ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
AZZ,AZZ Inc.,2019-05-17T16:35:00.000Z,TAS,0.47,0.34,-28.12,EDT,-14400000,EQUITY
AAARF,Aluar Aluminio Argentino S.A.I.C.,2019-05-17T10:06:00.000Z,TAS,0.34,0.69,102.94,UTC,0,EQUITY
PKE,Park Aerospace Corp.,2019-05-17T06:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ARCW,"ARC Group Worldwide, Inc.",2019-05-17T16:38:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ATRVF,Activa Resources AG,2019-05-17T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
ARRLF,Public Joint Stock Company ALROSA,2019-05-17T04:05:00.000Z,TAS,2.69,3.31,23.09,UTC,0,EQUITY
CRESF,"Cresud Sociedad Anónima Comercial, Inmobiliaria, Financiera y Agropecuaria",2019-05-17T09:23:00.000Z,TAS,,,,UTC,0,EQUITY
GNUS,"Genius Brands International, Inc.",2019-05-17T09:41:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FLWPF,The Flowr Corporation,2019-05-17T08:04:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LKNCY,Luckin Coffee Inc.,2019-05-17T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DE,Deere & Company,2019-05-17T06:10:00.000Z,TAS,3.62,3.52,-2.63,EDT,-14400000,EQUITY
DL,China Distance Education Holdings Limited,2019-05-17T08:33:00.000Z,TAS,,,,UTC,0,EQUITY
MGTI,"MGT Capital Investments, Inc.",2019-05-17T16:09:00.000Z,TAS,-0.04,-0.01,75,EDT,-14400000,EQUITY
LK,Luckin Coffee Inc.,2019-05-17T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
FGHQF,Frontage Holdings Corporation,2019-05-17T18:21:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CAE,CAE Inc.,2019-05-17T08:24:00.000Z,TAS,0.44,0.46,4.55,EDT,-14400000,EQUITY
RDY,Dr. Reddy's Laboratories Limited,2019-05-17T05:36:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FSI,Flexible Solutions International Inc.,2019-05-17T12:58:00.000Z,TAS,0.04,0.09,125,EDT,-14400000,EQUITY
TIGR,UP Fintech Holding Limited,2019-05-17T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FSLY,"Fastly, Inc.",2019-05-17T16:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RLGHF,RHT Health Trust,2019-05-17T06:58:00.000Z,TAS,,,,UTC,0,EQUITY
LX,LexinFintech Holdings Ltd.,2019-05-17T04:49:00.000Z,TAS,2.77,3.44,24.32,EDT,-14400000,EQUITY
PLMR,"Palomar Holdings, Inc.",2019-05-17T07:54:00.000Z,TAS,0.38,0.52,35.77,EDT,-14400000,EQUITY
MRNTF,Medicrea International SA,2019-05-17T07:49:00.000Z,TAS,,,,UTC,0,EQUITY
TC,TuanChe Limited,2019-05-17T05:00:00.000Z,TAS,0,-0.8,,EDT,-14400000,EQUITY
