ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
PBSFF,ProSiebenSat.1 Media SE,2018-11-07T15:37:00.000Z,TAS,0.35,0.33,-5.76,EST,-18000000,EQUITY
YI,"111, Inc.",2018-11-08T02:42:00.000Z,TAS,,,,EST,-18000000,EQUITY
XXII,"22nd Century Group, Inc.",2018-11-07T16:32:00.000Z,TAS,,,,EST,-18000000,EQUITY
FBSBF,2invest AG,2018-11-08T02:58:00.000Z,TAS,,,,EST,-18000000,EQUITY
ACGYF,Subsea 7 S.A.,2018-11-08T02:12:00.000Z,TAS,0.24,0.23,-2.95,EST,-18000000,EQUITY
FLYLF,FLYHT Aerospace Solutions Ltd.,2018-11-07T17:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
SCGLY,Société Générale Société anonyme,2018-11-08T01:25:00.000Z,TAS,,,,EST,-18000000,EQUITY
JAX,"J. Alexander's Holdings, Inc.",2018-11-07T16:55:00.000Z,TAS,-0.01,-0.04,-300,UTC,0,EQUITY
LYSFF,Lerøy Seafood Group ASA,2018-11-08T00:31:00.000Z,TAS,1,0.76,-24.08,EST,-18000000,EQUITY
WBRBY,Wienerberger AG,2018-11-08T01:44:00.000Z,TAS,,0.62,,EST,-18000000,EQUITY
DTEGY,Deutsche Telekom AG,2018-11-08T02:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
DUERF,Dürr Aktiengesellschaft,2018-11-08T01:34:00.000Z,TAS,0.59,0.73,23.05,EST,-18000000,EQUITY
VBVBF,VERBIO Vereinigte BioEnergie AG,2018-11-08T03:48:00.000Z,TAS,,,,EST,-18000000,EQUITY
CTTAY,Continental Aktiengesellschaft,2018-11-08T02:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
MITT-PC,"AG Mortgage Investment Trust, Inc.",2018-11-07T20:14:00.000Z,TAS,0.51,0.59,15.69,EST,-18000000,EQUITY
CRZBF,Commerzbank AG,2018-11-08T01:01:00.000Z,TAS,0.17,0.17,-1.16,EST,-18000000,EQUITY
SNZZF,Senzime AB (publ),2018-11-08T02:45:00.000Z,TAS,,,,EST,-18000000,EQUITY
HBGRY,Heidelberger Druckmaschinen Aktiengesellschaft,2018-11-08T01:20:00.000Z,TAS,0.04,0.03,-25,EST,-18000000,EQUITY
ROK,"Rockwell Automation, Inc.",2018-11-07T07:00:00.000Z,TAS,2.02,2.11,4.66,EST,-18000000,EQUITY
LILA,Liberty Latin America Ltd.,2018-11-07T17:00:00.000Z,TAS,0.07,-0.15,-305.48,EST,-18000000,EQUITY
