ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
STAF,"Staffing 360 Solutions, Inc.",2019-05-03T14:25:00.000Z,TAS,0.02,-0.06,-400,EDT,-14400000,EQUITY
SSLLF,Siltronic AG,2019-05-03T12:22:00.000Z,TAS,2.84,2.68,-5.7,EDT,-14400000,EQUITY
SCGLY,Société Générale Société anonyme,2019-05-03T04:26:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SSREF,Swiss Re AG,2019-05-03T07:05:00.000Z,TAS,1.73,1.44,-16.76,EDT,-14400000,EQUITY
AFLYY,Air France-KLM SA,2019-05-03T04:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FCAU,Fiat Chrysler Automobiles N.V.,2019-05-03T06:59:00.000Z,TAS,0.46,0.39,-15.22,UTC,0,EQUITY
AXL,"American Axle & Manufacturing Holdings, Inc.",2019-05-03T08:03:00.000Z,TAS,0.34,0.36,5.26,EDT,-14400000,EQUITY
AMT,American Tower Corporation,2019-05-03T07:00:00.000Z,TAS,0.85,0.89,4.58,EDT,-14400000,EQUITY
AFI,"Armstrong Flooring, Inc.",2019-05-03T07:00:00.000Z,TAS,-0.2,-0.49,-150,EDT,-14400000,EQUITY
DDCCF,DIC Asset AG,2019-05-03T19:21:00.000Z,TAS,,0.13,,EDT,-14400000,EQUITY
KMERF,"Komercní banka, a.s.",2019-05-03T05:47:00.000Z,TAS,16.71,16,-4.25,EDT,-14400000,EQUITY
SDDFF,Ternium Argentina S.A.,2019-05-03T10:46:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AFRAF,Air France-KLM SA,2019-05-03T04:35:00.000Z,TAS,-0.61,-0.72,-18.42,EDT,-14400000,EQUITY
ANH,Anworth Mortgage Asset Corporation,2019-05-03T16:05:00.000Z,TAS,0.1,0.12,21.21,UTC,0,EQUITY
ASIX,AdvanSix Inc.,2019-05-03T06:30:00.000Z,TAS,0.39,0.68,76.62,EDT,-14400000,EQUITY
AGMJF,Algoma Central Corporation,2019-05-03T10:23:00.000Z,TAS,-0.56,-0.59,-5.36,EDT,-14400000,EQUITY
ATAX,"America First Multifamily Investors, L.P.",2019-05-03T16:52:00.000Z,TAS,0.13,0.08,-38.46,EDT,-14400000,EQUITY
SCGLF,Société Générale Société anonyme,2019-05-03T04:26:00.000Z,TAS,0.7,0.65,-7.14,EDT,-14400000,EQUITY
ANH-PC,Anworth Mortgage Asset Corporation,2019-05-03T16:05:00.000Z,TAS,0.1,0.12,21.21,UTC,0,EQUITY
ALLDF,"AllDay Marts, Inc.",2019-05-03T12:02:00.000Z,TAS,,,,UTC,0,EQUITY
JNEXF,Cuda Oil and Gas Inc.,2019-05-03T15:28:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BIP-PA,Brookfield Infrastructure Partners L.P.,2019-05-03T06:47:00.000Z,TAS,0.4,-0.05,-112.38,EDT,-14400000,EQUITY
CIVB,"Civista Bancshares, Inc.",2019-05-03T08:25:00.000Z,TAS,0.56,0.57,2.15,EDT,-14400000,EQUITY
BSAC,Banco Santander-Chile,2019-05-04T03:21:00.000Z,TAS,0.56,0.39,-30.97,EDT,-14400000,EQUITY
PACB,"Pacific Biosciences of California, Inc.",2019-05-03T16:02:00.000Z,TAS,-0.15,-0.2,-31.58,EDT,-14400000,EQUITY
NWL,Newell Brands Inc.,2019-05-03T06:30:00.000Z,TAS,0.06,0.14,141.38,EDT,-14400000,EQUITY
BCPC,Balchem Corporation,2019-05-03T07:00:00.000Z,TAS,0.64,0.73,14.96,EDT,-14400000,EQUITY
BYND,"Beyond Meat, Inc.",2019-05-03T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BIP,Brookfield Infrastructure Partners L.P.,2019-05-03T06:47:00.000Z,TAS,0.4,-0.05,-112.38,EDT,-14400000,EQUITY
KFFB,Kentucky First Federal Bancorp,2019-05-03T14:29:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RRBI,"Red River Bancshares, Inc.",2019-05-03T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TGCDF,Teranga Gold Corporation,2019-05-03T06:00:00.000Z,TAS,0.05,0.02,-55.56,UTC,0,EQUITY
WPC,W. P. Carey Inc.,2019-05-03T07:30:00.000Z,TAS,0.74,0.41,-44.59,EDT,-14400000,EQUITY
NJR,New Jersey Resources Corporation,2019-05-03T07:00:00.000Z,TAS,1.17,1.27,8.92,EDT,-14400000,EQUITY
CDOR,"Condor Hospitality Trust, Inc.",2019-05-03T14:13:00.000Z,TAS,0,-0.01,,UTC,0,EQUITY
FRAN,Francesca's Holdings Corporation,2019-05-03T16:55:00.000Z,TAS,,,,UTC,0,EQUITY
OFS,OFS Capital Corporation,2019-05-03T08:00:00.000Z,TAS,0.53,0.36,-32.08,EDT,-14400000,EQUITY
SGML,Sigma Lithium Corporation,2019-05-03T17:21:00.000Z,TAS,,,,EDT,-14400000,EQUITY
INS,CoreCard Corporation,2019-05-03T16:13:00.000Z,TAS,,,,UTC,0,EQUITY
TRP,TC Energy Corporation,2019-05-03T07:30:00.000Z,TAS,0.98,1.07,9.41,EDT,-14400000,EQUITY
VSEC,VSE Corporation,2019-05-03T15:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CBOE,"Cboe Global Markets, Inc.",2019-05-03T07:30:00.000Z,TAS,1,1.11,11.45,EDT,-14400000,EQUITY
CIO-PA,"City Office REIT, Inc.",2019-05-03T06:00:00.000Z,TAS,-0.09,-0.07,24.73,EDT,-14400000,EQUITY
CIO,"City Office REIT, Inc.",2019-05-03T06:00:00.000Z,TAS,-0.09,-0.07,24.73,EDT,-14400000,EQUITY
OFSSG,OFS Capital Corporation,2019-05-03T08:00:00.000Z,TAS,0.53,0.36,-32.08,UTC,0,EQUITY
RZREF,Razor Energy Corp.,2019-05-03T06:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HMSY,HMS Holdings Corp.,2019-05-03T06:00:00.000Z,TAS,0.23,0.35,55.56,UTC,0,EQUITY
SGMLF,Sigma Lithium Corporation,2019-05-03T17:21:00.000Z,TAS,,,,UTC,0,EQUITY
FRANQ,FHC Holdings Corporation,2019-05-03T16:55:00.000Z,TAS,,,,UTC,0,EQUITY
CCRD,CoreCard Corporation,2019-05-03T16:13:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DISH,DISH Network Corporation,2019-05-03T06:02:00.000Z,TAS,0.65,0.65,-1.07,EDT,-14400000,EQUITY
NWHM,The New Home Company Inc.,2019-05-03T06:00:00.000Z,TAS,-0.08,-0.04,48.72,UTC,0,EQUITY
EDCFF,Enel Generación Costanera S.A.,2019-05-03T10:38:00.000Z,TAS,,,,UTC,0,EQUITY
MBHCF,MBH Corporation PLC,2019-05-03T17:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ITIC,Investors Title Company,2019-05-03T18:29:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VST,Vistra Corp.,2019-05-03T06:30:00.000Z,TAS,0.24,0.44,80.33,EDT,-14400000,EQUITY
WTSHF,Westshore Terminals Investment Corporation,2019-05-03T20:00:00.000Z,TAS,0.39,0.41,5.13,EDT,-14400000,EQUITY
BAP,Credicorp Ltd.,2019-05-03T05:36:00.000Z,TAS,13.76,13.82,0.44,EDT,-14400000,EQUITY
XRAY,DENTSPLY SIRONA Inc.,2019-05-03T06:00:00.000Z,TAS,0.39,0.49,26.29,EDT,-14400000,EQUITY
D,"Dominion Energy, Inc.",2019-05-03T07:30:00.000Z,TAS,1.11,1.1,-1.17,EDT,-14400000,EQUITY
DCUE,"Dominion Energy, Inc.",2019-05-03T07:30:00.000Z,TAS,1.11,1.1,-1.17,EDT,-14400000,EQUITY
NBL,"Noble Energy, Inc.",2019-05-03T06:50:00.000Z,TAS,-0.06,-0.09,-42.86,UTC,0,EQUITY
SVRGF,Seven Generations Energy Ltd.,2019-05-03T07:00:00.000Z,TAS,0.22,0.03,-86.05,UTC,0,EQUITY
ESTE,"Earthstone Energy, Inc.",2019-05-03T16:13:00.000Z,TAS,0.17,0.23,38.55,EDT,-14400000,EQUITY
EMHTF,"Emerald Health Therapeutics, Inc.",2019-05-03T15:34:00.000Z,TAS,0,-0.11,,EDT,-14400000,EQUITY
ESNT,Essent Group Ltd.,2019-05-03T06:30:00.000Z,TAS,1.25,1.3,3.59,EDT,-14400000,EQUITY
STRR,"Star Equity Holdings, Inc.",2019-05-03T06:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
URG,Ur-Energy Inc.,2019-05-03T17:08:00.000Z,TAS,0,-0.03,,EDT,-14400000,EQUITY
STRRP,"Star Equity Holdings, Inc.",2019-05-03T06:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
