ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
PLNHF,Planet 13 Holdings Inc.,2019-05-30T08:00:00.000Z,TAS,0.01,-0.01,-300,EDT,-14400000,EQUITY
FUNWF,4fun Media S.A.,2019-05-30T16:56:00.000Z,TAS,,-0.04,,UTC,0,EQUITY
VRNDF,Delta 9 Cannabis Inc.,2019-05-30T17:05:00.000Z,TAS,0.04,0.13,225,UTC,0,EQUITY
DLTNF,Delta 9 Cannabis Inc.,2019-05-30T17:05:00.000Z,TAS,0.04,0.13,225,EDT,-14400000,EQUITY
JNSTF,Jinhui Shipping and Transportation Limited,2019-05-31T01:17:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MAIFF,Minera Alamos Inc.,2019-05-30T19:11:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ABMBF,Abcourt Mines Inc.,2019-05-30T16:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ATCMF,Atico Mining Corporation,2019-05-30T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EGFEF,Eurobank Ergasias Services and Holdings S.A.,2019-05-30T11:34:00.000Z,TAS,0.03,0.01,-69.7,EDT,-14400000,EQUITY
ALBKF,Alpha Services and Holdings S.A.,2019-05-30T11:22:00.000Z,TAS,0.03,0.02,-28.57,EDT,-14400000,EQUITY
HCAEF,Admie Holding S.A.,2019-05-31T02:40:00.000Z,TAS,,,,UTC,0,EQUITY
ABAHF,'Abacus Health Products, Inc.',2019-05-30T17:49:00.000Z,TAS,,,,UTC,0,EQUITY
AEOJF,'AEON Financial Service Co., Ltd.',2019-05-30T16:25:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GLATF,Global Atomic Corporation,2019-05-30T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ALGDF,Algold Resources Ltd.,2019-05-30T13:59:00.000Z,TAS,,,,UTC,0,EQUITY
AXNVF,Axion Ventures Inc.,2019-05-30T08:00:00.000Z,TAS,-0.01,-0.01,-40,EDT,-14400000,EQUITY
ASND,Ascendis Pharma A/S,2019-05-30T16:02:00.000Z,TAS,-1,-1.24,-23.75,EDT,-14400000,EQUITY
ACEXF,Seven Aces Limited,2019-05-30T07:45:00.000Z,TAS,,,,UTC,0,EQUITY
AFMJF,Alphamin Resources Corp.,2019-05-30T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JNEXF,Cuda Oil and Gas Inc.,2019-05-30T16:56:00.000Z,TAS,,,,EDT,-14400000,EQUITY
REX,REX American Resources Corporation,2019-05-30T07:00:00.000Z,TAS,0.17,0.45,164.71,EDT,-14400000,EQUITY
AGCBF,Amarillo Gold Corporation,2019-05-30T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ACRGF,'Acreage Holdings, Inc.',2019-05-30T17:10:00.000Z,TAS,,,,UTC,0,EQUITY
BBKCF,BIGG Digital Assets Inc.,2019-05-30T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DYMEF,DionyMed Brands Inc.,2019-05-30T21:25:00.000Z,TAS,,,,UTC,0,EQUITY
IHHHF,IHH Healthcare Berhad,2019-05-30T05:04:00.000Z,TAS,0.03,0.02,-44.12,EDT,-14400000,EQUITY
SPZRF,Spritzer Bhd,2019-05-30T07:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BBBXF,Brixton Metals Corporation,2019-05-30T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CLGN,CollPlant Biotechnologies Ltd.,2019-05-30T07:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NTIOF,National Bank of Canada,2019-05-30T06:30:00.000Z,TAS,1.51,1.51,-0.26,EDT,-14400000,EQUITY
ULTA,'Ulta Beauty, Inc.',2019-05-30T16:03:00.000Z,TAS,3.07,3.26,6.33,EDT,-14400000,EQUITY
BRGGD,Bragg Gaming Group Inc.,2019-05-30T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
BRAG,Bragg Gaming Group Inc.,2019-05-30T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BURL,'Burlington Stores, Inc.',2019-05-30T06:45:00.000Z,TAS,1.25,1.26,0.72,EDT,-14400000,EQUITY
DBI,Designer Brands Inc.,2019-05-30T06:45:00.000Z,TAS,0.42,0.43,3.61,EDT,-14400000,EQUITY
SKBNF,Shikun & Binui Ltd.,2019-05-30T07:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MSCLF,Satellos Bioscience Inc.,2019-05-30T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LRCDF,Laurentian Bank of Canada,2019-05-30T07:15:00.000Z,TAS,1.07,1.08,0.56,EDT,-14400000,EQUITY
CANSF,Willow Biosciences Inc.,2019-05-30T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BIBLF,Waterloo Brewing Ltd.,2019-05-30T06:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BVXV,BiondVax Pharmaceuticals Ltd.,2019-05-30T06:04:00.000Z,TAS,,0.04,,EDT,-14400000,EQUITY
BBRRF,Blueberries Medical Corp.,2019-05-30T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SDPNF,Sime Darby Plantation Berhad,2019-05-31T01:13:00.000Z,TAS,0.03,0.01,-65.62,EDT,-14400000,EQUITY
KPJHF,KPJ Healthcare Berhad,2019-05-31T00:43:00.000Z,TAS,0.01,0.01,-18.18,UTC,0,EQUITY
BITA,Bitauto Holdings Limited,2019-05-30T06:26:00.000Z,TAS,1.25,1.91,52.31,UTC,0,EQUITY
DOOO,BRP Inc.,2019-05-30T07:42:00.000Z,TAS,0.62,0.54,-13.18,EDT,-14400000,EQUITY
ICOTF,Satellos Bioscience Inc.,2019-05-30T17:01:00.000Z,TAS,,,,UTC,0,EQUITY
RRGB,'Red Robin Gourmet Burgers, Inc.',2019-05-30T16:05:00.000Z,TAS,0.49,0.19,-61.46,EDT,-14400000,EQUITY
BRGGF,Bragg Gaming Group Inc.,2019-05-30T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
FMCXF,Foran Mining Corporation,2019-05-30T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EMOTF,Emerita Resources Corp.,2019-05-30T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MCLDF,mCloud Technologies Corp.,2019-05-30T17:05:00.000Z,TAS,0,-0.2,,UTC,0,EQUITY
SBUDF,SugarBud Craft Growers Corp.,2019-05-30T20:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
OILCF,Permex Petroleum Corporation,2019-05-30T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
COST,Costco Wholesale Corporation,2019-05-30T16:19:00.000Z,TAS,1.82,1.89,3.73,EDT,-14400000,EQUITY
DG,Dollar General Corporation,2019-05-30T06:55:00.000Z,TAS,1.39,1.48,6.78,EDT,-14400000,EQUITY
CSS,'CSS Industries, Inc.',2019-05-30T16:15:00.000Z,TAS,0.08,-1.18,-1575,UTC,0,EQUITY
CXDO,'Crexendo, Inc.',2019-05-30T07:56:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SGML,Sigma Lithium Corporation,2019-05-30T08:00:00.000Z,TAS,-0.02,-0.02,0,EDT,-14400000,EQUITY
NHHHF,FuelPositive Corporation,2019-05-30T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KVLQF,ValOre Metals Corp.,2019-05-30T17:29:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PYR,PyroGenesis Canada Inc.,2019-05-30T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LSPD,Lightspeed Commerce Inc.,2019-05-30T16:51:00.000Z,TAS,-0.62,-2.21,-254.74,EDT,-14400000,EQUITY
WHGOF,White Gold Corp.,2019-05-30T16:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HGMCF,Harmony Gold Mining Company Limited,2019-05-30T10:04:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CHPGF,Chesapeake Gold Corp.,2019-05-30T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
COO,'The Cooper Companies, Inc.',2019-05-30T16:15:00.000Z,TAS,2.76,2.94,6.37,EDT,-14400000,EQUITY
CHOOF,Choom Holdings Inc.,2019-05-30T18:16:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CURLF,'Curaleaf Holdings, Inc.',2019-05-30T19:01:00.000Z,TAS,-0.02,-0.02,0,EDT,-14400000,EQUITY
CSIQ,Canadian Solar Inc.,2019-05-30T06:02:00.000Z,TAS,-0.49,-0.29,41.06,EDT,-14400000,EQUITY
SGMLF,Sigma Lithium Corporation,2019-05-30T08:00:00.000Z,TAS,-0.02,-0.02,0,UTC,0,EQUITY
CRVL,CorVel Corporation,2019-05-30T06:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MCLD,mCloud Technologies Corp.,2019-05-30T17:05:00.000Z,TAS,0,-0.2,,EDT,-14400000,EQUITY
SMOFF,Sonoro Gold Corp.,2019-05-30T17:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HRVOF,Harvest One Cannabis Inc.,2019-05-30T16:33:00.000Z,TAS,,,,EDT,-14400000,EQUITY
