ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
FFNTF,4Front Ventures Corp.,2018-10-01T17:30:00.000Z,TAS,0,0,,EDT,-14400000,EQUITY
MOYFF,Mynaric AG,2018-10-01T10:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ARLLF,Argan SA,2018-10-01T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SRBCF,Sirona Biochem Corp.,2018-10-01T10:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CALM,"Cal-Maine Foods, Inc.",2018-10-01T06:30:00.000Z,TAS,0.49,0.26,-46.39,EDT,-14400000,EQUITY
COTQF,Cotinga Pharmaceuticals Inc.,2018-10-01T16:14:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FTDR,"Frontdoor, Inc.",2018-10-01T07:21:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FLOOF,Flower One Holdings Inc.,2018-10-01T17:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SFIX,"Stitch Fix, Inc.",2018-10-01T16:15:00.000Z,TAS,0.04,0.18,350,EDT,-14400000,EQUITY
GTXMQ,Garrett Motion Inc.,2018-10-01T10:05:00.000Z,TAS,,,,UTC,0,EQUITY
GTX,Garrett Motion Inc.,2018-10-01T10:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NSRCD,NextSource Materials Inc.,2018-10-01T06:10:00.000Z,TAS,,,,UTC,0,EQUITY
NSRCF,NextSource Materials Inc.,2018-10-01T06:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
