ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
PBSFF,2019-03-07T02:07:00.000Z,TAS,0.94,1.04,10.4,EST,-18000000,EQUITY
YI,2019-03-07T04:53:00.000Z,TAS,,,,EST,-18000000,EQUITY
XXII,2019-03-06T16:15:00.000Z,TAS,,,,EST,-18000000,EQUITY
ROYUF,2019-03-06T12:36:00.000Z,TAS,3.62,3.68,1.57,EST,-18000000,EQUITY
MKKGY,2019-03-07T04:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
CTTAY,2019-03-07T02:34:00.000Z,TAS,,,,EST,-18000000,EQUITY
MKGAF,2019-03-07T04:00:00.000Z,TAS,1.32,1.13,-14.53,EST,-18000000,EQUITY
AHOTF,2019-03-06T16:03:00.000Z,TAS,-0.01,-0.08,-700,EST,-18000000,EQUITY
ATHOF,2019-03-06T19:17:00.000Z,TAS,-0.14,-0.26,-85.71,EST,-18000000,EQUITY
AXELF,2019-03-07T04:11:00.000Z,TAS,0.55,0.65,18.83,UTC,0,EQUITY
AEO,2019-03-06T16:00:00.000Z,TAS,0.42,0.43,2.63,EST,-18000000,EQUITY
AFINP,2019-03-06T06:00:00.000Z,TAS,-0.06,-0.02,66.67,UTC,0,EQUITY
DPSGY,2019-03-07T03:26:00.000Z,TAS,,,,EST,-18000000,EQUITY
CTTAF,2019-03-07T02:34:00.000Z,TAS,3.02,3.57,18.09,EST,-18000000,EQUITY
KNBHF,2019-03-07T04:31:00.000Z,TAS,,0.79,,EST,-18000000,EQUITY
ABM,2019-03-06T16:19:00.000Z,TAS,0.26,0.31,19.23,EST,-18000000,EQUITY
ACMR,2019-03-06T17:00:00.000Z,TAS,0.09,0.16,77.78,EST,-18000000,EQUITY
ACEJF,2019-03-06T07:18:00.000Z,TAS,,,,EST,-18000000,EQUITY
FCRD,2019-03-06T16:05:00.000Z,TAS,0.26,0.23,-11.88,EST,-18000000,EQUITY
AGMJF,2019-03-06T20:34:00.000Z,TAS,0.37,0.68,83.78,EST,-18000000,EQUITY
ALR,2019-03-06T07:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
AFIN,2019-03-06T06:00:00.000Z,TAS,-0.06,-0.02,66.67,UTC,0,EQUITY
AVGR,2019-03-06T16:05:00.000Z,TAS,-2.9,-3.1,-6.9,EST,-18000000,EQUITY
AMRC,2019-03-06T06:00:00.000Z,TAS,0.18,0.24,33.33,EST,-18000000,EQUITY
ALSK,2019-03-06T16:08:00.000Z,TAS,,,,UTC,0,EQUITY
ANF,2019-03-06T07:30:00.000Z,TAS,1.15,1.35,17.49,EST,-18000000,EQUITY
BREW,2019-03-06T16:01:00.000Z,TAS,0.01,-0.03,-314.29,UTC,0,EQUITY
ARDX,2019-03-06T16:10:00.000Z,TAS,-0.41,-0.45,-9.76,EST,-18000000,EQUITY
AIVAF,2019-03-07T04:38:00.000Z,TAS,,,,EST,-18000000,EQUITY
