ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SAYFF,2019-05-13T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LIFE,2019-05-13T16:05:00.000Z,TAS,-3.16,-2.52,20.35,EDT,-14400000,EQUITY
TOEAF,2019-05-14T02:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LYSFF,2019-05-14T00:31:00.000Z,TAS,1.2,0.97,-19.1,EDT,-14400000,EQUITY
MBGRF,2019-05-14T02:00:00.000Z,TAS,,,,UTC,0,EQUITY
SES,2019-05-13T16:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
INDHF,2019-05-14T01:15:00.000Z,TAS,0.81,0.81,0,EDT,-14400000,EQUITY
STRYF,2019-05-14T02:00:00.000Z,TAS,-0.65,-1.6,-146.15,EDT,-14400000,EQUITY
LDHOF,2019-05-13T07:41:00.000Z,TAS,,,,UTC,0,EQUITY
SEYMF,2019-05-14T01:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TYEKF,2019-05-14T01:06:00.000Z,TAS,0.08,0.18,116.87,EDT,-14400000,EQUITY
AWTRF,2019-05-14T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
APTTF,2019-05-13T12:12:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ADIL,2019-05-13T17:07:00.000Z,TAS,-0.17,-0.27,-58.82,EDT,-14400000,EQUITY
BRAGF,2019-05-14T03:35:00.000Z,TAS,-0.37,-0.37,0,EDT,-14400000,EQUITY
ALEAF,2019-05-13T07:11:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ALIZF,2019-05-14T00:59:00.000Z,TAS,4.45,4.65,4.56,EDT,-14400000,EQUITY
GARPF,2019-05-13T19:04:00.000Z,TAS,0,0,200,EDT,-14400000,EQUITY
FSXXF,2019-05-14T02:00:00.000Z,TAS,,0.26,,UTC,0,EQUITY
JMIA,2019-05-13T06:45:00.000Z,TAS,-0.53,-0.58,-9.43,EDT,-14400000,EQUITY
NNRRF,2019-05-14T01:13:00.000Z,TAS,-1.23,-2.09,-70.16,UTC,0,EQUITY
PRXXF,2019-05-14T02:00:00.000Z,TAS,0.57,0.47,-17.54,EDT,-14400000,EQUITY
SAMZF,2019-05-13T08:29:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AACG,2019-05-13T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VOAXF,2019-05-13T09:24:00.000Z,TAS,0,0.05,,EDT,-14400000,EQUITY
