ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
YI,2018-09-13T13:49:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ADFJF,2018-09-13T07:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
APEX,2018-09-13T16:01:00.000Z,TAS,-0.09,-0.51,-466.67,UTC,0,EQUITY
ADBE,2018-09-13T16:05:00.000Z,TAS,1.69,1.73,2.31,EDT,-14400000,EQUITY
WSKEF,2018-09-13T13:04:00.000Z,TAS,-0.06,,,EDT,-14400000,EQUITY
BRC,2018-09-13T07:15:00.000Z,TAS,0.52,0.57,9.2,EDT,-14400000,EQUITY
PCYG,2018-09-13T16:05:00.000Z,TAS,0.04,0.06,50,EDT,-14400000,EQUITY
LOVE,2018-09-13T07:00:00.000Z,TAS,-0.25,-0.27,-8,EDT,-14400000,EQUITY
VNCE,2018-09-13T07:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FONR,2018-09-13T07:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EMLAF,2018-09-13T06:00:00.000Z,TAS,0.42,0.37,-11.27,EDT,-14400000,EQUITY
CSBR,2018-09-13T16:05:00.000Z,TAS,0.01,0.05,400,EDT,-14400000,EQUITY
NUPMF,2018-09-13T17:00:00.000Z,TAS,,-0.01,,UTC,0,EQUITY
JVTSF,2018-09-13T10:52:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SHLDQ,2018-09-13T16:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NEWP,2018-09-13T17:00:00.000Z,TAS,,-0.01,,EDT,-14400000,EQUITY
KR,2018-09-13T07:30:00.000Z,TAS,0.38,0.41,8.47,EDT,-14400000,EQUITY
CODA,2018-09-13T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DLMAF,2018-09-13T07:00:00.000Z,TAS,0.44,0.43,-1.38,EDT,-14400000,EQUITY
DTEA,2018-09-13T16:30:00.000Z,TAS,-0.18,-0.19,-5.56,EDT,-14400000,EQUITY
EOSGF,2018-09-13T12:00:00.000Z,TAS,,,,UTC,0,EQUITY
EVI,2018-09-13T17:28:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FEIM,2018-09-13T17:22:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GEG,2018-09-13T17:02:00.000Z,TAS,0.31,-0.1,-132.26,EDT,-14400000,EQUITY
GEC,2018-09-13T17:02:00.000Z,TAS,0.31,-0.1,-132.26,UTC,0,EQUITY
FREDQ,2018-09-13T06:00:00.000Z,TAS,-0.37,-0.56,-51.35,UTC,0,EQUITY
PRWYF,2018-09-14T01:49:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IPHYF,2018-09-14T01:12:00.000Z,TAS,,,,EDT,-14400000,EQUITY
INM,2018-09-13T07:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PTN,2018-09-13T07:30:00.000Z,TAS,0,0.06,2100,EDT,-14400000,EQUITY
IMLFF,2018-09-13T07:19:00.000Z,TAS,,,,UTC,0,EQUITY
LPTH,2018-09-13T16:00:00.000Z,TAS,0.01,-0.03,-528.57,EDT,-14400000,EQUITY
RLGT,2018-09-13T16:01:00.000Z,TAS,0.06,0.11,83.33,EDT,-14400000,EQUITY
SGMA,2018-09-13T15:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
