ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
GRYIF,GERRY WEBER International AG,2019-02-21T03:37:00.000Z,TAS,,,,UTC,0,EQUITY
DTEGY,Deutsche Telekom AG,2019-02-21T01:55:00.000Z,TAS,,,,EST,-18000000,EQUITY
SSREF,Swiss Re AG,2019-02-21T01:11:00.000Z,TAS,0.17,-2.13,-1352.94,EST,-18000000,EQUITY
KALU,Kaiser Aluminum Corporation,2019-02-20T16:43:00.000Z,TAS,1.54,1.77,15.16,EST,-18000000,EQUITY
HENOY,Henkel AG & Co. KGaA,2019-02-21T04:44:00.000Z,TAS,,,,EST,-18000000,EQUITY
HENOF,Henkel AG & Co. KGaA,2019-02-21T04:44:00.000Z,TAS,1.45,1.42,-2.14,EST,-18000000,EQUITY
Y,Alleghany Corporation,2019-02-20T17:10:00.000Z,TAS,-5.31,-4.35,18.08,EST,-18000000,EQUITY
TMRAF,Tomra Systems ASA,2019-02-21T01:03:00.000Z,TAS,1.6,1.57,-1.88,EST,-18000000,EQUITY
ACCMF,AAC Clyde Space AB (publ),2019-02-21T02:30:00.000Z,TAS,,0.01,,EST,-18000000,EQUITY
AMMHF,AMMB Holdings Berhad,2019-02-21T00:07:00.000Z,TAS,,,,EST,-18000000,EQUITY
KRNNF,Krones AG,2019-02-21T03:28:00.000Z,TAS,1.88,1.63,-13.34,EST,-18000000,EQUITY
A,'Agilent Technologies, Inc.',2019-02-20T16:05:00.000Z,TAS,0.73,0.76,3.97,EST,-18000000,EQUITY
TKCZF,Turkcell Iletisim Hizmetleri A.S.,2019-02-20T10:58:00.000Z,TAS,0.42,0.4,-4.08,UTC,0,EQUITY
AXTI,'AXT, Inc.',2019-02-20T16:12:00.000Z,TAS,0,-0.03,-1600,EST,-18000000,EQUITY
ALB,Albemarle Corporation,2019-02-20T16:18:00.000Z,TAS,1.47,1.53,4.15,EST,-18000000,EQUITY
ALFNF,Alfen N.V.,2019-02-20T16:08:00.000Z,TAS,,,,EST,-18000000,EQUITY
