ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
AVD,2020-03-09T16:05:00.000Z,TAS,0.11,0.12,9.09,EDT,-14400000,EQUITY
DPSGY,2020-03-10T02:42:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SYIEF,2020-03-10T03:15:00.000Z,TAS,0.73,,,EDT,-14400000,EQUITY
SCFLF,2020-03-10T03:48:00.000Z,TAS,0.19,-0.08,-142.33,EDT,-14400000,EQUITY
AMXEF,2020-03-09T17:57:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ADRO,2020-03-09T16:15:00.000Z,TAS,-1.05,-1.2,-13.96,UTC,0,EQUITY
AXR,2020-03-09T16:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ARRLF,2020-03-10T03:04:00.000Z,TAS,1.69,1.6,-5.38,UTC,0,EQUITY
ABZPF,2020-03-09T21:10:00.000Z,TAS,0.88,0.4,-54.6,EDT,-14400000,EQUITY
AVID,2020-03-09T16:05:00.000Z,TAS,0.3,0.28,-7.59,EDT,-14400000,EQUITY
CTBZF,2020-03-09T15:14:00.000Z,TAS,,3.41,,UTC,0,EQUITY
TEO,2020-03-09T20:02:00.000Z,TAS,0.06,-0.33,-658.33,EDT,-14400000,EQUITY
ANIX,2020-03-09T17:12:00.000Z,TAS,-0.13,-0.13,0,EDT,-14400000,EQUITY
AMTTF,2020-03-09T08:01:00.000Z,TAS,,,,UTC,0,EQUITY
ASNA,2020-03-09T16:05:00.000Z,TAS,,,,UTC,0,EQUITY
ABOIF,2020-03-09T21:17:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DPSTF,2020-03-10T02:42:00.000Z,TAS,0.71,0.68,-4.23,EDT,-14400000,EQUITY
TCMFF,2020-03-09T20:02:00.000Z,TAS,,-3.96,,EDT,-14400000,EQUITY
ASRT,2020-03-09T16:10:00.000Z,TAS,0.56,-0.56,-200,EDT,-14400000,EQUITY
USAS,2020-03-09T16:05:00.000Z,TAS,-0.02,-0.17,-639.13,EDT,-14400000,EQUITY
UBA,2020-03-09T16:19:00.000Z,TAS,0.21,0.13,-38.1,EDT,-14400000,EQUITY
UBP-PK,2020-03-09T16:19:00.000Z,TAS,0.21,0.13,-38.1,EDT,-14400000,EQUITY
CLRB,2020-03-09T08:00:00.000Z,TAS,-0.37,-0.33,10.81,EDT,-14400000,EQUITY
BTAI,2020-03-09T07:00:00.000Z,TAS,-0.63,-0.45,28.91,EDT,-14400000,EQUITY
BASX,2020-03-09T09:24:00.000Z,TAS,-1.2,-1.25,-3.73,UTC,0,EQUITY
BXG,2020-03-09T16:14:00.000Z,TAS,0.18,0.14,-22.22,UTC,0,EQUITY
SIBN,2020-03-09T16:20:00.000Z,TAS,-0.35,-0.36,-3.15,EDT,-14400000,EQUITY
BASXQ,2020-03-09T09:24:00.000Z,TAS,-1.2,-1.25,-3.73,EDT,-14400000,EQUITY
BSFFF,2020-03-10T03:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MTNB,2020-03-09T06:18:00.000Z,TAS,-0.03,-0.04,-25,EDT,-14400000,EQUITY
ASNAQ,2020-03-09T16:05:00.000Z,TAS,,,,UTC,0,EQUITY
BSY,2020-03-09T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BVH,2020-03-09T16:05:00.000Z,TAS,0.03,0.3,1100,EDT,-14400000,EQUITY
BBX,2020-03-09T16:05:00.000Z,TAS,0.03,0.3,1100,UTC,0,EQUITY
CRNX,2020-03-09T16:10:00.000Z,TAS,-0.68,-0.6,11.37,EDT,-14400000,EQUITY
KDNY,2020-03-09T16:15:00.000Z,TAS,-1.05,-1.2,-13.96,EDT,-14400000,EQUITY
CVVUF,2020-03-09T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ETRXF,2020-03-09T08:00:00.000Z,TAS,,-0.02,,EDT,-14400000,EQUITY
HNRG,2020-03-09T17:26:00.000Z,TAS,-0.01,0.6,6100,EDT,-14400000,EQUITY
GLRE,2020-03-09T16:05:00.000Z,TAS,-0.15,-0.83,-453.33,EDT,-14400000,EQUITY
KLKNF,2020-03-10T02:00:00.000Z,TAS,-0.17,-0.5,-194.12,EDT,-14400000,EQUITY
VSEC,2020-03-09T10:33:00.000Z,TAS,,0.9,,EDT,-14400000,EQUITY
CLAR,2020-03-09T16:05:00.000Z,TAS,0.17,0.22,32.53,EDT,-14400000,EQUITY
COE,2020-03-09T05:41:00.000Z,TAS,-0.56,0.07,112.5,EDT,-14400000,EQUITY
QTRX,2020-03-09T16:05:00.000Z,TAS,-0.43,-0.39,9.49,EDT,-14400000,EQUITY
FLMN,2020-03-09T17:03:00.000Z,TAS,0.05,0.05,-5.66,EDT,-14400000,EQUITY
TMPPF,2020-03-09T10:59:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MVC,2020-03-09T16:53:00.000Z,TAS,0.17,0.19,13.77,UTC,0,EQUITY
TRVCF,2020-03-09T06:02:00.000Z,TAS,0,0.03,,UTC,0,EQUITY
PRTS,2020-03-09T16:16:00.000Z,TAS,-0.06,-0.71,-1083.33,EDT,-14400000,EQUITY
IPOAF,2020-03-09T12:35:00.000Z,TAS,0.05,-0.05,-200,EDT,-14400000,EQUITY
FNV,2020-03-09T17:00:00.000Z,TAS,0.49,0.59,20.9,EDT,-14400000,EQUITY
CASY,2020-03-09T16:13:00.000Z,TAS,0.89,0.91,2.59,EDT,-14400000,EQUITY
DCPH,2020-03-09T16:01:00.000Z,TAS,-1.18,-1.31,-11.21,EDT,-14400000,EQUITY
TDGDF,2020-03-09T08:00:00.000Z,TAS,,,,UTC,0,EQUITY
EDVMF,2020-03-09T06:34:00.000Z,TAS,0.3,0.34,13.71,EDT,-14400000,EQUITY
NINE,2020-03-09T06:30:00.000Z,TAS,-0.48,-0.49,-2.94,EDT,-14400000,EQUITY
ESVIF,2020-03-09T05:00:00.000Z,TAS,-0.15,-0.44,-201.37,EDT,-14400000,EQUITY
EGY,2020-03-09T20:28:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JRNGF,2020-03-09T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MGIC,2020-03-09T07:18:00.000Z,TAS,0.15,0.13,-13.33,EDT,-14400000,EQUITY
KELTF,2020-03-09T09:03:00.000Z,TAS,0.02,-0.01,-143.48,EDT,-14400000,EQUITY
IMXI,2020-03-09T16:15:00.000Z,TAS,0.14,0.14,-2.1,EDT,-14400000,EQUITY
ZPTAF,2020-03-09T08:00:00.000Z,TAS,0.04,-3.82,-8995.35,EDT,-14400000,EQUITY
ZPTAD,2020-03-09T08:00:00.000Z,TAS,0.04,-3.82,-8995.35,UTC,0,EQUITY
KLXE,2020-03-09T06:00:00.000Z,TAS,-1.95,-4.05,-107.69,EDT,-14400000,EQUITY
SFIX,2020-03-09T16:05:00.000Z,TAS,0.06,0.11,80.33,EDT,-14400000,EQUITY
ICLTF,2020-03-09T19:41:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TSVNF,2020-03-10T03:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HGBL,2020-03-09T16:12:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ORGO,2020-03-09T16:15:00.000Z,TAS,-0.09,-0.04,57.45,EDT,-14400000,EQUITY
OPTT,2020-03-09T16:48:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IPHYF,2020-03-10T02:00:00.000Z,TAS,-0.08,,,EDT,-14400000,EQUITY
PRPLW,2020-03-09T16:05:00.000Z,TAS,0.04,-0.26,-784.21,UTC,0,EQUITY
VRME,2020-03-09T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MNTX,2020-03-09T07:01:00.000Z,TAS,0.02,0.04,166.67,EDT,-14400000,EQUITY
RKNEF,2020-03-09T19:54:00.000Z,TAS,,-3.16,,EDT,-14400000,EQUITY
ORGS,2020-03-09T15:40:00.000Z,TAS,-0.27,-0.42,-55.56,EDT,-14400000,EQUITY
VCNX,2020-03-09T07:24:00.000Z,TAS,-0.58,-0.38,34.48,EDT,-14400000,EQUITY
XENE,2020-03-09T16:01:00.000Z,TAS,-0.48,-0.42,13.04,EDT,-14400000,EQUITY
SNCR,2020-03-09T16:01:00.000Z,TAS,-0.42,-0.06,85.82,EDT,-14400000,EQUITY
IVPAF,2020-03-09T07:05:00.000Z,TAS,0,0.01,300,EDT,-14400000,EQUITY
REV,2020-03-09T17:01:00.000Z,TAS,0,0.44,,EDT,-14400000,EQUITY
PRPL,2020-03-09T16:05:00.000Z,TAS,0.04,-0.26,-784.21,EDT,-14400000,EQUITY
THO,2020-03-09T06:30:00.000Z,TAS,0.7,0.66,-5.17,EDT,-14400000,EQUITY
NERV,2020-03-09T06:33:00.000Z,TAS,-0.38,-0.77,-102.1,EDT,-14400000,EQUITY
MTN,2020-03-09T16:01:00.000Z,TAS,5.45,5.04,-7.49,EDT,-14400000,EQUITY
TREC,2020-03-09T16:05:00.000Z,TAS,-0.01,0.18,1484.62,EDT,-14400000,EQUITY
UNPRF,2020-03-10T03:08:00.000Z,TAS,1.35,-1.12,-183.15,EDT,-14400000,EQUITY
