ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
FLWS,"1-800-FLOWERS.COM, Inc.",2020-01-30T06:30:00.000Z,TAS,1.08,1.12,4.09,EST,-18000000,EQUITY
EA,Electronic Arts Inc.,2020-01-30T16:01:00.000Z,TAS,2.51,2.52,0.36,EST,-18000000,EQUITY
TOEAF,"Toei Animation Co.,Ltd.",2020-01-31T01:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
APTV-PA,Aptiv PLC,2020-01-30T06:45:00.000Z,TAS,1.02,1.15,12.75,EST,-18000000,EQUITY
ELUXF,AB Electrolux (publ),2020-01-31T02:20:00.000Z,TAS,2.91,1.94,-33.31,UTC,0,EQUITY
ELUXY,AB Electrolux (publ),2020-01-31T02:20:00.000Z,TAS,,,,EST,-18000000,EQUITY
LLY,Eli Lilly and Company,2020-01-30T06:25:00.000Z,TAS,1.52,1.73,13.67,EST,-18000000,EQUITY
LUPEY,Lundin Energy AB,2020-01-31T01:30:00.000Z,TAS,0.6,0.56,-7.13,UTC,0,EQUITY
AKAFF,Akatsuki Inc.,2020-01-31T01:01:00.000Z,TAS,,95.65,,EST,-18000000,EQUITY
ALPMY,Astellas Pharma Inc.,2020-01-30T22:00:00.000Z,TAS,,32.8,,EST,-18000000,EQUITY
ARCB,ArcBest Corporation,2020-01-30T16:05:00.000Z,TAS,0.42,0.56,32.08,EST,-18000000,EQUITY
DTCGF,Dometic Group AB (publ),2020-01-31T01:30:00.000Z,TAS,0.53,0.16,-69.92,EST,-18000000,EQUITY
DOGEF,Ørsted A/S,2020-01-30T05:57:00.000Z,TAS,5.55,2.3,-58.52,EST,-18000000,EQUITY
LNDNF,Lundin Energy AB (publ),2020-01-31T01:30:00.000Z,TAS,0.6,0.56,-7.13,EST,-18000000,EQUITY
LLY-WD,Eli Lilly and Company,2020-01-30T06:25:00.000Z,TAS,1.52,1.73,13.67,UTC,0,EQUITY
AMTBB,Amerant Bancorp Inc.,2020-01-30T06:41:00.000Z,TAS,0.22,0.26,17.65,UTC,0,EQUITY
AMGN,Amgen Inc.,2020-01-30T16:01:00.000Z,TAS,3.47,3.64,5.05,EST,-18000000,EQUITY
ACBI,"Atlantic Capital Bancshares, Inc.",2020-01-30T16:12:00.000Z,TAS,0.3,0.32,5.61,EST,-18000000,EQUITY
AHHLF,"Asahi Holdings, Inc.",2020-01-31T01:30:00.000Z,TAS,,24.09,,EST,-18000000,EQUITY
AMTB,Amerant Bancorp Inc.,2020-01-30T06:41:00.000Z,TAS,0.22,0.26,17.65,EST,-18000000,EQUITY
AMANF,Amano Corporation,2020-01-31T01:00:00.000Z,TAS,,33.07,,EST,-18000000,EQUITY
APO,"Apollo Global Management, Inc.",2020-01-30T07:00:00.000Z,TAS,0.73,1.1,50.68,EST,-18000000,EQUITY
ARTH,"Arch Therapeutics, Inc.",2020-01-30T13:22:00.000Z,TAS,-0.01,-0.01,0,EST,-18000000,EQUITY
AJINF,"Ajinomoto Co., Inc.",2020-01-31T01:30:00.000Z,TAS,27.99,29.34,4.83,EST,-18000000,EQUITY
APO-PB,"Apollo Global Management, Inc.",2020-01-30T07:00:00.000Z,TAS,0.73,1.1,50.68,UTC,0,EQUITY
AIV,Apartment Investment and Management Company,2020-01-30T16:15:00.000Z,TAS,0.19,0.91,389.73,EST,-18000000,EQUITY
APTV,Aptiv PLC,2020-01-30T06:45:00.000Z,TAS,1.02,1.15,12.75,EST,-18000000,EQUITY
AXTA,Axalta Coating Systems Ltd.,2020-01-30T06:49:00.000Z,TAS,0.43,0.42,-3,EST,-18000000,EQUITY
AMZN,"Amazon.com, Inc.",2020-01-30T16:01:00.000Z,TAS,4.03,6.47,60.63,EST,-18000000,EQUITY
CACC,Credit Acceptance Corporation,2020-01-30T16:02:00.000Z,TAS,8.85,8.6,-2.87,EST,-18000000,EQUITY
HXPLF,HEXPOL AB (publ),2020-01-30T07:00:00.000Z,TAS,1.24,1.2,-3.54,EST,-18000000,EQUITY
JPNRF,"Japan Airlines Co., Ltd.",2020-01-31T01:00:00.000Z,TAS,85.96,73.44,-14.56,EST,-18000000,EQUITY
EPIAF,Epiroc AB (publ),2020-01-31T02:46:00.000Z,TAS,1.37,1.22,-11.21,EST,-18000000,EQUITY
WRLD,World Acceptance Corporation,2020-01-30T07:30:00.000Z,TAS,0.48,-0.78,-264.21,EST,-18000000,EQUITY
IUSDF,AS ONE Corporation,2020-01-31T02:00:00.000Z,TAS,,35.06,,EST,-18000000,EQUITY
BJRRF,Beijer Electronics Group AB (publ),2020-01-30T07:27:00.000Z,TAS,0.73,0.44,-39.73,UTC,0,EQUITY
ALXN,"Alexion Pharmaceuticals, Inc.",2020-01-30T06:30:00.000Z,TAS,2.6,2.71,4.07,UTC,0,EQUITY
