ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
AMLLF,"AEON Mall Co., Ltd.",2020-01-09T01:00:00.000Z,TAS,31.23,28.39,-9.08,EST,-18000000,EQUITY
ACI,"Albertsons Companies, Inc.",2020-01-08T17:03:00.000Z,TAS,,,,EST,-18000000,EQUITY
PONGF,Atari SA,2020-01-09T02:10:00.000Z,TAS,,,,EST,-18000000,EQUITY
WBA,"Walgreens Boots Alliance, Inc.",2020-01-08T07:00:00.000Z,TAS,1.41,1.37,-3.04,EST,-18000000,EQUITY
CHBJF,China CITIC Bank Corporation Limited,2020-01-08T07:19:00.000Z,TAS,0.21,0.2,-4.76,EST,-18000000,EQUITY
STZ,"Constellation Brands, Inc.",2020-01-08T07:30:00.000Z,TAS,1.83,2.14,16.75,EST,-18000000,EQUITY
LXRP,Lexaria Bioscience Corp.,2020-01-08T18:41:00.000Z,TAS,,,,UTC,0,EQUITY
LEXX,Lexaria Bioscience Corp.,2020-01-08T18:41:00.000Z,TAS,,,,EST,-18000000,EQUITY
STZ-B,"Constellation Brands, Inc.",2020-01-08T07:30:00.000Z,TAS,1.83,2.14,16.75,EST,-18000000,EQUITY
BBBY,Bed Bath & Beyond Inc.,2020-01-08T16:15:00.000Z,TAS,0.02,-0.38,-1827.27,EST,-18000000,EQUITY
SAR,Saratoga Investment Corp.,2020-01-08T16:05:00.000Z,TAS,0.58,1.37,134.99,EST,-18000000,EQUITY
YASKF,YASKAWA Electric Corporation,2020-01-09T02:00:00.000Z,TAS,20.61,8.87,-56.94,EST,-18000000,EQUITY
TOETF,Tosei Corporation,2020-01-09T01:00:00.000Z,TAS,,16.75,,UTC,0,EQUITY
KOR,Corvus Gold Inc.,2020-01-08T16:06:00.000Z,TAS,-0.02,-0.03,-50,EST,-18000000,EQUITY
GBX,"The Greenbrier Companies, Inc.",2020-01-08T06:00:00.000Z,TAS,0.43,0.3,-30.72,EST,-18000000,EQUITY
CHSCP,CHS Inc.,2020-01-08T11:04:00.000Z,TAS,,,,EST,-18000000,EQUITY
CCF,Chase Corporation,2020-01-08T17:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
LEN-B,Lennar Corporation,2020-01-08T06:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
UNF,UniFirst Corporation,2020-01-08T08:00:00.000Z,TAS,2.01,2.52,25.56,EST,-18000000,EQUITY
CORVF,Corvus Gold Inc.,2020-01-08T16:06:00.000Z,TAS,,-0.03,,UTC,0,EQUITY
FRCOF,"Fast Retailing Co., Ltd.",2020-01-09T01:10:00.000Z,TAS,752.74,694.73,-7.71,EST,-18000000,EQUITY
LEN,Lennar Corporation,2020-01-08T06:00:00.000Z,TAS,1.9,2.13,12.05,EST,-18000000,EQUITY
SVNDF,"Seven & i Holdings Co., Ltd.",2020-01-09T01:00:00.000Z,TAS,62.3,67.19,7.84,EST,-18000000,EQUITY
MSM,"MSC Industrial Direct Co., Inc.",2020-01-08T06:35:00.000Z,TAS,1.17,1.21,3.77,EST,-18000000,EQUITY
GDDFF,Goodfood Market Corp.,2020-01-08T07:06:00.000Z,TAS,-0.12,-0.09,28,EST,-18000000,EQUITY
RELL,"Richardson Electronics, Ltd.",2020-01-08T17:00:00.000Z,TAS,0.02,-0.05,-350,EST,-18000000,EQUITY
JEF,Jefferies Financial Group Inc.,2020-01-08T17:08:00.000Z,TAS,0.47,0.62,33.33,EST,-18000000,EQUITY
HELE,Helen of Troy Limited,2020-01-08T16:05:00.000Z,TAS,2.5,3.12,24.6,EST,-18000000,EQUITY
KSHB,"KushCo Holdings, Inc.",2020-01-08T11:05:00.000Z,TAS,-0.09,-0.12,-26.32,UTC,0,EQUITY
JNDOF,JINS HOLDINGS Inc.,2020-01-09T02:01:00.000Z,TAS,,34.78,,EST,-18000000,EQUITY
SCHN,"Schnitzer Steel Industries, Inc.",2020-01-08T08:00:00.000Z,TAS,-0.16,-0.17,-4.29,EST,-18000000,EQUITY
KRUS,"Kura Sushi USA, Inc.",2020-01-08T16:05:00.000Z,TAS,-0.03,-0.15,-354.55,EST,-18000000,EQUITY
RPM,RPM International Inc.,2020-01-08T06:45:00.000Z,TAS,0.73,0.76,4.11,EST,-18000000,EQUITY
