ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
PBSFF,2021-07-19T14:00:00.000Z,TAS,0.42,0.28,-33.33,EDT,-14400000,EQUITY
ATNF,2021-07-19T17:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DIT,2021-07-19T16:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EBKOF,2021-07-19T07:03:00.000Z,TAS,,0.83,,EDT,-14400000,EQUITY
SKUFF,2021-07-20T01:00:00.000Z,TAS,4.14,4.59,11,EDT,-14400000,EQUITY
WRTBF,2021-07-20T01:30:00.000Z,TAS,0.09,0.09,-2.17,EDT,-14400000,EQUITY
CLVSF,2021-07-20T01:21:00.000Z,TAS,1.13,1.3,15.56,EDT,-14400000,EQUITY
ELUXF,2021-07-20T02:00:00.000Z,TAS,5.45,4.78,-12.23,UTC,0,EQUITY
ELUXY,2021-07-20T03:54:00.000Z,TAS,1.34,1.14,-15.22,EDT,-14400000,EQUITY
PCRBF,2021-07-20T02:30:00.000Z,TAS,0.16,0.14,-12.5,EDT,-14400000,EQUITY
NMAKF,2021-07-19T18:41:00.000Z,TAS,0.06,0.29,383.33,EDT,-14400000,EQUITY
VOLVF,2021-07-20T01:27:00.000Z,TAS,3.49,3.56,1.95,EDT,-14400000,EQUITY
ZION,2021-07-19T16:10:00.000Z,TAS,1.29,2.08,61.24,EDT,-14400000,EQUITY
EBKDY,2021-07-19T07:03:00.000Z,TAS,,0.5,,EDT,-14400000,EQUITY
KHNGF,2021-07-20T00:49:00.000Z,TAS,2.5,3.65,46,EDT,-14400000,EQUITY
VOSSF,2021-07-19T13:49:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BLRDF,2021-07-20T01:00:00.000Z,TAS,1.31,1.5,14.5,EDT,-14400000,EQUITY
AN,2021-07-19T06:58:00.000Z,TAS,2.81,4.83,72.07,EDT,-14400000,EQUITY
ALFVF,2021-07-20T01:30:00.000Z,TAS,2.38,2.32,-2.36,EDT,-14400000,EQUITY
TELNY,2021-07-20T01:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SKFRY,2021-07-20T01:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ELRXF,2021-07-20T02:00:00.000Z,TAS,4.99,4.38,-12.22,EDT,-14400000,EQUITY
SWMAF,2021-07-20T02:15:00.000Z,TAS,0.9,0.92,2.22,EDT,-14400000,EQUITY
TELNF,2021-07-20T01:10:00.000Z,TAS,2.18,1.69,-22.6,EDT,-14400000,EQUITY
EQBK,2021-07-19T16:46:00.000Z,TAS,0.62,1.03,65.33,EDT,-14400000,EQUITY
GNTY,2021-07-19T07:00:00.000Z,TAS,0.74,0.85,15.65,EDT,-14400000,EQUITY
BCBP,2021-07-19T16:15:00.000Z,TAS,0.4,0.45,11.66,EDT,-14400000,EQUITY
IBM,2021-07-19T16:08:00.000Z,TAS,2.29,2.33,1.79,EDT,-14400000,EQUITY
BRDG,2021-07-19T17:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PACW,2021-07-19T16:30:00.000Z,TAS,0.97,1.52,56.22,EDT,-14400000,EQUITY
BMRC,2021-07-19T08:00:00.000Z,TAS,0.61,0.71,15.64,EDT,-14400000,EQUITY
BSRR,2021-07-19T08:01:00.000Z,TAS,0.66,0.76,14.46,EDT,-14400000,EQUITY
BCKMF,2021-07-19T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BRCC,2021-07-19T06:04:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SFBS,2021-07-19T16:02:00.000Z,TAS,0.93,0.92,-0.54,EDT,-14400000,EQUITY
CPAC,2021-07-19T19:52:00.000Z,TAS,0.04,0.08,107.89,EDT,-14400000,EQUITY
SBEA,2021-07-19T06:04:00.000Z,TAS,,,,UTC,0,EQUITY
FNB,2021-07-19T16:30:00.000Z,TAS,0.29,0.31,7.64,EDT,-14400000,EQUITY
DISPF,2021-07-20T03:00:00.000Z,TAS,335.63,293.47,-12.56,EDT,-14400000,EQUITY
SNPO,2021-07-19T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WTFC,2021-07-19T16:45:00.000Z,TAS,1.61,1.7,5.33,EDT,-14400000,EQUITY
CCK,2021-07-19T16:30:00.000Z,TAS,1.79,2.14,19.89,EDT,-14400000,EQUITY
CALM,2021-07-19T06:30:00.000Z,TAS,0.18,-0.09,-150.56,EDT,-14400000,EQUITY
QUCOF,2021-07-19T20:00:00.000Z,TAS,2.74,2.49,-8.96,EDT,-14400000,EQUITY
TSCO,2021-07-19T07:07:00.000Z,TAS,2.96,3.19,7.92,EDT,-14400000,EQUITY
FBK,2021-07-19T16:15:00.000Z,TAS,0.75,0.9,20.16,EDT,-14400000,EQUITY
STLD,2021-07-19T16:30:00.000Z,TAS,3.43,3.4,-0.73,EDT,-14400000,EQUITY
ELS,2021-07-19T16:16:00.000Z,TAS,0.28,0.32,14.29,EDT,-14400000,EQUITY
HTLD,2021-07-19T09:00:00.000Z,TAS,0.26,0.26,0,EDT,-14400000,EQUITY
JBHT,2021-07-19T16:05:00.000Z,TAS,1.57,1.61,2.74,EDT,-14400000,EQUITY
PLD,2021-07-19T08:15:00.000Z,TAS,0.44,0.81,84.09,EDT,-14400000,EQUITY
OPTT,2021-07-19T16:34:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PPG,2021-07-19T16:14:00.000Z,TAS,2.19,1.94,-11.58,EDT,-14400000,EQUITY
MKTW,2021-07-19T17:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KARO,2021-07-19T16:00:00.000Z,TAS,3.78,3.9,3.28,EDT,-14400000,EQUITY
PREKF,2021-07-19T16:02:00.000Z,TAS,0.11,0.12,6.19,EDT,-14400000,EQUITY
MAPGF,2021-07-19T05:44:00.000Z,TAS,0.02,0.02,-10,EDT,-14400000,EQUITY
ORINF,2021-07-19T05:00:00.000Z,TAS,0.35,0.4,13.96,EDT,-14400000,EQUITY
TKFTF,2021-07-20T01:50:00.000Z,TAS,,,,EDT,-14400000,EQUITY
