ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SLUNF,Solutions 30 SE,2019-11-04T07:25:00.000Z,TAS,,,,EST,-18000000,EQUITY
EZYMF,Enzymatica AB (publ),2019-11-05T02:53:00.000Z,TAS,,,,EST,-18000000,EQUITY
EVKIF,Evonik Industries AG,2019-11-05T04:00:00.000Z,TAS,0.46,0.42,-9.29,EST,-18000000,EQUITY
DIDAF,"Distribuidora Internacional de Alimentación, S.A.",2019-11-05T01:15:00.000Z,TAS,,,,EST,-18000000,EQUITY
PRG-WI,"Aaron's Holdings Company, Inc.",2019-11-04T16:38:00.000Z,TAS,0.82,0.73,-10.87,UTC,0,EQUITY
MITT-PC,"AG Mortgage Investment Trust, Inc.",2019-11-04T17:32:00.000Z,TAS,0.43,0.4,-6.98,EST,-18000000,EQUITY
MITT,"AG Mortgage Investment Trust, Inc.",2019-11-04T17:32:00.000Z,TAS,1.29,1.2,-6.98,EST,-18000000,EQUITY
STBEF,Starbreeze AB (publ),2019-11-05T02:07:00.000Z,TAS,,,,EST,-18000000,EQUITY
HLUKF,H. Lundbeck A/S,2019-11-05T04:22:00.000Z,TAS,4,3.79,-5.23,EST,-18000000,EQUITY
ARESF,Artis Real Estate Investment Trust,2019-11-04T16:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
AYAAF,"Ayala Land, Inc.",2019-11-05T01:17:00.000Z,TAS,0.59,0.54,-8.16,EST,-18000000,EQUITY
AKTX,"Akari Therapeutics, Plc",2019-11-04T08:33:00.000Z,TAS,-0.12,-0.14,-16.67,EST,-18000000,EQUITY
AWR,American States Water Company,2019-11-04T16:41:00.000Z,TAS,0.7,0.69,-0.86,EST,-18000000,EQUITY
COLZF,Coca-Cola Içecek Anonim Sirketi,2019-11-04T14:22:00.000Z,TAS,,2.18,,UTC,0,EQUITY
AOSL,Alpha and Omega Semiconductor Limited,2019-11-04T16:13:00.000Z,TAS,0.25,0.26,5.26,EST,-18000000,EQUITY
ALSRF,alstria office REIT-AG,2019-11-04T11:40:00.000Z,TAS,0.18,0.13,-27.78,EST,-18000000,EQUITY
