ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
INNT,"9 Meters Biopharma, Inc.",2019-03-18T17:20:00.000Z,TAS,,,,UTC,0,EQUITY
NMTR,"9 Meters Biopharma, Inc.",2019-03-18T17:20:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SFFFF,Peugeot Invest Société anonyme,2019-03-18T13:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AREXQ,"Approach Resources, Inc.",2019-03-18T16:18:00.000Z,TAS,-0.06,-0.07,-16.67,UTC,0,EQUITY
AMRS,"Amyris, Inc.",2019-03-18T16:28:00.000Z,TAS,0.44,-0.66,-250,EDT,-14400000,EQUITY
AMPE,"Ampio Pharmaceuticals, Inc.",2019-03-18T16:42:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ANGGF,Angang Steel Company Limited,2019-03-18T10:58:00.000Z,TAS,0.1,0.21,113,EDT,-14400000,EQUITY
ACET,"Adicet Bio, Inc.",2019-03-18T16:04:00.000Z,TAS,-2.38,-1.47,38.24,EDT,-14400000,EQUITY
HEHSF,Hellenic Exchanges - Athens Stock Exchange SA,2019-03-18T14:05:00.000Z,TAS,,0.01,,EDT,-14400000,EQUITY
MNHFF,Mayr-Melnhof Karton AG,2019-03-19T03:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ABEO,Abeona Therapeutics Inc.,2019-03-18T16:17:00.000Z,TAS,-0.4,-0.42,-5.53,EDT,-14400000,EQUITY
ARCT,Arcturus Therapeutics Holdings Inc.,2019-03-18T06:15:00.000Z,TAS,-0.48,-0.08,83.51,EDT,-14400000,EQUITY
AKBA,"Akebia Therapeutics, Inc.",2019-03-18T16:05:00.000Z,TAS,-0.24,-0.23,3.36,EDT,-14400000,EQUITY
CZAVF,"CEZ, a. s.",2019-03-19T03:13:00.000Z,TAS,,,,EDT,-14400000,EQUITY
STDAF,STADA Arzneimittel Aktiengesellschaft,2019-03-19T02:53:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ACRS,"Aclaris Therapeutics, Inc.",2019-03-18T07:01:00.000Z,TAS,-0.99,-0.99,-0.3,EDT,-14400000,EQUITY
AVTX,"Avalo Therapeutics, Inc.",2019-03-18T16:05:00.000Z,TAS,-0.05,-0.18,-260,EDT,-14400000,EQUITY
APEN,"Apollo Endosurgery, Inc.",2019-03-18T08:00:00.000Z,TAS,-0.37,-0.48,-30.79,EDT,-14400000,EQUITY
ALPN,"Alpine Immune Sciences, Inc.",2019-03-18T07:30:00.000Z,TAS,-0.8,-0.8,-0.25,EDT,-14400000,EQUITY
AMEH,"Apollo Medical Holdings, Inc.",2019-03-18T17:14:00.000Z,TAS,0.12,-0.08,-166.67,EDT,-14400000,EQUITY
APVO,Aptevo Therapeutics Inc.,2019-03-18T09:01:00.000Z,TAS,-7.47,-8.68,-16.24,EDT,-14400000,EQUITY
WHTAF,WashTec AG,2019-03-19T03:21:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ADES,"Advanced Emissions Solutions, Inc.",2019-03-18T16:58:00.000Z,TAS,0.37,0.36,-2.7,EDT,-14400000,EQUITY
MBIO,"Mustang Bio, Inc.",2019-03-18T07:30:00.000Z,TAS,-0.27,-0.44,-62.96,EDT,-14400000,EQUITY
HBPCF,Helix BioPharma Corp.,2019-03-18T16:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TLRY,"Tilray Brands, Inc.",2019-03-18T16:05:00.000Z,TAS,-0.14,-0.31,-127.94,EDT,-14400000,EQUITY
LOAN,"Manhattan Bridge Capital, Inc.",2019-03-18T07:03:00.000Z,TAS,0.12,0.11,-8.33,EDT,-14400000,EQUITY
APOP,Cellect Biotechnology Ltd.,2019-03-18T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
FBIO,"Fortress Biotech, Inc.",2019-03-18T07:30:00.000Z,TAS,-0.58,-0.58,0,EDT,-14400000,EQUITY
PLX,"Protalix BioTherapeutics, Inc.",2019-03-18T06:50:00.000Z,TAS,-0.45,-0.37,17.78,EDT,-14400000,EQUITY
BJSAF,Berjaya Sports Toto Berhad,2019-03-18T06:31:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FBIOP,"Fortress Biotech, Inc.",2019-03-18T07:30:00.000Z,TAS,-0.58,-0.58,0,EDT,-14400000,EQUITY
WXIBF,WuXi Biologics (Cayman) Inc.,2019-03-18T09:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PBSV,"Pharma-Bio Serv, Inc.",2019-03-18T16:13:00.000Z,TAS,0.01,0.02,100,EDT,-14400000,EQUITY
CPRX,"Catalyst Pharmaceuticals, Inc.",2019-03-18T16:10:00.000Z,TAS,-0.11,-0.14,-21.74,EDT,-14400000,EQUITY
CSQPF,Cervus Equipment Corporation,2019-03-18T07:44:00.000Z,TAS,0.36,0.31,-14.6,UTC,0,EQUITY
BBCP,"Concrete Pumping Holdings, Inc.",2019-03-18T08:31:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ACY,Mega Matrix Corp.,2019-03-18T19:00:00.000Z,TAS,-0.01,-0.17,-1580,EDT,-14400000,EQUITY
