ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SAYFF,2018-08-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FFNTF,2018-08-28T22:33:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JNSTF,2018-08-29T00:27:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IPA,2018-08-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ECAOF,2018-08-28T17:57:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CSTPF,2018-08-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ZNH,2018-08-28T09:31:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IPATF,2018-08-28T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
RMIAF,2018-08-28T16:48:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NMTLF,2018-08-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AVNW,2018-08-28T16:33:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CLMOF,2018-08-29T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASRRF,2018-08-29T00:58:00.000Z,TAS,,,,UTC,0,EQUITY
GLATF,2018-08-28T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JETMF,2018-08-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IPATD,2018-08-28T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
ALGDF,2018-08-28T12:18:00.000Z,TAS,0,-0.02,,UTC,0,EQUITY
AANNF,2018-08-29T01:00:00.000Z,TAS,0.09,0.15,66.67,EDT,-14400000,EQUITY
ACGBF,2018-08-28T08:58:00.000Z,TAS,0.19,0.18,-5.26,EDT,-14400000,EQUITY
REX,2018-08-28T07:00:00.000Z,TAS,1.21,1.43,18.18,EDT,-14400000,EQUITY
AGCBF,2018-08-28T17:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SPZRF,2018-08-28T09:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PSBKF,2018-08-28T09:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IHHHF,2018-08-28T05:11:00.000Z,TAS,0.04,0.03,-19.44,EDT,-14400000,EQUITY
TLRY,2018-08-28T16:05:00.000Z,TAS,-0.08,-0.17,-100,EDT,-14400000,EQUITY
BACHF,2018-08-28T10:22:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BMO,2018-08-28T06:45:00.000Z,TAS,2.27,2.36,4.15,EDT,-14400000,EQUITY
BNS,2018-08-28T06:00:00.000Z,TAS,1.76,1.76,0.23,EDT,-14400000,EQUITY
BJ,2018-08-28T06:47:00.000Z,TAS,0.27,0.31,16.54,EDT,-14400000,EQUITY
BBY,2018-08-28T07:00:00.000Z,TAS,0.83,0.91,10.04,EDT,-14400000,EQUITY
CIMDF,2018-08-29T00:57:00.000Z,TAS,0.16,0.21,33.12,EDT,-14400000,EQUITY
DBI,2018-08-28T07:00:00.000Z,TAS,0.46,0.63,36.96,EDT,-14400000,EQUITY
HRB,2018-08-28T16:15:00.000Z,TAS,-0.77,-0.72,6.61,EDT,-14400000,EQUITY
SKBNF,2018-08-28T12:13:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MITNF,2018-08-28T06:27:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BAOOF,2018-08-28T13:51:00.000Z,TAS,,,,UTC,0,EQUITY
BACHY,2018-08-28T10:22:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CNR,2018-08-28T16:27:00.000Z,TAS,0.48,0.51,6.69,EDT,-14400000,EQUITY
TSGTY,2018-08-28T11:22:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BOX,2018-08-28T16:05:00.000Z,TAS,-0.06,-0.05,13.79,EDT,-14400000,EQUITY
CICHF,2018-08-28T08:04:00.000Z,TAS,0.32,0.29,-9.38,EDT,-14400000,EQUITY
LCI,2018-08-28T16:15:00.000Z,TAS,0.64,0.64,0.47,EDT,-14400000,EQUITY
CVALF,2018-08-28T07:32:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CRSXF,2018-08-28T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GDQMF,2018-08-28T19:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SCVL,2018-08-28T16:15:00.000Z,TAS,0.56,0.76,36.94,EDT,-14400000,EQUITY
TCNNF,2018-08-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FNNZF,2018-08-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TIF,2018-08-28T06:40:00.000Z,TAS,1.01,1.17,15.96,UTC,0,EQUITY
GPVRF,2018-08-28T16:27:00.000Z,TAS,,,,UTC,0,EQUITY
MAKOF,2018-08-28T20:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
APEOD,2018-08-28T22:26:00.000Z,TAS,,,,UTC,0,EQUITY
RSHYY,2018-08-28T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HAIN,2018-08-28T07:57:00.000Z,TAS,0.26,0.27,4.65,EDT,-14400000,EQUITY
ITRG,2018-08-28T17:41:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KEQU,2018-08-28T21:43:00.000Z,TAS,0.51,0.5,-1.96,EDT,-14400000,EQUITY
APEOF,2018-08-28T22:26:00.000Z,TAS,,,,EDT,-14400000,EQUITY
COTQF,2018-08-28T16:56:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CTNXF,2018-08-28T16:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
QIPT,2018-08-28T07:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PTQQF,2018-08-28T07:40:00.000Z,TAS,,,,UTC,0,EQUITY
IRRZF,2018-08-28T17:41:00.000Z,TAS,,,,UTC,0,EQUITY
ITHUF,2018-08-28T19:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PSEC,2018-08-28T18:15:00.000Z,TAS,0.2,0.22,10,EDT,-14400000,EQUITY
HPE,2018-08-28T16:05:00.000Z,TAS,0.37,0.44,18.6,EDT,-14400000,EQUITY
ETRGF,2018-08-28T07:20:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CTLT,2018-08-28T07:30:00.000Z,TAS,0.61,0.67,9.48,EDT,-14400000,EQUITY
SXI,2018-08-28T08:26:00.000Z,TAS,1.59,1.6,0.76,EDT,-14400000,EQUITY
GP,2018-08-28T16:27:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PTQQD,2018-08-28T07:40:00.000Z,TAS,,,,UTC,0,EQUITY
