ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
CRJTF,2020-03-26T16:33:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SAIC,2020-03-26T16:10:00.000Z,TAS,1.34,1.58,17.91,EDT,-14400000,EQUITY
LIFE,2020-03-26T16:01:00.000Z,TAS,-1.59,-1.54,3.14,EDT,-14400000,EQUITY
NEXCF,2020-03-26T21:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AFYA,2020-03-26T21:04:00.000Z,TAS,1.02,1.11,9.34,EDT,-14400000,EQUITY
APRE,2020-03-26T08:00:00.000Z,TAS,-0.4,-0.64,-60,EDT,-14400000,EQUITY
SFNXF,2020-03-26T21:46:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IVUFF,2020-03-26T08:33:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TPLKF,2020-03-26T08:17:00.000Z,TAS,,0.07,,EDT,-14400000,EQUITY
OASMY,2020-03-27T02:52:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PEIX,2020-03-26T16:05:00.000Z,TAS,-0.27,-0.25,7.41,UTC,0,EQUITY
QNNTF,2020-03-26T16:17:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ATOS,2020-03-26T08:00:00.000Z,TAS,-0.33,-0.26,21.21,EDT,-14400000,EQUITY
LULU,2020-03-26T16:05:00.000Z,TAS,2.24,2.28,1.83,EDT,-14400000,EQUITY
CS,2020-03-26T18:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PFFVF,2020-03-26T04:49:00.000Z,TAS,1.18,1.38,16.95,EDT,-14400000,EQUITY
VAQTF,2020-03-27T03:41:00.000Z,TAS,,,,EDT,-14400000,EQUITY
APEN,2020-03-26T12:00:00.000Z,TAS,-0.38,-0.34,10.53,EDT,-14400000,EQUITY
ALMMF,2020-03-26T10:48:00.000Z,TAS,0.03,0,-103.33,EDT,-14400000,EQUITY
REX,2020-03-26T07:00:00.000Z,TAS,0.19,0.7,268.42,EDT,-14400000,EQUITY
OMVKY,2020-03-26T21:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ALTO,2020-03-26T16:05:00.000Z,TAS,-0.27,-0.25,7.41,EDT,-14400000,EQUITY
ENTX,2020-03-26T06:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BLKLF,2020-03-26T08:48:00.000Z,TAS,-0.05,-0.05,0,EDT,-14400000,EQUITY
IGMS,2020-03-26T16:05:00.000Z,TAS,-0.43,-0.49,-13.16,EDT,-14400000,EQUITY
SBS,2020-03-26T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VIR,2020-03-26T16:01:00.000Z,TAS,-0.67,-0.69,-3.29,EDT,-14400000,EQUITY
ZIVO,2020-03-26T15:54:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PHGE-WT,2020-03-26T06:28:00.000Z,TAS,-0.2,,,EDT,-14400000,EQUITY
UMRX,2020-03-26T07:30:00.000Z,TAS,-1.14,0.28,124.52,UTC,0,EQUITY
COGT,2020-03-26T07:30:00.000Z,TAS,-1.14,0.28,124.52,EDT,-14400000,EQUITY
PHGE-UN,2020-03-26T06:28:00.000Z,TAS,-0.2,,,EDT,-14400000,EQUITY
WXIBF,2020-03-26T10:58:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BBAJF,2020-03-26T17:05:00.000Z,TAS,1.16,1.18,1.99,EDT,-14400000,EQUITY
BIOL,2020-03-26T16:05:00.000Z,TAS,-0.05,-0.05,0,EDT,-14400000,EQUITY
COGQF,2020-03-26T20:11:00.000Z,TAS,0.1,0.09,-10,UTC,0,EQUITY
TANVF,2020-03-27T03:11:00.000Z,TAS,-2.06,-2.19,-6.41,UTC,0,EQUITY
XBIO,2020-03-26T18:04:00.000Z,TAS,-0.38,-0.2,47.11,EDT,-14400000,EQUITY
CTXDF,2020-03-26T14:27:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PCCYF,2020-03-26T04:31:00.000Z,TAS,0.03,0.05,53.33,EDT,-14400000,EQUITY
CGEGF,2020-03-26T09:51:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FGSGF,2020-03-26T08:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ELA,2020-03-26T17:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PTR,2020-03-26T04:31:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HTNGF,2020-03-26T10:34:00.000Z,TAS,0.19,0.19,0,EDT,-14400000,EQUITY
PHIO,2020-03-26T17:33:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CLDX,2020-03-26T16:01:00.000Z,TAS,-0.9,-0.64,28.89,EDT,-14400000,EQUITY
EXMGF,2020-03-26T13:44:00.000Z,TAS,-0.02,-0.01,50,EDT,-14400000,EQUITY
CSIQ,2020-03-26T06:00:00.000Z,TAS,0.45,1.12,151.12,EDT,-14400000,EQUITY
SAVA,2020-03-26T08:15:00.000Z,TAS,-0.13,-0.08,38.46,EDT,-14400000,EQUITY
LPHHF,2020-03-27T00:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PRGS,2020-03-26T16:15:00.000Z,TAS,0.7,0.76,9.04,EDT,-14400000,EQUITY
YUMSF,2020-03-26T04:30:00.000Z,TAS,,-16.66,,EDT,-14400000,EQUITY
CHHHD,2020-03-26T18:09:00.000Z,TAS,,,,UTC,0,EQUITY
CGAU,2020-03-26T07:28:00.000Z,TAS,0.17,0.08,-51.81,EDT,-14400000,EQUITY
CHHHF,2020-03-26T18:09:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CHRA,2020-03-26T06:12:00.000Z,TAS,0.06,-0.6,-1100,EDT,-14400000,EQUITY
CRDL,2020-03-26T19:01:00.000Z,TAS,-0.13,-0.12,7.69,EDT,-14400000,EQUITY
PHIOW,2020-03-26T17:33:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CRTPF,2020-03-26T19:01:00.000Z,TAS,-0.13,-0.12,7.69,UTC,0,EQUITY
MGDPF,2020-03-26T19:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LGDTF,2020-03-26T19:58:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IGXT,2020-03-26T07:33:00.000Z,TAS,-0.03,-0.03,0,EDT,-14400000,EQUITY
GME,2020-03-26T16:06:00.000Z,TAS,0.79,1.27,61.37,EDT,-14400000,EQUITY
SHGDF,2020-03-26T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VIOT,2020-03-26T06:00:00.000Z,TAS,1.37,1.39,1.46,EDT,-14400000,EQUITY
CAGDF,2020-03-26T07:28:00.000Z,TAS,0.17,0.08,-51.81,UTC,0,EQUITY
FPOCF,2020-03-26T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CSPHF,2020-03-26T05:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
OGZPY,2020-03-27T03:00:00.000Z,TAS,,0.2,,EDT,-14400000,EQUITY
QNDPF,2020-03-26T08:34:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NFH,2020-03-26T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
NDRA,2020-03-26T16:54:00.000Z,TAS,-0.29,-1.2,-316.67,EDT,-14400000,EQUITY
CPNFF,2020-03-26T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EQ,2020-03-26T16:07:00.000Z,TAS,-0.39,-0.44,-13.4,EDT,-14400000,EQUITY
FDS,2020-03-26T07:01:00.000Z,TAS,2.49,2.55,2.57,EDT,-14400000,EQUITY
FREQ,2020-03-26T07:13:00.000Z,TAS,0.1,-0.19,-286.27,EDT,-14400000,EQUITY
UFAB,2020-03-26T04:00:00.000Z,TAS,0.04,0,-100,EDT,-14400000,EQUITY
JEF,2020-03-26T16:15:00.000Z,TAS,0.21,0.37,74.53,EDT,-14400000,EQUITY
GTBIF,2020-03-26T23:30:00.000Z,TAS,-0.03,-0.06,-100,EDT,-14400000,EQUITY
STKS,2020-03-26T16:05:00.000Z,TAS,0.13,0.04,-69.23,EDT,-14400000,EQUITY
LYPHF,2020-03-26T18:27:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LRTNF,2020-03-26T20:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TSDOF,2020-03-26T17:14:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GPACF,2020-03-26T04:28:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TGRVF,2020-03-26T10:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MOV,2020-03-26T06:45:00.000Z,TAS,0.21,0.15,-28.57,EDT,-14400000,EQUITY
KBH,2020-03-26T16:10:00.000Z,TAS,0.45,0.63,41.26,EDT,-14400000,EQUITY
IMAC,2020-03-26T09:43:00.000Z,TAS,0.14,-0.16,-214.29,EDT,-14400000,EQUITY
SPWH,2020-03-26T16:05:00.000Z,TAS,0.19,0.21,9.95,EDT,-14400000,EQUITY
LSDAF,2020-03-26T12:24:00.000Z,TAS,2.65,4.1,55.01,EDT,-14400000,EQUITY
RLMD,2020-03-26T16:57:00.000Z,TAS,-0.36,-0.39,-8.33,EDT,-14400000,EQUITY
OXM,2020-03-26T16:05:00.000Z,TAS,1.1,1.09,-0.64,EDT,-14400000,EQUITY
KRRGF,2020-03-26T07:10:00.000Z,TAS,0.11,0.09,-20.35,EDT,-14400000,EQUITY
RRTS,2020-03-26T16:15:00.000Z,TAS,-0.4,-0.55,-37.5,EDT,-14400000,EQUITY
PSHIF,2020-03-26T23:24:00.000Z,TAS,0.02,0.05,150,EDT,-14400000,EQUITY
TSRMF,2020-03-26T20:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PULM,2020-03-26T09:00:00.000Z,TAS,-5.4,-3.2,40.74,EDT,-14400000,EQUITY
GGBBF,2020-03-26T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SINT,2020-03-26T06:27:00.000Z,TAS,-0.57,-0.41,28.7,EDT,-14400000,EQUITY
RNKLF,2020-03-26T07:10:00.000Z,TAS,0.03,0.02,-20,UTC,0,EQUITY
TITN,2020-03-26T06:45:00.000Z,TAS,0.01,0.02,100,EDT,-14400000,EQUITY
ORPOF,2020-03-26T21:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NEXJF,2020-03-26T17:19:00.000Z,TAS,-0.03,-0.03,0,EDT,-14400000,EQUITY
TFFP,2020-03-26T16:11:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ORMNF,2020-03-26T17:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KRRGD,2020-03-26T07:10:00.000Z,TAS,0.11,0.09,-20.35,UTC,0,EQUITY
PRPH,2020-03-26T16:31:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TSRMD,2020-03-26T20:43:00.000Z,TAS,,,,UTC,0,EQUITY
PRVL,2020-03-26T07:00:00.000Z,TAS,-0.65,-0.54,16.41,UTC,0,EQUITY
SMTI,2020-03-26T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
