ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
PANW,2018-06-04T07:30:00.000Z,TAS,0.96,0.99,3.56,EDT,-14400000,EQUITY
AINPF,2018-06-05T02:30:00.000Z,TAS,79.59,74.34,-6.6,UTC,0,EQUITY
LGYRF,2018-06-05T01:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VIVXF,2018-06-04T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AOWDF,2018-06-05T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BTRCF,2018-06-04T11:36:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASNA,2018-06-04T16:05:00.000Z,TAS,-0.09,-0.08,12.09,UTC,0,EQUITY
AFHFF,2018-06-04T04:10:00.000Z,TAS,,,,UTC,0,EQUITY
NX,2018-06-04T16:15:00.000Z,TAS,0.11,0.14,27.27,EDT,-14400000,EQUITY
ASNAQ,2018-06-04T16:05:00.000Z,TAS,-0.09,-0.08,12.09,UTC,0,EQUITY
JSFCF,2018-06-05T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SKY,2018-06-04T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
COUP,2018-06-04T16:05:00.000Z,TAS,-0.11,-0.01,91.15,EDT,-14400000,EQUITY
CSWC,2018-06-04T17:33:00.000Z,TAS,0.28,0.28,1.82,EDT,-14400000,EQUITY
ROAD,2018-06-04T08:00:00.000Z,TAS,0.01,0.27,1976.92,EDT,-14400000,EQUITY
DELL,2018-06-04T07:00:00.000Z,TAS,1.15,1.53,33.04,EDT,-14400000,EQUITY
OESX,2018-06-04T08:00:00.000Z,TAS,-0.07,-0.05,28.57,EDT,-14400000,EQUITY
HQY,2018-06-04T16:07:00.000Z,TAS,0.28,0.31,11.51,EDT,-14400000,EQUITY
RVIC,2018-06-04T07:28:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TEDU,2018-06-04T16:35:00.000Z,TAS,-0.43,-2.59,-502.33,EDT,-14400000,EQUITY
SMAR,2018-06-04T16:05:00.000Z,TAS,-0.18,-0.12,33.33,EDT,-14400000,EQUITY
RVI,2018-06-04T07:28:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LPRRF,2018-06-05T01:22:00.000Z,TAS,,,,EDT,-14400000,EQUITY
