ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
ALLPF,AroCell AB (publ),2019-04-12T19:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SRAIF,Stadler Rail AG,2019-04-12T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IACYF,Inter Action Corporation,2019-04-12T04:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CANF,Can-Fite BioPharma Ltd.,2019-04-12T17:06:00.000Z,TAS,-2.55,-2.7,-5.88,EDT,-14400000,EQUITY
FRC,First Republic Bank,2019-04-12T08:00:00.000Z,TAS,1.22,1.26,2.94,EDT,-14400000,EQUITY
FRC-PI,First Republic Bank,2019-04-12T08:00:00.000Z,TAS,1.22,1.26,2.94,EDT,-14400000,EQUITY
KFMNF,Kaufman & Broad S.A.,2019-04-12T11:33:00.000Z,TAS,,0.63,,UTC,0,EQUITY
FRC-PK,First Republic Bank,2019-04-12T08:00:00.000Z,TAS,1.22,1.26,2.94,EDT,-14400000,EQUITY
ELA,Envela Corporation,2019-04-12T16:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JPM,JPMorgan Chase & Co.,2019-04-12T06:53:00.000Z,TAS,2.35,2.65,12.62,EDT,-14400000,EQUITY
WFC,Wells Fargo & Company,2019-04-12T08:03:00.000Z,TAS,1.09,1.2,9.79,EDT,-14400000,EQUITY
DBCCF,Decibel Cannabis Company Inc.,2019-04-12T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ITHUF,'iAnthus Capital Holdings, Inc.',2019-04-12T08:25:00.000Z,TAS,-0.08,-0.13,-62.5,EDT,-14400000,EQUITY
CRTG,The Coretec Group Inc.,2019-04-12T17:18:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TH,Target Hospitality Corp.,2019-04-12T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JPM-PJ,JPMorgan Chase & Co.,2019-04-12T06:53:00.000Z,TAS,2.35,2.65,12.62,EDT,-14400000,EQUITY
MSMGF,Grid Metals Corp.,2019-04-12T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WFC-PZ,Wells Fargo & Company,2019-04-12T08:03:00.000Z,TAS,1.09,1.2,9.79,EDT,-14400000,EQUITY
ATDSD,'Data443 Risk Mitigation, Inc.',2019-04-12T11:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ATDS,'Data443 Risk Mitigation, Inc.',2019-04-12T11:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PNC-PQ,'The PNC Financial Services Group, Inc.',2019-04-12T06:43:00.000Z,TAS,2.61,2.61,0.08,UTC,0,EQUITY
HIFS,Hingham Institution for Savings,2019-04-12T16:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PNC,'The PNC Financial Services Group, Inc.',2019-04-12T06:43:00.000Z,TAS,2.61,2.61,0.08,EDT,-14400000,EQUITY
PLG,Platinum Group Metals Ltd.,2019-04-12T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PROBF,Probe Metals Inc.,2019-04-12T16:02:00.000Z,TAS,-0.02,-0.04,-135.29,EDT,-14400000,EQUITY
IRDEY,Iren SpA,2019-04-12T07:42:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SLGWD,SLANG Worldwide Inc.,2019-04-12T07:29:00.000Z,TAS,,,,EDT,-14400000,EQUITY
INFY,Infosys Limited,2019-04-12T06:33:00.000Z,TAS,0.13,0.13,-2.99,EDT,-14400000,EQUITY
SLGWF,SLANG Worldwide Inc.,2019-04-12T07:29:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IRDEF,Iren SpA,2019-04-12T07:42:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MSB,Mesabi Trust,2019-04-12T16:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ZRDZF,'Zardoya Otis, S.A.',2019-04-12T10:29:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LENSF,Presbia PLC,2019-04-12T16:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
