ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
DMLRY,Mercedes-Benz Group AG,2019-07-24T01:11:00.000Z,TAS,1.03,-1.24,-220.39,EDT,-14400000,EQUITY
DDAIF,Mercedes-Benz Group AG,2019-07-24T01:11:00.000Z,TAS,1.03,-1.24,-220.39,EDT,-14400000,EQUITY
MANH,'Manhattan Associates, Inc.',2019-07-23T16:06:00.000Z,TAS,0.35,0.42,21.74,EDT,-14400000,EQUITY
NCKKF,Axactor SE,2019-07-24T01:38:00.000Z,TAS,0.03,0.03,3.45,UTC,0,EQUITY
NDTAF,Northern Data AG,2019-07-24T03:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AGR,'Avangrid, Inc.',2019-07-23T17:01:00.000Z,TAS,0.39,0.33,-15.17,EDT,-14400000,EQUITY
ASTE,'Astec Industries, Inc.',2019-07-23T07:00:00.000Z,TAS,0.41,0.36,-12.83,EDT,-14400000,EQUITY
DB,Deutsche Bank Aktiengesellschaft,2019-07-24T01:38:00.000Z,TAS,0.13,0.11,-15.38,EDT,-14400000,EQUITY
SKSBF,Skanska AB (publ),2019-07-24T01:30:00.000Z,TAS,4.18,3.98,-4.85,EDT,-14400000,EQUITY
AUDC,AudioCodes Ltd.,2019-07-23T04:07:00.000Z,TAS,0.18,0.22,22.22,EDT,-14400000,EQUITY
CCNTF,Concentric AB (publ),2019-07-24T02:00:00.000Z,TAS,2.56,2.36,-7.63,EDT,-14400000,EQUITY
AENZ,Aenza S.A.A.,2019-07-23T15:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JBLU,JetBlue Airways Corporation,2019-07-23T07:00:00.000Z,TAS,0.57,0.6,5.08,EDT,-14400000,EQUITY
HTA,'Healthcare Trust of America, Inc.',2019-07-23T16:05:00.000Z,TAS,0.08,0.08,2.56,EDT,-14400000,EQUITY
SRBGF,Starrag Group Holding AG,2019-07-24T02:21:00.000Z,TAS,,,,UTC,0,EQUITY
AKZOY,Akzo Nobel N.V.,2019-07-24T01:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
