ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SPXXF,SpareBank 1 Nord-Norge,2018-10-25T12:00:00.000Z,TAS,1.67,1.81,8.64,EDT,-14400000,EQUITY
GPI,"Group 1 Automotive, Inc.",2018-10-25T07:07:00.000Z,TAS,2.33,2.47,5.87,EDT,-14400000,EQUITY
SPRBF,SpareBank 1 Østlandet,2018-10-25T11:40:00.000Z,TAS,2.4,2.27,-5.65,EDT,-14400000,EQUITY
SRMGF,SpareBank 1 SMN,2018-10-26T01:36:00.000Z,TAS,2.13,2.32,8.92,EDT,-14400000,EQUITY
FSCGF,4SC AG,2018-10-25T04:26:00.000Z,TAS,,,,UTC,0,EQUITY
RGA,"Reinsurance Group of America, Incorporated",2018-10-25T17:51:00.000Z,TAS,3.29,4.03,22.6,EDT,-14400000,EQUITY
TKGBF,Turkiye Garanti Bankasi A.S.,2018-10-25T11:46:00.000Z,TAS,0.37,0.39,5.41,EDT,-14400000,EQUITY
FGRRF,Fingerprint Cards AB (publ),2018-10-26T01:00:00.000Z,TAS,-0.18,0.01,105.56,EDT,-14400000,EQUITY
DSDVF,DSV A/S,2018-10-26T01:30:00.000Z,TAS,6.06,6.1,0.63,EDT,-14400000,EQUITY
SSLLF,Siltronic AG,2018-10-25T08:03:00.000Z,TAS,3.43,3.53,3.01,EDT,-14400000,EQUITY
STOHF,Equinor ASA,2018-10-25T06:14:00.000Z,TAS,0.53,0.6,12.85,EDT,-14400000,EQUITY
RHHBF,Roche Holding AG,2018-10-25T09:23:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TOEAF,"Toei Animation Co.,Ltd.",2018-10-26T02:30:00.000Z,TAS,,51.26,,EDT,-14400000,EQUITY
PRG-WI,"Aaron's Holdings Company, Inc.",2018-10-25T08:04:00.000Z,TAS,0.76,0.69,-9.33,UTC,0,EQUITY
MTUAF,MTU Aero Engines AG,2018-10-25T07:55:00.000Z,TAS,2.35,2.44,3.83,EDT,-14400000,EQUITY
GPAEF,"Grupo Aeroportuario del Pacífico, S.A.B. de C.V.",2018-10-25T09:18:00.000Z,TAS,2.05,2.32,13.39,EDT,-14400000,EQUITY
SKUFF,AB SKF (publ),2018-10-25T07:00:00.000Z,TAS,3.6,3.34,-7.27,EDT,-14400000,EQUITY
AVT,"Avnet, Inc.",2018-10-25T16:30:00.000Z,TAS,1.02,1.03,0.98,EDT,-14400000,EQUITY
AEPPZ,"American Electric Power Company, Inc.",2018-10-25T06:57:00.000Z,TAS,1.21,1.26,4.05,EDT,-14400000,EQUITY
ACTG,Acacia Research Corporation,2018-10-25T16:00:00.000Z,TAS,-0.08,0.11,237.5,EDT,-14400000,EQUITY
AKS,AK Steel Holding Corporation,2018-10-25T16:58:00.000Z,TAS,0.23,0.21,-9.87,UTC,0,EQUITY
ALLY,Ally Financial Inc.,2018-10-25T07:30:00.000Z,TAS,0.8,0.91,13.18,EDT,-14400000,EQUITY
