ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
BABA,Alibaba Group Holding Limited,2018-11-02T07:02:00.000Z,TAS,7.41,9.6,29.59,EDT,-14400000,EQUITY
CSTPF,Arrow Exploration Corp.,2018-11-02T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AXL,'American Axle & Manufacturing Holdings, Inc.',2018-11-02T08:00:00.000Z,TAS,0.9,0.63,-29.84,EDT,-14400000,EQUITY
ACRX,'AcelRx Pharmaceuticals, Inc.',2018-11-02T16:05:00.000Z,TAS,-0.21,-0.21,-0.96,EDT,-14400000,EQUITY
FNMA,Federal National Mortgage Association,2018-11-02T07:39:00.000Z,TAS,0,0.01,,EDT,-14400000,EQUITY
TDS,'Telephone and Data Systems, Inc.',2018-11-02T07:46:00.000Z,TAS,0.23,0.41,75.97,EDT,-14400000,EQUITY
ABR-PC,'Arbor Realty Trust, Inc.',2018-11-02T09:01:00.000Z,TAS,0.37,0.36,-2.73,UTC,0,EQUITY
ALSWF,Absolute Software Corporation,2018-11-02T07:30:00.000Z,TAS,0.02,0.03,66.67,UTC,0,EQUITY
ASIX,AdvanSix Inc.,2018-11-02T06:30:00.000Z,TAS,0.3,0.18,-40,EDT,-14400000,EQUITY
ANH,Anworth Mortgage Asset Corporation,2018-11-02T16:12:00.000Z,TAS,0.11,0.12,6.19,UTC,0,EQUITY
ABBV,AbbVie Inc.,2018-11-02T08:55:00.000Z,TAS,2.02,2.14,6.2,EDT,-14400000,EQUITY
ANH-PC,Anworth Mortgage Asset Corporation,2018-11-02T16:12:00.000Z,TAS,0.11,0.12,6.19,UTC,0,EQUITY
ABR,'Arbor Realty Trust, Inc.',2018-11-02T09:01:00.000Z,TAS,0.37,0.36,-2.73,EDT,-14400000,EQUITY
AQB,'AquaBounty Technologies, Inc.',2018-11-02T08:53:00.000Z,TAS,-0.15,-0.21,-40,EDT,-14400000,EQUITY
FNMFN,Federal National Mortgage Association,2018-11-02T07:39:00.000Z,TAS,0,0.01,,EDT,-14400000,EQUITY
ABST,Absolute Software Corporation,2018-11-02T07:30:00.000Z,TAS,0.02,0.03,66.67,EDT,-14400000,EQUITY
BIP-PA,Brookfield Infrastructure Partners L.P.,2018-11-02T06:41:00.000Z,TAS,0.31,-0.1,-132.05,EDT,-14400000,EQUITY
CIVB,'Civista Bancshares, Inc.',2018-11-02T08:34:00.000Z,TAS,0.36,0.37,3.35,EDT,-14400000,EQUITY
BSGM,'BioSig Technologies, Inc.',2018-11-02T10:32:00.000Z,TAS,-0.21,-0.22,-4.76,EDT,-14400000,EQUITY
BBGI,'Beasley Broadcast Group, Inc.',2018-11-02T07:00:00.000Z,TAS,0.24,0.2,-16.67,EDT,-14400000,EQUITY
BH-A,Biglari Holdings Inc.,2018-11-02T17:20:00.000Z,TAS,-0.54,-7.9,-1362.96,EDT,-14400000,EQUITY
BTE,Baytex Energy Corp.,2018-11-02T06:30:00.000Z,TAS,0.01,0.07,900,UTC,0,EQUITY
BBU,Brookfield Business Partners L.P.,2018-11-02T06:45:00.000Z,TAS,1.13,0.72,-36.23,EDT,-14400000,EQUITY
NWL,Newell Brands Inc.,2018-11-02T06:30:00.000Z,TAS,0.64,0.81,25.97,EDT,-14400000,EQUITY
ROLL,RBC Bearings Incorporated,2018-11-02T08:00:00.000Z,TAS,1.09,1.22,11.93,EDT,-14400000,EQUITY
BTEGF,Baytex Energy Corp.,2018-11-02T06:30:00.000Z,TAS,0,0.07,2233.33,EDT,-14400000,EQUITY
BH,Biglari Holdings Inc.,2018-11-02T17:20:00.000Z,TAS,-0.54,-7.9,-1362.96,EDT,-14400000,EQUITY
BIP,Brookfield Infrastructure Partners L.P.,2018-11-02T06:41:00.000Z,TAS,0.31,-0.1,-132.05,EDT,-14400000,EQUITY
BALMF,Balmoral Resources Ltd,2018-11-02T18:50:00.000Z,TAS,,,,UTC,0,EQUITY
CFBK,CF Bankshares Inc.,2018-11-02T17:27:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CUPUF,'Caribbean Utilities Company, Ltd.',2018-11-02T19:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WPC,W. P. Carey Inc.,2018-11-02T07:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RLGY,Realogy Holdings Corp.,2018-11-02T07:25:00.000Z,TAS,0.93,0.84,-9.48,EDT,-14400000,EQUITY
VG,Vonage Holdings Corp.,2018-11-02T08:42:00.000Z,TAS,0.08,0.09,9.76,EDT,-14400000,EQUITY
CVX,Chevron Corporation,2018-11-02T08:30:00.000Z,TAS,2.06,2.11,2.23,EDT,-14400000,EQUITY
YORW,The York Water Company,2018-11-02T09:30:00.000Z,TAS,0.29,0.29,0,EDT,-14400000,EQUITY
DUK-PA,Duke Energy Corporation,2018-11-02T07:00:00.000Z,TAS,1.52,1.65,8.27,EDT,-14400000,EQUITY
OFS,OFS Capital Corporation,2018-11-02T08:00:00.000Z,TAS,0.34,0.35,2.94,EDT,-14400000,EQUITY
ITDN,Interdyne Company,2018-11-02T11:16:00.000Z,TAS,,,,EDT,-14400000,EQUITY
USM,United States Cellular Corporation,2018-11-02T08:52:00.000Z,TAS,0.26,0.41,58.91,EDT,-14400000,EQUITY
CBOE,'Cboe Global Markets, Inc.',2018-11-02T07:30:00.000Z,TAS,1.02,1.06,4.33,EDT,-14400000,EQUITY
CNK,'Cinemark Holdings, Inc.',2018-11-02T06:30:00.000Z,TAS,0.36,0.43,19.78,EDT,-14400000,EQUITY
CKPT,'Checkpoint Therapeutics, Inc.',2018-11-02T08:00:00.000Z,TAS,-0.23,-0.32,-39.13,EDT,-14400000,EQUITY
CCJ,Cameco Corporation,2018-11-02T07:45:00.000Z,TAS,0.03,0.04,37.93,EDT,-14400000,EQUITY
WLTW,Willis Towers Watson Public Limited Company,2018-11-02T06:00:00.000Z,TAS,1.13,1.32,17.02,UTC,0,EQUITY
CYTR,CytRx Corporation,2018-11-02T09:26:00.000Z,TAS,-0.09,-0.1,-11.11,EDT,-14400000,EQUITY
OFSSG,OFS Capital Corporation,2018-11-02T08:00:00.000Z,TAS,0.34,0.35,2.94,UTC,0,EQUITY
HMSY,HMS Holdings Corp.,2018-11-02T06:00:00.000Z,TAS,0.21,0.28,30.84,UTC,0,EQUITY
