ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
ENMPF,2019-05-28T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MSEIF,2019-05-28T01:00:00.000Z,TAS,-0.03,-0.04,-33.33,EDT,-14400000,EQUITY
SASDF,2019-05-28T02:15:00.000Z,TAS,-0.57,-0.66,-16.25,EDT,-14400000,EQUITY
AMMHF,2019-05-28T00:52:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CBWTF,2019-05-27T07:00:00.000Z,TAS,-0.01,-0.02,-100,EDT,-14400000,EQUITY
LTCCF,2019-05-27T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MAASF,2019-05-28T02:14:00.000Z,TAS,0.86,1.84,115.2,UTC,0,EQUITY
ACUIF,2019-05-27T17:07:00.000Z,TAS,-0.06,-0.07,-22.81,UTC,0,EQUITY
ENMPD,2019-05-28T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ADVZF,2019-05-27T08:18:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HBAUF,2019-05-27T19:16:00.000Z,TAS,-1.5,-1.6,-6.67,UTC,0,EQUITY
VLPNF,2019-05-28T02:36:00.000Z,TAS,0.84,0.81,-3.81,EDT,-14400000,EQUITY
TFECF,2019-05-28T02:00:00.000Z,TAS,,,,UTC,0,EQUITY
AGGFF,2019-05-27T16:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ATY,2019-05-27T17:07:00.000Z,TAS,-0.06,-0.07,-22.81,EDT,-14400000,EQUITY
SEIGF,2019-05-28T01:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AFHFF,2019-05-28T02:01:00.000Z,TAS,,,,UTC,0,EQUITY
FBKIF,2019-05-28T00:38:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PNAGF,2019-05-28T00:48:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TNABF,2019-05-28T00:43:00.000Z,TAS,0.33,0.25,-24.46,EDT,-14400000,EQUITY
HIPEF,2019-05-27T07:04:00.000Z,TAS,,,,UTC,0,EQUITY
BTSGF,2019-05-27T18:33:00.000Z,TAS,0.06,0.05,-7.02,UTC,0,EQUITY
BEWFF,2019-05-27T08:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BSTGF,2019-05-27T13:11:00.000Z,TAS,,,,EDT,-14400000,EQUITY
OXBOF,2019-05-28T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GDQMF,2019-05-27T17:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CELJF,2019-05-28T02:11:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NUPMF,2019-05-27T23:55:00.000Z,TAS,-0.01,0,100,UTC,0,EQUITY
GTGDF,2019-05-27T17:33:00.000Z,TAS,-0.01,-0.01,28.57,UTC,0,EQUITY
CEL,2019-05-28T02:11:00.000Z,TAS,,,,UTC,0,EQUITY
LCUAF,2019-05-27T18:48:00.000Z,TAS,,,,UTC,0,EQUITY
NEWP,2019-05-27T23:55:00.000Z,TAS,-0.01,0,100,EDT,-14400000,EQUITY
BRLGF,2019-05-27T16:15:00.000Z,TAS,-0.02,-0.04,-100,EDT,-14400000,EQUITY
JWCAF,2019-05-27T23:26:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MCESF,2019-05-27T08:00:00.000Z,TAS,0.38,0.2,-46.67,EDT,-14400000,EQUITY
ERDLF,2019-05-27T16:42:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ESLT,2019-05-28T03:49:00.000Z,TAS,1.24,,,EDT,-14400000,EQUITY
HNMGF,2019-05-27T09:30:00.000Z,TAS,,,,UTC,0,EQUITY
CANWF,2019-05-27T18:28:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GAILF,2019-05-27T04:22:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KNNNF,2019-05-28T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PSHIF,2019-05-27T07:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MCUJF,2019-05-27T17:35:00.000Z,TAS,0.01,-0.18,-1900,EDT,-14400000,EQUITY
NNXPF,2019-05-27T08:02:00.000Z,TAS,0,-0.03,-900,EDT,-14400000,EQUITY
VLCJF,2019-05-27T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MFGHF,2019-05-27T16:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
STLHF,2019-05-27T19:09:00.000Z,TAS,,,,UTC,0,EQUITY
PCLOF,2019-05-27T07:00:00.000Z,TAS,-0.07,-0.06,10.45,EDT,-14400000,EQUITY
SLI,2019-05-27T19:09:00.000Z,TAS,,,,EDT,-14400000,EQUITY
