ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
PSX,2019-10-25T07:01:00.000Z,TAS,2.59,3.11,20.08,EDT,-14400000,EQUITY
PSXP,2019-10-25T07:00:00.000Z,TAS,0.97,1.15,18.92,EDT,-14400000,EQUITY
SSLLF,2019-10-25T12:15:00.000Z,TAS,1.56,1.65,5.7,EDT,-14400000,EQUITY
TTRKF,2019-10-25T13:09:00.000Z,TAS,,,,UTC,0,EQUITY
PCRBF,2019-10-25T19:16:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BUD,2019-10-25T10:08:00.000Z,TAS,1.13,0.94,-16.89,EDT,-14400000,EQUITY
ABTX,2019-10-25T07:00:00.000Z,TAS,0.67,0.57,-14.29,EDT,-14400000,EQUITY
ALV,2019-10-25T06:46:00.000Z,TAS,1.42,1.3,-8.52,EDT,-14400000,EQUITY
EMBVF,2019-10-25T08:30:00.000Z,TAS,1.71,1.55,-9.36,EDT,-14400000,EQUITY
AIH,2019-10-25T17:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CHLTF,2019-10-25T05:27:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ACGBF,2019-10-25T06:09:00.000Z,TAS,0.13,0.17,36,EDT,-14400000,EQUITY
TSSCF,2019-10-25T13:25:00.000Z,TAS,,0.19,,UTC,0,EQUITY
ONZBF,2019-10-25T15:23:00.000Z,TAS,0.36,0.3,-15.97,EDT,-14400000,EQUITY
AON,2019-10-25T06:00:00.000Z,TAS,1.43,1.45,1.4,EDT,-14400000,EQUITY
IDCBF,2019-10-25T04:36:00.000Z,TAS,0.2,0.24,20,EDT,-14400000,EQUITY
HBPCF,2019-10-25T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CIVB,2019-10-25T08:30:00.000Z,TAS,0.46,0.46,-0.65,EDT,-14400000,EQUITY
B,2019-10-25T06:30:00.000Z,TAS,0.79,0.89,13.09,EDT,-14400000,EQUITY
ESXB,2019-10-25T06:00:00.000Z,TAS,0.16,0.2,22.7,UTC,0,EQUITY
SBSI,2019-10-25T06:30:00.000Z,TAS,0.59,0.58,-1.69,EDT,-14400000,EQUITY
SAL,2019-10-25T13:19:00.000Z,TAS,0.89,1.05,18.64,EDT,-14400000,EQUITY
MPB,2019-10-25T06:32:00.000Z,TAS,0.57,0.57,-0.18,EDT,-14400000,EQUITY
IBN,2019-10-25T11:19:00.000Z,TAS,0.1,0.05,-51.49,EDT,-14400000,EQUITY
OVBC,2019-10-25T11:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SBBX,2019-10-25T09:00:00.000Z,TAS,0.58,0.55,-4.68,UTC,0,EQUITY
BKFCF,2019-10-25T04:41:00.000Z,TAS,0.24,0.23,-2.13,EDT,-14400000,EQUITY
BIOAF,2019-10-25T16:49:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KOF,2019-10-25T08:26:00.000Z,TAS,0.76,0.99,30.21,EDT,-14400000,EQUITY
THFF,2019-10-25T13:31:00.000Z,TAS,0.92,0.93,1.42,EDT,-14400000,EQUITY
HUN,2019-10-25T06:00:00.000Z,TAS,0.44,0.41,-7.45,EDT,-14400000,EQUITY
VFC,2019-10-25T06:56:00.000Z,TAS,1.31,1.26,-3.52,EDT,-14400000,EQUITY
CHTR,2019-10-25T07:00:00.000Z,TAS,1.67,1.74,3.94,EDT,-14400000,EQUITY
CVEO,2019-10-25T06:30:00.000Z,TAS,-0.24,0.24,200,EDT,-14400000,EQUITY
UFS,2019-10-25T06:55:00.000Z,TAS,0.49,0.89,80.16,UTC,0,EQUITY
KEX,2019-10-25T07:00:00.000Z,TAS,0.72,0.8,11.27,EDT,-14400000,EQUITY
SJR,2019-10-25T08:00:00.000Z,TAS,0.31,0.32,4.58,EDT,-14400000,EQUITY
VITFF,2019-10-25T16:38:00.000Z,TAS,-0.15,-0.78,-420,EDT,-14400000,EQUITY
NRZ-PC,2019-10-25T06:30:00.000Z,TAS,0.52,0.5,-4.03,EDT,-14400000,EQUITY
XJNGF,2019-10-25T10:06:00.000Z,TAS,0.27,0.09,-65.56,EDT,-14400000,EQUITY
NRZ,2019-10-25T06:30:00.000Z,TAS,0.52,0.5,-4.03,EDT,-14400000,EQUITY
LKFN,2019-10-25T08:01:00.000Z,TAS,0.77,0.83,8.5,EDT,-14400000,EQUITY
MSURF,2019-10-25T17:44:00.000Z,TAS,,,,UTC,0,EQUITY
GBX,2019-10-25T06:00:00.000Z,TAS,1.38,1.31,-5.35,EDT,-14400000,EQUITY
COCSF,2019-10-25T08:26:00.000Z,TAS,1.52,1.92,26.57,EDT,-14400000,EQUITY
GVA,2019-10-25T06:55:00.000Z,TAS,1.44,0.43,-70.18,EDT,-14400000,EQUITY
LEA,2019-10-25T06:00:00.000Z,TAS,3.14,3.54,12.74,EDT,-14400000,EQUITY
GRC,2019-10-25T06:40:00.000Z,TAS,0.35,0.37,5.71,EDT,-14400000,EQUITY
YIHCF,2019-10-25T06:59:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PGC,2019-10-25T09:00:00.000Z,TAS,0.6,0.63,4.48,EDT,-14400000,EQUITY
GT,2019-10-25T08:15:00.000Z,TAS,0.52,0.45,-13.63,EDT,-14400000,EQUITY
VZ,2019-10-25T07:00:00.000Z,TAS,1.24,1.25,0.81,EDT,-14400000,EQUITY
USNZY,2019-10-25T13:23:00.000Z,TAS,-0.01,-0.04,-280,EDT,-14400000,EQUITY
ESQ,2019-10-25T08:30:00.000Z,TAS,0.47,0.49,4.26,EDT,-14400000,EQUITY
ADOM,2019-10-25T06:09:00.000Z,TAS,-0.02,-0.02,0,UTC,0,EQUITY
EIPAF,2019-10-25T09:18:00.000Z,TAS,0.22,0.22,0.46,EDT,-14400000,EQUITY
E,2019-10-25T10:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EVTV,2019-10-25T06:09:00.000Z,TAS,-0.02,-0.02,0,EDT,-14400000,EQUITY
PFS,2019-10-25T08:00:00.000Z,TAS,0.45,0.49,8.41,EDT,-14400000,EQUITY
BEN,2019-10-25T08:35:00.000Z,TAS,0.64,0.61,-5.13,EDT,-14400000,EQUITY
DBMBF,2019-10-25T14:51:00.000Z,TAS,0.62,0.93,50.49,EDT,-14400000,EQUITY
FBASF,2019-10-25T16:28:00.000Z,TAS,0.57,0.36,-36.84,EDT,-14400000,EQUITY
MOFG,2019-10-25T09:39:00.000Z,TAS,0.83,0.76,-8.43,EDT,-14400000,EQUITY
ROCK,2019-10-25T07:45:00.000Z,TAS,0.86,0.95,10.08,EDT,-14400000,EQUITY
PPAAF,2019-10-25T07:29:00.000Z,TAS,,0,,EDT,-14400000,EQUITY
PPAAY,2019-10-25T07:29:00.000Z,TAS,,0,,EDT,-14400000,EQUITY
GNRRF,2019-10-25T05:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RVLGF,2019-10-25T14:09:00.000Z,TAS,-0.02,-0.04,-60,EDT,-14400000,EQUITY
ORYZF,2019-10-25T12:30:00.000Z,TAS,-0.06,-0.02,66.67,EDT,-14400000,EQUITY
QK,2019-10-25T12:04:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HCTPF,2019-10-25T05:30:00.000Z,TAS,0.02,0.03,42.11,EDT,-14400000,EQUITY
OPY,2019-10-25T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PHJMF,2019-10-25T05:09:00.000Z,TAS,33.98,30,-11.71,EDT,-14400000,EQUITY
XIORF,2019-10-25T16:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DAO,2019-10-25T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VRTS,2019-10-25T07:00:00.000Z,TAS,3.76,4.03,7.24,EDT,-14400000,EQUITY
PGNY,2019-10-25T17:09:00.000Z,TAS,,,,EDT,-14400000,EQUITY
