ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
UEPS,2020-05-26T16:05:00.000Z,TAS,-0.1,-0.11,-10,EDT,-14400000,EQUITY
DDRLF,2020-05-27T01:29:00.000Z,TAS,-0.89,,,EDT,-14400000,EQUITY
KRKR,2020-05-26T05:00:00.000Z,TAS,-1.93,-2.05,-6.54,EDT,-14400000,EQUITY
BNRPF,2020-05-27T02:10:00.000Z,TAS,-0.33,-1,-203.03,EDT,-14400000,EQUITY
CBLAQ,2020-05-26T16:15:00.000Z,TAS,-0.09,-0.75,-733.33,UTC,0,EQUITY
QNTFF,2020-05-27T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASRPF,2020-05-26T15:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CBL,2020-05-26T16:15:00.000Z,TAS,-0.09,-0.75,-733.33,EDT,-14400000,EQUITY
BAH,2020-05-26T07:03:00.000Z,TAS,0.71,0.73,3.4,EDT,-14400000,EQUITY
TVAVF,2020-05-26T12:42:00.000Z,TAS,0.1,0.1,0,EDT,-14400000,EQUITY
MAASF,2020-05-27T02:24:00.000Z,TAS,0.29,0.57,96.55,UTC,0,EQUITY
NPNZF,2020-05-27T02:15:00.000Z,TAS,,29.98,,EDT,-14400000,EQUITY
AUUMF,2020-05-27T01:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AZMCF,2020-05-26T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AZTEF,2020-05-26T18:00:00.000Z,TAS,,-0.31,,EDT,-14400000,EQUITY
PLAN,2020-05-26T07:30:00.000Z,TAS,-0.14,-0.1,27.01,EDT,-14400000,EQUITY
NTCPF,2020-05-26T13:52:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CAIAF,2020-05-26T15:31:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AANNF,2020-05-27T00:46:00.000Z,TAS,0.12,-0.1,-183.33,EDT,-14400000,EQUITY
AMWD,2020-05-26T06:30:00.000Z,TAS,1.51,1.33,-11.75,EDT,-14400000,EQUITY
AZO,2020-05-26T06:55:00.000Z,TAS,13.8,14.39,4.28,EDT,-14400000,EQUITY
DFASF,2020-05-27T01:16:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MPZZF,2020-05-27T02:04:00.000Z,TAS,-0.09,-0.1,-9.89,EDT,-14400000,EQUITY
NHRIF,2020-05-26T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
PBCRF,2020-05-26T23:08:00.000Z,TAS,52.73,53.4,1.27,EDT,-14400000,EQUITY
ARSMF,2020-05-26T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CBL-PE,2020-05-26T16:15:00.000Z,TAS,-0.09,-0.75,-733.33,UTC,0,EQUITY
SBLK,2020-05-26T17:15:00.000Z,TAS,-0.04,-0.23,-434.88,EDT,-14400000,EQUITY
BTVCF,2020-05-27T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BNS,2020-05-26T06:02:00.000Z,TAS,0.99,1.04,4.94,EDT,-14400000,EQUITY
BBBXF,2020-05-26T19:27:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ISDAF,2020-05-27T01:59:00.000Z,TAS,0.16,0.24,54.84,EDT,-14400000,EQUITY
NTIOF,2020-05-26T16:00:00.000Z,TAS,1,1.01,0.6,EDT,-14400000,EQUITY
BTVCY,2020-05-27T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BCEKF,2020-05-26T15:47:00.000Z,TAS,-0.02,-0.03,-50,EDT,-14400000,EQUITY
BLMIF,2020-05-27T01:59:00.000Z,TAS,0.36,-0.16,-144.44,EDT,-14400000,EQUITY
EMAN,2020-05-26T13:17:00.000Z,TAS,,-0.03,,EDT,-14400000,EQUITY
RCRRF,2020-05-27T02:00:00.000Z,TAS,5.84,8.29,41.93,EDT,-14400000,EQUITY
KSFTF,2020-05-26T05:22:00.000Z,TAS,0.06,0,-100,EDT,-14400000,EQUITY
MCLDF,2020-05-26T07:09:00.000Z,TAS,,,,UTC,0,EQUITY
LUMIF,2020-05-26T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IGUEF,2020-05-26T19:30:00.000Z,TAS,0.2,0.07,-64.1,UTC,0,EQUITY
PGCMF,2020-05-27T01:52:00.000Z,TAS,0.74,0.78,5.98,EDT,-14400000,EQUITY
CPPKF,2020-05-26T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DNPCF,2020-05-27T02:00:00.000Z,TAS,,-61.74,,EDT,-14400000,EQUITY
TNMAF,2020-05-26T05:30:00.000Z,TAS,,19.3,,EDT,-14400000,EQUITY
HEIA,2020-05-26T16:15:00.000Z,TAS,0.41,0.55,34.15,UTC,0,EQUITY
COE,2020-05-26T06:46:00.000Z,TAS,0.43,2.26,431.76,EDT,-14400000,EQUITY
NVLPF,2020-05-26T18:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DACHF,2020-05-27T00:30:00.000Z,TAS,2.84,1.13,-60.21,EDT,-14400000,EQUITY
VEV,2020-05-27T03:37:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MCLD,2020-05-26T07:09:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PXMFF,2020-05-26T19:36:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SSNEF,2020-05-27T02:00:00.000Z,TAS,,30.87,,EDT,-14400000,EQUITY
CNF,2020-05-26T06:21:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CVCO,2020-05-26T16:05:00.000Z,TAS,1.55,1.29,-16.77,EDT,-14400000,EQUITY
MAXMF,2020-05-26T18:18:00.000Z,TAS,0,-0.4,,EDT,-14400000,EQUITY
THKKF,2020-05-26T17:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HEI,2020-05-26T16:15:00.000Z,TAS,0.42,0.55,31.58,EDT,-14400000,EQUITY
VIOT,2020-05-26T05:00:00.000Z,TAS,0.53,0.44,-16.98,EDT,-14400000,EQUITY
