ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
CEVMF,CTS Eventim AG & Co. KGaA,2019-05-23T05:17:00.000Z,TAS,0.29,0.28,-5.17,EDT,-14400000,EQUITY
AVAL,Grupo Aval Acciones y Valores S.A.,2019-05-23T16:20:00.000Z,TAS,0.2,0.22,10,EDT,-14400000,EQUITY
ATGSF,Autogrill S.p.A.,2019-05-23T07:52:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KNCQF,Kancera AB (publ),2019-05-24T02:23:00.000Z,TAS,,,,UTC,0,EQUITY
ASOZF,Asseco Poland S.A.,2019-05-23T12:05:00.000Z,TAS,,0.96,,EDT,-14400000,EQUITY
WMS,'Advanced Drainage Systems, Inc.',2019-05-23T06:40:00.000Z,TAS,0.01,0.01,100,EDT,-14400000,EQUITY
ADSK,'Autodesk, Inc.',2019-05-23T16:03:00.000Z,TAS,0.47,0.45,-3.64,EDT,-14400000,EQUITY
AMKBY,A.P. Møller - Mærsk A/S,2019-05-24T02:24:00.000Z,TAS,1.09,-5,-558.72,EDT,-14400000,EQUITY
AMKBF,A.P. Møller - Mærsk A/S,2019-05-24T02:24:00.000Z,TAS,1.09,-5,-558.72,EDT,-14400000,EQUITY
ATGSY,Autogrill S.p.A.,2019-05-23T07:52:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NABXF,Nabaltec AG,2019-05-23T05:25:00.000Z,TAS,,,,UTC,0,EQUITY
BTOHF,B2Holding ASA,2019-05-24T01:03:00.000Z,TAS,0.35,0.26,-26.35,UTC,0,EQUITY
AMKAF,A.P. Møller - Mærsk A/S,2019-05-24T02:24:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RY,Royal Bank of Canada,2019-05-23T06:00:00.000Z,TAS,2.21,2.23,0.9,EDT,-14400000,EQUITY
TD,The Toronto-Dominion Bank,2019-05-23T06:30:00.000Z,TAS,1.69,1.75,3.43,EDT,-14400000,EQUITY
GMALF,Genting Malaysia Berhad,2019-05-23T07:55:00.000Z,TAS,0.06,0.07,11.67,EDT,-14400000,EQUITY
BJ,'BJ's Wholesale Club Holdings, Inc.',2019-05-23T06:45:00.000Z,TAS,0.25,0.26,6.12,EDT,-14400000,EQUITY
BBY,'Best Buy Co., Inc.',2019-05-23T07:00:00.000Z,TAS,0.87,1.02,17.92,EDT,-14400000,EQUITY
GEBHF,Genting Berhad,2019-05-23T07:15:00.000Z,TAS,0.14,0.15,4.29,EDT,-14400000,EQUITY
BRC,Brady Corporation,2019-05-23T07:00:00.000Z,TAS,0.56,0.65,16.07,EDT,-14400000,EQUITY
BBSRF,Bluestone Resources Inc.,2019-05-23T19:30:00.000Z,TAS,-0.02,-0.08,-276.19,EDT,-14400000,EQUITY
ROLL,RBC Bearings Incorporated,2019-05-23T08:00:00.000Z,TAS,1.23,1.33,8.13,EDT,-14400000,EQUITY
KNGPF,KNM Group Berhad,2019-05-23T05:54:00.000Z,TAS,,,,UTC,0,EQUITY
RY-PT,Royal Bank of Canada,2019-05-23T06:00:00.000Z,TAS,2.21,2.23,0.9,EDT,-14400000,EQUITY
PECGF,PETRONAS Chemicals Group Berhad,2019-05-24T00:42:00.000Z,TAS,0.14,0.1,-25.93,EDT,-14400000,EQUITY
MITNF,Mi Technovation Berhad,2019-05-23T13:46:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BSTJF,Boustead Projects Limited,2019-05-23T06:37:00.000Z,TAS,,,,UTC,0,EQUITY
BCYC,Bicycle Therapeutics plc,2019-05-23T16:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
UMSBF,UEM Sunrise Berhad,2019-05-23T06:05:00.000Z,TAS,,,,UTC,0,EQUITY
DXC,DXC Technology Company,2019-05-23T16:15:00.000Z,TAS,2.09,2.19,4.89,EDT,-14400000,EQUITY
DECK,Deckers Outdoor Corporation,2019-05-23T16:05:00.000Z,TAS,0.08,0.85,962.5,EDT,-14400000,EQUITY
ELEMF,Elemental Royalties Corp.,2019-05-23T16:14:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MRBK,Meridian Corporation,2019-05-23T10:37:00.000Z,TAS,0.22,0.31,42.86,EDT,-14400000,EQUITY
TTC,The Toro Company,2019-05-23T08:30:00.000Z,TAS,1.19,1.17,-2.01,EDT,-14400000,EQUITY
