ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
LYSFF,Lerøy Seafood Group ASA,2018-08-22T00:30:00.000Z,TAS,1.41,0.74,-47.63,EDT,-14400000,EQUITY
PESAF,Panoro Energy ASA,2018-08-22T01:12:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GNNDY,GN Store Nord A/S,2018-08-22T01:11:00.000Z,TAS,2.2,2.09,-4.96,EDT,-14400000,EQUITY
SNZZF,Senzime AB (publ),2018-08-22T02:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MNHVF,Mowi ASA,2018-08-22T02:49:00.000Z,TAS,0.28,0.35,25.9,EDT,-14400000,EQUITY
BNRPF,Solon Eiendom ASA,2018-08-22T02:00:00.000Z,TAS,-0.27,-0.05,81.48,EDT,-14400000,EQUITY
ADYYF,Adyen N.V.,2018-08-22T01:46:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ALVVF,Altice Europe N.V.,2018-08-21T06:10:00.000Z,TAS,,,,UTC,0,EQUITY
BHAGF,Bossard Holding AG,2018-08-22T00:39:00.000Z,TAS,,,,UTC,0,EQUITY
JKHY,'Jack Henry & Associates, Inc.',2018-08-21T16:01:00.000Z,TAS,0.95,1.1,16.03,EDT,-14400000,EQUITY
AACAF,AAC Technologies Holdings Inc.,2018-08-22T00:19:00.000Z,TAS,0.88,0.53,-39.39,EDT,-14400000,EQUITY
CAAP,Corporación América Airports S.A.,2018-08-21T17:52:00.000Z,TAS,0.13,-0.14,-207.69,EDT,-14400000,EQUITY
AUSAF,Australis Capital Inc.,2018-08-21T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GGNDF,GN Store Nord A/S,2018-08-22T01:11:00.000Z,TAS,2.2,2.09,-4.96,EDT,-14400000,EQUITY
CRAYF,Crayon Group Holding ASA,2018-08-22T01:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MAASF,Matas A/S,2018-08-22T02:21:00.000Z,TAS,1.56,2.37,52.22,UTC,0,EQUITY
MDRSF,Medartis Holding AG,2018-08-22T01:09:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SYNMF,SyntheticMR AB (publ),2018-08-22T02:33:00.000Z,TAS,0.99,0.8,-19.19,UTC,0,EQUITY
AFGVF,Agfa-Gevaert NV,2018-08-22T01:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CMEIF,China MeiDong Auto Holdings Limited,2018-08-21T08:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ARDLF,Ardent Leisure Group Limited,2018-08-21T22:56:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GRGSF,Grieg Seafood ASA,2018-08-22T00:01:00.000Z,TAS,2.74,3.19,16.59,EDT,-14400000,EQUITY
VAQTF,va-Q-tec AG,2018-08-21T14:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASTVF,Austevoll Seafood ASA,2018-08-22T01:09:00.000Z,TAS,2.49,1.46,-41.37,EDT,-14400000,EQUITY
AFGVY,Agfa-Gevaert NV,2018-08-22T01:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FNOXF,Fortnox AB (publ),2018-08-22T02:36:00.000Z,TAS,0.29,0.28,-3.45,EDT,-14400000,EQUITY
