ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
PSX,2018-07-27T06:00:00.000Z,TAS,2.19,2.8,27.8,EDT,-14400000,EQUITY
PSXP,2018-07-27T07:00:00.000Z,TAS,0.86,0.94,9.18,EDT,-14400000,EQUITY
ASX,2018-07-27T23:14:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ATGSF,2018-07-27T07:24:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ECAOF,2018-07-27T16:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IPSBF,2018-07-27T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
APELY,2018-07-27T17:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ALV,2018-07-27T06:00:00.000Z,TAS,1.77,2.22,25.49,EDT,-14400000,EQUITY
CSRFF,2018-07-28T02:33:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SOYIF,2018-07-27T04:06:00.000Z,TAS,0.14,0.42,190.28,UTC,0,EQUITY
AMADF,2018-07-27T05:36:00.000Z,TAS,0.68,0.7,3.09,EDT,-14400000,EQUITY
ALRCF,2018-07-27T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ABBV,2018-07-27T07:51:00.000Z,TAS,1.97,2,1.37,EDT,-14400000,EQUITY
AKTAF,2018-07-27T17:46:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FNXTF,2018-07-27T07:00:00.000Z,TAS,0.64,0.48,-25,EDT,-14400000,EQUITY
ACDVF,2018-07-27T06:00:00.000Z,TAS,0.28,0.41,47.48,EDT,-14400000,EQUITY
WHTAF,2018-07-27T09:27:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TRKCF,2018-07-27T11:10:00.000Z,TAS,,,,UTC,0,EQUITY
SAH,2018-07-27T07:30:00.000Z,TAS,0.34,0.35,2.64,EDT,-14400000,EQUITY
SCTBF,2018-07-27T07:00:00.000Z,TAS,2.32,2.5,7.85,EDT,-14400000,EQUITY
PBCRF,2018-07-27T05:00:00.000Z,TAS,245.07,240,-2.07,EDT,-14400000,EQUITY
ONZBF,2018-07-27T11:46:00.000Z,TAS,0.67,0.5,-25.71,EDT,-14400000,EQUITY
AON,2018-07-27T06:29:00.000Z,TAS,1.64,1.71,4.08,EDT,-14400000,EQUITY
ABCB,2018-07-27T07:00:00.000Z,TAS,0.83,0.74,-11.16,EDT,-14400000,EQUITY
CWBC,2018-07-27T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GBFBF,2018-07-27T07:23:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LOAN,2018-07-27T07:29:00.000Z,TAS,0.13,0.12,-4,EDT,-14400000,EQUITY
CIVB,2018-07-27T08:55:00.000Z,TAS,0.4,0.44,10.55,EDT,-14400000,EQUITY
B,2018-07-27T06:42:00.000Z,TAS,0.75,0.9,20.32,EDT,-14400000,EQUITY
BSGM,2018-07-27T17:12:00.000Z,TAS,-0.24,-0.45,-89.08,EDT,-14400000,EQUITY
SBSI,2018-07-27T06:30:00.000Z,TAS,0.59,0.57,-2.56,EDT,-14400000,EQUITY
SAL,2018-07-27T12:17:00.000Z,TAS,0.74,0.7,-5.41,EDT,-14400000,EQUITY
BGSF,2018-07-27T09:37:00.000Z,TAS,0.3,0.54,83.05,EDT,-14400000,EQUITY
ZBH,2018-07-27T06:00:00.000Z,TAS,1.88,1.92,2.13,EDT,-14400000,EQUITY
TBPMF,2018-07-27T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CZWI,2018-07-27T08:53:00.000Z,TAS,0.27,0.08,-69.81,EDT,-14400000,EQUITY
EGIEY,2018-07-27T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PBDIF,2018-07-27T07:19:00.000Z,TAS,100.97,100.88,-0.09,UTC,0,EQUITY
BRY,2018-07-27T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FMXUF,2018-07-27T08:57:00.000Z,TAS,2.05,2.46,20.18,EDT,-14400000,EQUITY
CLBK,2018-07-27T19:32:00.000Z,TAS,,0.11,,EDT,-14400000,EQUITY
CVX,2018-07-27T08:30:00.000Z,TAS,2.09,1.78,-14.83,EDT,-14400000,EQUITY
CTRA,2018-07-27T06:44:00.000Z,TAS,0.19,0.13,-31.94,EDT,-14400000,EQUITY
CVEO,2018-07-27T06:00:00.000Z,TAS,-0.06,-0.29,-346.15,EDT,-14400000,EQUITY
MNIQQ,2018-07-27T09:13:00.000Z,TAS,-1.36,-0.72,47.06,UTC,0,EQUITY
JCYCF,2018-07-27T05:21:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VLNCF,2018-07-27T05:57:00.000Z,TAS,,,,UTC,0,EQUITY
PIPR,2018-07-27T08:12:00.000Z,TAS,1.03,0.92,-11.11,EDT,-14400000,EQUITY
COG,2018-07-27T06:44:00.000Z,TAS,0.19,0.13,-31.94,UTC,0,EQUITY
CPLP,2018-07-27T07:30:00.000Z,TAS,0.27,0.07,-73.68,EDT,-14400000,EQUITY
POR,2018-07-27T05:00:00.000Z,TAS,0.41,0.51,23.79,EDT,-14400000,EQUITY
MCO,2018-07-27T07:00:00.000Z,TAS,1.89,2.04,7.99,EDT,-14400000,EQUITY
MSURF,2018-07-27T10:30:00.000Z,TAS,,,,UTC,0,EQUITY
PKNOF,2018-07-27T04:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KDKGF,2018-07-27T18:44:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SEKEY,2018-07-27T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CL,2018-07-27T07:05:00.000Z,TAS,0.77,0.77,-0.13,EDT,-14400000,EQUITY
XOM,2018-07-27T08:00:00.000Z,TAS,1.27,0.92,-27.56,EDT,-14400000,EQUITY
ELPQF,2018-07-27T17:37:00.000Z,TAS,1.91,2.03,6.28,EDT,-14400000,EQUITY
HCM,2018-07-27T17:06:00.000Z,TAS,-0.07,,,EDT,-14400000,EQUITY
MRK,2018-07-27T06:45:00.000Z,TAS,1.03,1.06,2.91,EDT,-14400000,EQUITY
GRC,2018-07-27T06:30:00.000Z,TAS,0.38,0.46,21.05,EDT,-14400000,EQUITY
FMX,2018-07-27T09:00:00.000Z,TAS,1.05,1.27,20.61,EDT,-14400000,EQUITY
VLNCD,2018-07-27T05:57:00.000Z,TAS,,,,UTC,0,EQUITY
CYDY,2018-07-27T17:19:00.000Z,TAS,-0.06,-0.04,33.33,EDT,-14400000,EQUITY
GT,2018-07-27T07:45:00.000Z,TAS,0.61,0.62,1.81,EDT,-14400000,EQUITY
PIAGF,2018-07-27T06:44:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PGC,2018-07-27T09:00:00.000Z,TAS,0.6,0.62,3.33,EDT,-14400000,EQUITY
VLNS,2018-07-27T05:57:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VITOF,2018-07-27T18:21:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WHTCF,2018-07-27T09:27:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DLNG-PB,2018-07-27T07:30:00.000Z,TAS,0.01,0.08,515.38,EDT,-14400000,EQUITY
