ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
LYSFF,2018-08-22T00:30:00.000Z,TAS,1.41,0.74,-47.63,EDT,-14400000,EQUITY
PESAF,2018-08-22T01:12:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GNNDY,2018-08-22T01:11:00.000Z,TAS,2.2,2.09,-4.96,EDT,-14400000,EQUITY
SNZZF,2018-08-22T02:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MNHVF,2018-08-22T02:49:00.000Z,TAS,0.28,0.35,25.9,EDT,-14400000,EQUITY
BNRPF,2018-08-22T02:00:00.000Z,TAS,-0.27,-0.05,81.48,EDT,-14400000,EQUITY
ADYYF,2018-08-22T01:46:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ALVVF,2018-08-21T06:10:00.000Z,TAS,,,,UTC,0,EQUITY
BHAGF,2018-08-22T00:39:00.000Z,TAS,,,,UTC,0,EQUITY
JKHY,2018-08-21T16:01:00.000Z,TAS,0.95,1.1,16.03,EDT,-14400000,EQUITY
AACAF,2018-08-22T00:19:00.000Z,TAS,0.88,0.53,-39.39,EDT,-14400000,EQUITY
CAAP,2018-08-21T17:52:00.000Z,TAS,0.13,-0.14,-207.69,EDT,-14400000,EQUITY
AUSAF,2018-08-21T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GGNDF,2018-08-22T01:11:00.000Z,TAS,2.2,2.09,-4.96,EDT,-14400000,EQUITY
CRAYF,2018-08-22T01:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MAASF,2018-08-22T02:21:00.000Z,TAS,1.56,2.37,52.22,UTC,0,EQUITY
MDRSF,2018-08-22T01:09:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SYNMF,2018-08-22T02:33:00.000Z,TAS,0.99,0.8,-19.19,UTC,0,EQUITY
AFGVF,2018-08-22T01:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CMEIF,2018-08-21T08:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ARDLF,2018-08-21T22:56:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GRGSF,2018-08-22T00:01:00.000Z,TAS,2.74,3.19,16.59,EDT,-14400000,EQUITY
VAQTF,2018-08-21T14:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASTVF,2018-08-22T01:09:00.000Z,TAS,2.49,1.46,-41.37,EDT,-14400000,EQUITY
AFGVY,2018-08-22T01:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FNOXF,2018-08-22T02:36:00.000Z,TAS,0.29,0.28,-3.45,EDT,-14400000,EQUITY
FEIOF,2018-08-22T01:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NRNVF,2018-08-22T01:00:00.000Z,TAS,-2.08,-1.68,19.5,UTC,0,EQUITY
LZB,2018-08-21T16:29:00.000Z,TAS,0.25,0.39,54.15,EDT,-14400000,EQUITY
TOL,2018-08-21T05:00:00.000Z,TAS,1.03,1.26,22.69,EDT,-14400000,EQUITY
RRGB,2018-08-21T16:01:00.000Z,TAS,0.48,0.46,-3.56,EDT,-14400000,EQUITY
SBMFF,2018-08-22T00:01:00.000Z,TAS,0.04,0.04,0,EDT,-14400000,EQUITY
KSFTF,2018-08-21T05:09:00.000Z,TAS,0.05,0.07,48.94,EDT,-14400000,EQUITY
MBT,2018-08-21T05:15:00.000Z,TAS,16.51,15.12,-8.42,EDT,-14400000,EQUITY
TUES,2018-08-21T08:01:00.000Z,TAS,-0.29,-0.23,20.69,UTC,0,EQUITY
KSS,2018-08-21T07:00:00.000Z,TAS,1.64,1.76,7.32,EDT,-14400000,EQUITY
CTRGF,2018-08-22T00:16:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TUESQ,2018-08-21T08:01:00.000Z,TAS,-0.29,-0.23,20.69,UTC,0,EQUITY
CCB,2018-08-21T17:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CXBMF,2018-08-21T16:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TJX,2018-08-21T08:30:00.000Z,TAS,0.53,0.59,11.01,EDT,-14400000,EQUITY
SJM,2018-08-21T07:02:00.000Z,TAS,1.76,1.78,1.14,EDT,-14400000,EQUITY
COTY,2018-08-21T06:30:00.000Z,TAS,0.14,0.14,3.7,EDT,-14400000,EQUITY
SLMCF,2018-08-21T06:44:00.000Z,TAS,0.24,0.05,-78.99,EDT,-14400000,EQUITY
LMGDF,2018-08-21T19:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RGS,2018-08-21T06:00:00.000Z,TAS,0.03,0.1,233.33,EDT,-14400000,EQUITY
ISEYF,2018-08-21T09:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BRLGF,2018-08-21T17:54:00.000Z,TAS,0.02,-0.03,-276.47,EDT,-14400000,EQUITY
GUDNF,2018-08-21T05:34:00.000Z,TAS,,,,UTC,0,EQUITY
RDCPF,2018-08-21T18:53:00.000Z,TAS,0.01,0.01,0,EDT,-14400000,EQUITY
SHI,2018-08-21T09:37:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DAKT,2018-08-21T07:30:00.000Z,TAS,0.15,0.1,-33.33,EDT,-14400000,EQUITY
MDDNF,2018-08-21T17:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GSM,2018-08-21T16:27:00.000Z,TAS,0.19,0.14,-27.08,EDT,-14400000,EQUITY
FRO,2018-08-22T02:30:00.000Z,TAS,-0.22,-0.16,25.93,EDT,-14400000,EQUITY
PTKFF,2018-08-22T02:48:00.000Z,TAS,14.15,13.37,-5.54,EDT,-14400000,EQUITY
SUPGF,2018-08-21T06:00:00.000Z,TAS,0.04,0.01,-76.74,EDT,-14400000,EQUITY
MYGN,2018-08-21T16:05:00.000Z,TAS,0.33,0.38,15.85,EDT,-14400000,EQUITY
MOMO,2018-08-22T03:30:00.000Z,TAS,4.19,4.37,4.3,EDT,-14400000,EQUITY
HFIAF,2018-08-21T07:51:00.000Z,TAS,-0.12,-0.24,-100,EDT,-14400000,EQUITY
JILL,2018-08-21T06:45:00.000Z,TAS,0.23,0.24,3.9,EDT,-14400000,EQUITY
URBN,2018-08-21T16:05:00.000Z,TAS,0.77,0.84,8.81,EDT,-14400000,EQUITY
