ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
TLTZF,2020-02-03T01:00:00.000Z,TAS,1.42,1.29,-9.09,EST,-18000000,EQUITY
NPNZF,2020-02-03T01:18:00.000Z,TAS,,,,EST,-18000000,EQUITY
AMGXF,2020-02-03T01:00:00.000Z,TAS,,-9.16,,EST,-18000000,EQUITY
SEMHF,2020-02-03T01:00:00.000Z,TAS,0.39,0.3,-22.68,EST,-18000000,EQUITY
MRAAF,2020-02-03T01:08:00.000Z,TAS,84.86,88,3.7,EST,-18000000,EQUITY
HIZOF,2020-02-03T01:19:00.000Z,TAS,,,,EST,-18000000,EQUITY
ORXCF,2020-02-03T01:31:00.000Z,TAS,62.58,66.65,6.5,EST,-18000000,EQUITY
MRUHF,2020-02-03T01:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
IX,2020-02-03T01:31:00.000Z,TAS,,,,EST,-18000000,EQUITY
MIELF,2020-02-02T23:15:00.000Z,TAS,24.8,31.91,28.65,EST,-18000000,EQUITY
KKPCF,2020-02-02T23:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
LSRCF,2020-02-03T02:00:00.000Z,TAS,43.81,51.01,16.44,EST,-18000000,EQUITY
YMTKF,2020-02-02T23:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
KTERF,2020-02-03T01:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
OSUKF,2020-02-03T01:00:00.000Z,TAS,52.58,59.38,12.92,EST,-18000000,EQUITY
CMICF,2020-02-03T01:30:00.000Z,TAS,,26.63,,EST,-18000000,EQUITY
DTSOF,2020-02-03T01:09:00.000Z,TAS,,,,EST,-18000000,EQUITY
MIURF,2020-02-03T01:00:00.000Z,TAS,,30.81,,EST,-18000000,EQUITY
FXSRF,2020-02-03T02:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
SGIOY,2020-02-02T23:01:00.000Z,TAS,105.9,127,19.93,EST,-18000000,EQUITY
TOSCF,2020-02-02T23:03:00.000Z,TAS,,59.92,,EST,-18000000,EQUITY
PCRFY,2020-02-03T01:33:00.000Z,TAS,0.16,0.3,87.5,EST,-18000000,EQUITY
SGIOF,2020-02-02T23:01:00.000Z,TAS,105.9,127,19.93,EST,-18000000,EQUITY
MONOF,2020-02-03T01:00:00.000Z,TAS,7.15,6.51,-8.96,EST,-18000000,EQUITY
NHNKF,2020-02-03T01:18:00.000Z,TAS,23.58,10.44,-55.73,EST,-18000000,EQUITY
PCRFF,2020-02-03T01:33:00.000Z,TAS,18.36,33.1,80.33,EST,-18000000,EQUITY
GREZF,2020-02-03T01:18:00.000Z,TAS,,11.07,,EST,-18000000,EQUITY
RYAOF,2020-02-03T02:00:00.000Z,TAS,-0.04,0.08,322.22,EST,-18000000,EQUITY
RYAAY,2020-02-03T02:57:00.000Z,TAS,-0.12,0.44,452,EST,-18000000,EQUITY
KNCAF,2020-02-03T01:00:00.000Z,TAS,6.58,4.18,-36.45,EST,-18000000,EQUITY
SIUAF,2020-02-03T01:09:00.000Z,TAS,1.06,0.84,-20.53,EST,-18000000,EQUITY
LGCLF,2020-02-02T17:58:00.000Z,TAS,1204.3,-1007,-183.62,UTC,0,EQUITY
