ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SVKEF,Skandinaviska Enskilda Banken AB (publ),2018-07-17T01:00:00.000Z,TAS,2.43,2.44,0.29,EDT,-14400000,EQUITY
BAC,Bank of America Corporation,2018-07-16T06:45:00.000Z,TAS,0.57,0.63,10.53,EDT,-14400000,EQUITY
BRRDF,Borregaard ASA,2018-07-17T01:32:00.000Z,TAS,1.33,1.32,-0.38,EDT,-14400000,EQUITY
GNGBF,Getinge AB (publ),2018-07-17T02:54:00.000Z,TAS,0.96,1.21,25.65,EDT,-14400000,EQUITY
IVSBF,Investor AB (publ),2018-07-17T02:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HUSQF,Husqvarna AB (publ),2018-07-17T02:26:00.000Z,TAS,2.78,2.41,-13.22,EDT,-14400000,EQUITY
YRAIF,Yara International ASA,2018-07-17T02:55:00.000Z,TAS,0.23,0.17,-27.35,EDT,-14400000,EQUITY
CAMRF,Camurus AB (publ),2018-07-17T01:00:00.000Z,TAS,-1.01,-1.66,-64.55,EDT,-14400000,EQUITY
CDMO,'Avid Bioservices, Inc.',2018-07-16T16:05:00.000Z,TAS,-0.15,0.05,132.68,EDT,-14400000,EQUITY
ALFVY,Alfa Laval AB (publ),2018-07-16T06:00:00.000Z,TAS,2.4,3.07,28.02,EDT,-14400000,EQUITY
ALFVF,Alfa Laval AB (publ),2018-07-16T06:00:00.000Z,TAS,2.4,3.07,28.02,EDT,-14400000,EQUITY
AXFOY,Axfood AB (publ),2018-07-16T07:00:00.000Z,TAS,1.97,2.01,1.93,EDT,-14400000,EQUITY
TELNY,Telenor ASA,2018-07-17T01:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AXFOF,Axfood AB (publ),2018-07-16T07:00:00.000Z,TAS,1.97,2.01,1.93,EDT,-14400000,EQUITY
BITGF,Biotage AB (publ),2018-07-16T05:00:00.000Z,TAS,0.71,0.79,11.27,EDT,-14400000,EQUITY
CDMOP,'Avid Bioservices, Inc.',2018-07-16T16:05:00.000Z,TAS,-0.15,0.05,132.68,UTC,0,EQUITY
