ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
CWQXF,2018-10-17T02:17:00.000Z,TAS,2.74,2.61,-4.61,EDT,-14400000,EQUITY
RYCFF,2018-10-16T21:16:00.000Z,TAS,,,,UTC,0,EQUITY
NLLGF,2018-10-17T02:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IVSBF,2018-10-17T02:25:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ADTN,2018-10-16T20:16:00.000Z,TAS,0.04,0.21,400,EDT,-14400000,EQUITY
GRPAQ,2018-10-16T18:38:00.000Z,TAS,0.32,0.68,112.5,EDT,-14400000,EQUITY
NDCVF,2018-10-17T01:00:00.000Z,TAS,0.04,0.04,0,EDT,-14400000,EQUITY
TKAGY,2018-10-16T13:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BLRDF,2018-10-16T07:00:00.000Z,TAS,2.54,1.85,-27.25,EDT,-14400000,EQUITY
AMXVF,2018-10-16T18:02:00.000Z,TAS,0.35,0.29,-17.14,EDT,-14400000,EQUITY
UAL,2018-10-16T16:21:00.000Z,TAS,3.07,3.06,-0.46,EDT,-14400000,EQUITY
ASMLF,2018-10-17T01:29:00.000Z,TAS,1.58,1.6,1.59,EDT,-14400000,EQUITY
GRPAF,2018-10-16T18:38:00.000Z,TAS,0.32,0.68,112.5,EDT,-14400000,EQUITY
AMX,2018-10-16T18:02:00.000Z,TAS,0.35,0.3,-15.25,EDT,-14400000,EQUITY
RYCE,2018-10-16T21:16:00.000Z,TAS,,,,UTC,0,EQUITY
ANFIF,2018-10-16T21:16:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AKZOF,2018-10-17T01:12:00.000Z,TAS,1.14,0.68,-40.58,EDT,-14400000,EQUITY
ASML,2018-10-17T01:29:00.000Z,TAS,1.81,1.86,2.93,EDT,-14400000,EQUITY
ATRRF,2018-10-16T12:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EQBK,2018-10-16T16:27:00.000Z,TAS,0.71,0.64,-9.86,EDT,-14400000,EQUITY
BFIN,2018-10-16T17:12:00.000Z,TAS,0.21,0.22,4.76,EDT,-14400000,EQUITY
BOMXF,2018-10-16T19:54:00.000Z,TAS,0.54,0.56,3.9,EDT,-14400000,EQUITY
BOYJF,2018-10-17T01:45:00.000Z,TAS,-0.04,-0.21,-425,UTC,0,EQUITY
HLAN,2018-10-16T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IBM,2018-10-16T16:07:00.000Z,TAS,3.4,3.42,0.68,EDT,-14400000,EQUITY
PACW,2018-10-16T07:15:00.000Z,TAS,0.92,0.94,1.84,EDT,-14400000,EQUITY
IBKR,2018-10-16T16:01:00.000Z,TAS,0.5,0.51,1.59,EDT,-14400000,EQUITY
NCBS,2018-10-16T16:10:00.000Z,TAS,0.96,1.09,13.78,EDT,-14400000,EQUITY
BFC,2018-10-16T16:33:00.000Z,TAS,0.89,0.89,0,EDT,-14400000,EQUITY
BLK,2018-10-16T06:09:00.000Z,TAS,6.84,7.52,9.89,EDT,-14400000,EQUITY
DIGBF,2018-10-17T00:48:00.000Z,TAS,0.05,0.05,4.08,EDT,-14400000,EQUITY
HOPE,2018-10-16T16:30:00.000Z,TAS,0.36,0.36,-0.83,EDT,-14400000,EQUITY
MBWM,2018-10-16T06:01:00.000Z,TAS,0.61,0.61,-0.33,EDT,-14400000,EQUITY
LRCX,2018-10-16T16:05:00.000Z,TAS,3.22,3.36,4.48,EDT,-14400000,EQUITY
CMA,2018-10-16T06:37:00.000Z,TAS,1.76,1.86,5.62,EDT,-14400000,EQUITY
UCFC,2018-10-16T16:10:00.000Z,TAS,0.19,0.19,0,UTC,0,EQUITY
HWC,2018-10-16T17:00:00.000Z,TAS,1.01,1.01,0.2,EDT,-14400000,EQUITY
