ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
EIHDF,2019-03-12T03:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JAX,2019-03-11T16:30:00.000Z,TAS,0.28,0.39,39.29,UTC,0,EQUITY
GBERF,2019-03-12T02:06:00.000Z,TAS,2.66,,,EDT,-14400000,EQUITY
AVD,2019-03-11T16:05:00.000Z,TAS,0.22,0.25,13.64,EDT,-14400000,EQUITY
PBATF,2019-03-12T02:25:00.000Z,TAS,154.79,104,-32.81,EDT,-14400000,EQUITY
ADT,2019-03-11T16:06:00.000Z,TAS,0.12,0.13,6.56,EDT,-14400000,EQUITY
CDMO,2019-03-11T16:05:00.000Z,TAS,-0.07,-0.05,28.57,EDT,-14400000,EQUITY
ODC,2019-03-11T06:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ATNX,2019-03-11T07:01:00.000Z,TAS,-0.2,-0.41,-101.97,EDT,-14400000,EQUITY
BBAR,2019-03-11T12:32:00.000Z,TAS,0.37,0.4,8.11,EDT,-14400000,EQUITY
ASPU,2019-03-11T16:01:00.000Z,TAS,-0.11,-0.13,-15.04,EDT,-14400000,EQUITY
CRESF,2019-03-11T13:19:00.000Z,TAS,,,,UTC,0,EQUITY
EDN,2019-03-11T06:11:00.000Z,TAS,0.29,,,EDT,-14400000,EQUITY
TEO,2019-03-11T06:09:00.000Z,TAS,0.38,1.5,300.53,EDT,-14400000,EQUITY
ITRN,2019-03-11T07:05:00.000Z,TAS,0.7,0.74,5.71,EDT,-14400000,EQUITY
AGFS,2019-03-11T16:05:00.000Z,TAS,0.21,0.01,-95.24,EDT,-14400000,EQUITY
ABDC,2019-03-11T20:26:00.000Z,TAS,0.22,0.27,21.08,UTC,0,EQUITY
AIKI,2019-03-11T17:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CDMOP,2019-03-11T16:05:00.000Z,TAS,-0.07,-0.05,28.57,UTC,0,EQUITY
AMTTF,2019-03-11T04:51:00.000Z,TAS,,,,UTC,0,EQUITY
TCMFF,2019-03-11T06:09:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASCOF,2019-03-11T13:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NTGN,2019-03-11T07:01:00.000Z,TAS,-0.73,-0.84,-14.44,UTC,0,EQUITY
ISDAF,2019-03-11T05:47:00.000Z,TAS,0.29,0.28,-3.45,EDT,-14400000,EQUITY
BKEPP,2019-03-11T17:38:00.000Z,TAS,-0.12,-1.36,-1033.33,EDT,-14400000,EQUITY
ENZ,2019-03-11T16:10:00.000Z,TAS,-0.13,-0.18,-38.46,EDT,-14400000,EQUITY
BVH,2019-03-11T17:18:00.000Z,TAS,0.23,0.6,166.67,EDT,-14400000,EQUITY
BKEP,2019-03-11T17:38:00.000Z,TAS,-0.12,-1.36,-1033.33,EDT,-14400000,EQUITY
SBPH,2019-03-11T06:14:00.000Z,TAS,-2.26,-1.36,39.82,UTC,0,EQUITY
BBX,2019-03-11T17:18:00.000Z,TAS,0.23,0.6,166.67,UTC,0,EQUITY
HIZOF,2019-03-12T02:14:00.000Z,TAS,,-11.25,,EDT,-14400000,EQUITY
CDOR,2019-03-11T07:00:00.000Z,TAS,-0.09,-0.1,-11.11,UTC,0,EQUITY
HNRG,2019-03-11T17:25:00.000Z,TAS,0.1,0.09,-10,EDT,-14400000,EQUITY
KLKNF,2019-03-12T02:18:00.000Z,TAS,0.04,-0.07,-275,EDT,-14400000,EQUITY
PKDC,2019-03-11T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
COUP,2019-03-11T16:15:00.000Z,TAS,0,0.05,,EDT,-14400000,EQUITY
CLLS,2019-03-11T16:10:00.000Z,TAS,-0.71,-0.53,25.25,EDT,-14400000,EQUITY
MVC,2019-03-11T06:09:00.000Z,TAS,0.12,0.08,-33.33,UTC,0,EQUITY
CLXT,2019-03-11T16:10:00.000Z,TAS,-0.26,-0.26,-1.56,EDT,-14400000,EQUITY
CMVLF,2019-03-11T16:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CNTY,2019-03-11T06:09:00.000Z,TAS,0.06,0.02,-63.64,EDT,-14400000,EQUITY
BEVFF,2019-03-11T19:29:00.000Z,TAS,0.04,0.02,-50,EDT,-14400000,EQUITY
CHXMF,2019-03-11T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PKDCD,2019-03-11T17:01:00.000Z,TAS,,,,UTC,0,EQUITY
CVGI,2019-03-11T16:29:00.000Z,TAS,0.26,0.29,11.54,EDT,-14400000,EQUITY
SHLDQ,2019-03-11T17:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
STCN,2019-03-11T17:21:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CHRXF,2019-03-12T03:42:00.000Z,TAS,,,,UTC,0,EQUITY
CLPT,2019-03-11T16:44:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LIMAF,2019-03-11T16:00:00.000Z,TAS,1.69,1.75,3.73,EDT,-14400000,EQUITY
CCXI,2019-03-11T16:05:00.000Z,TAS,-0.27,-0.21,21.05,EDT,-14400000,EQUITY
PKD,2019-03-11T17:01:00.000Z,TAS,,,,UTC,0,EQUITY
CASY,2019-03-11T16:10:00.000Z,TAS,0.95,1.13,18.82,EDT,-14400000,EQUITY
ELCPF,2019-03-11T17:59:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DRNA,2019-03-11T16:05:00.000Z,TAS,-0.22,-0.29,-30.04,UTC,0,EQUITY
PACDQ,2019-03-11T16:01:00.000Z,TAS,-1.22,-3.46,-183.61,UTC,0,EQUITY
MOPLF,2019-03-11T13:48:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PACD,2019-03-11T16:01:00.000Z,TAS,-1.22,-3.46,-183.61,UTC,0,EQUITY
EDPFY,2019-03-11T17:59:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NDRA,2019-03-11T16:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PAM,2019-03-11T15:05:00.000Z,TAS,2.39,5.21,118.06,EDT,-14400000,EQUITY
JRNGF,2019-03-11T08:00:00.000Z,TAS,-0.31,-0.41,-32.26,EDT,-14400000,EQUITY
ERYP,2019-03-11T17:07:00.000Z,TAS,-0.6,-0.45,25.62,EDT,-14400000,EQUITY
RBWRF,2019-03-12T03:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EENNF,2019-03-11T11:11:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PMPAF,2019-03-11T15:05:00.000Z,TAS,3.76,8.13,116.2,UTC,0,EQUITY
KLXE,2019-03-12T02:00:00.000Z,TAS,3.05,2.75,-9.84,EDT,-14400000,EQUITY
FSTX,2019-03-11T06:14:00.000Z,TAS,-2.26,-1.36,39.82,EDT,-14400000,EQUITY
FPAY,2019-03-11T16:32:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SFIX,2019-03-11T16:05:00.000Z,TAS,0.05,0.12,122.22,EDT,-14400000,EQUITY
FANH,2019-03-11T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
