ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
ACCD,2020-07-07T16:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BGOUF,2020-07-07T08:13:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KGSDF,2020-07-08T01:00:00.000Z,TAS,1.25,1.31,4.8,UTC,0,EQUITY
ANDGF,2020-07-08T02:00:00.000Z,TAS,,59.86,,EDT,-14400000,EQUITY
AEOJF,2020-07-08T02:30:00.000Z,TAS,14.03,-5.01,-135.71,EDT,-14400000,EQUITY
CPGSF,2020-07-08T01:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASPU,2020-07-07T16:01:00.000Z,TAS,-0.05,-0.03,34.78,EDT,-14400000,EQUITY
PFFVF,2020-07-07T07:59:00.000Z,TAS,,0.47,,EDT,-14400000,EQUITY
IDTVF,2020-07-07T04:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BSTGF,2020-07-07T08:39:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PCYO,2020-07-07T09:04:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CUK,2020-07-07T09:48:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WLCGF,2020-07-08T02:00:00.000Z,TAS,27.72,31.6,14.01,EDT,-14400000,EQUITY
CUKPF,2020-07-07T09:48:00.000Z,TAS,-3.3,-3.3,0,EDT,-14400000,EQUITY
YLLXF,2020-07-08T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CHSCP,2020-07-07T13:23:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CNTMF,2020-07-07T09:34:00.000Z,TAS,-0.02,-0.07,-250,EDT,-14400000,EQUITY
LEVI,2020-07-07T16:03:00.000Z,TAS,-0.49,-0.48,2.44,EDT,-14400000,EQUITY
ECLMF,2020-07-07T16:27:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MFGP,2020-07-07T07:13:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SGH,2020-07-07T16:21:00.000Z,TAS,0.34,0.35,4.17,EDT,-14400000,EQUITY
TV,2020-07-07T20:03:00.000Z,TAS,0.02,0.12,629.41,EDT,-14400000,EQUITY
GRPFF,2020-07-07T20:03:00.000Z,TAS,,0.58,,EDT,-14400000,EQUITY
PAYX,2020-07-07T08:30:00.000Z,TAS,0.6,0.61,1.33,EDT,-14400000,EQUITY
ORMNF,2020-07-07T16:59:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SLGWD,2020-07-07T07:31:00.000Z,TAS,-0.18,0.48,366.67,EDT,-14400000,EQUITY
ORMP,2020-07-07T16:14:00.000Z,TAS,-0.17,-0.1,40.48,EDT,-14400000,EQUITY
SLGWF,2020-07-07T07:31:00.000Z,TAS,-0.18,0.48,366.67,EDT,-14400000,EQUITY
IPSOF,2020-07-07T05:50:00.000Z,TAS,,,,EDT,-14400000,EQUITY
