ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
IRS,IRSA Inversiones y Representaciones Sociedad Anónima,2018-09-05T17:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PPHOF,Spexis AG,2018-09-06T01:12:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AGX,"Argan, Inc.",2018-09-05T16:38:00.000Z,TAS,0.4,1.08,170,EDT,-14400000,EQUITY
ANCTF,Alimentation Couche-Tard Inc.,2018-09-05T17:06:00.000Z,TAS,0.41,0.44,7.84,EDT,-14400000,EQUITY
VIVXF,Avivagen Inc.,2018-09-05T18:31:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ANCUF,Alimentation Couche-Tard Inc.,2018-09-05T17:06:00.000Z,TAS,0.41,0.44,7.58,UTC,0,EQUITY
AVAV,"AeroVironment, Inc.",2018-09-05T16:10:00.000Z,TAS,0.29,0.85,196.17,EDT,-14400000,EQUITY
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",2018-09-05T16:10:00.000Z,TAS,0.36,0.4,9.89,EDT,-14400000,EQUITY
VRA,"Vera Bradley, Inc.",2018-09-05T08:23:00.000Z,TAS,0.16,0.26,62.5,EDT,-14400000,EQUITY
CBKC,Christopher & Banks Corporation,2018-09-05T06:30:00.000Z,TAS,-0.15,-0.19,-26.67,UTC,0,EQUITY
CBKCQ,Christopher & Banks Corporation,2018-09-05T06:30:00.000Z,TAS,-0.15,-0.19,-26.67,EDT,-14400000,EQUITY
BIOGF,Biocartis Group NV,2018-09-06T01:16:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CVGW,"Calavo Growers, Inc.",2018-09-05T06:29:00.000Z,TAS,0.78,0.7,-10.26,EDT,-14400000,EQUITY
SCWX,SecureWorks Corp.,2018-09-05T07:00:00.000Z,TAS,-0.05,-0.01,81.13,EDT,-14400000,EQUITY
GFN,General Finance Corporation,2018-09-05T08:30:00.000Z,TAS,-0.04,0,93.02,UTC,0,EQUITY
CLDR,"Cloudera, Inc.",2018-09-05T16:10:00.000Z,TAS,-0.15,-0.08,45.21,UTC,0,EQUITY
GFNCP,General Finance Corporation,2018-09-05T08:30:00.000Z,TAS,-0.04,0,93.02,UTC,0,EQUITY
CWK,Cushman & Wakefield plc,2018-09-05T20:38:00.000Z,TAS,0.46,0.46,-0.22,EDT,-14400000,EQUITY
DUROF,"Duro Felguera, S.A.",2018-09-05T16:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DOCU,"DocuSign, Inc.",2018-09-05T16:05:00.000Z,TAS,0.01,0.03,150,EDT,-14400000,EQUITY
DRD,DRDGOLD Limited,2018-09-05T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DSGX,The Descartes Systems Group Inc.,2018-09-05T16:06:00.000Z,TAS,0.1,0.11,11.11,EDT,-14400000,EQUITY
DLTH,Duluth Holdings Inc.,2018-09-05T09:10:00.000Z,TAS,0.14,0.2,38.89,EDT,-14400000,EQUITY
REVG,"REV Group, Inc.",2018-09-05T16:15:00.000Z,TAS,0.44,0.38,-13.44,EDT,-14400000,EQUITY
GWRE,"Guidewire Software, Inc.",2018-09-05T16:26:00.000Z,TAS,0.75,0.81,7.43,EDT,-14400000,EQUITY
TCOM,Trip.com Group Limited,2018-09-05T18:00:00.000Z,TAS,1.36,1.9,39.71,EDT,-14400000,EQUITY
SKHSF,"Sekisui House, Ltd.",2018-09-06T02:40:00.000Z,TAS,51.46,51.4,-0.11,EDT,-14400000,EQUITY
HDS,"HD Supply Holdings, Inc.",2018-09-05T06:08:00.000Z,TAS,0.96,0.99,3.34,UTC,0,EQUITY
TENB,"Tenable Holdings, Inc.",2018-09-05T20:08:00.000Z,TAS,-0.2,-0.18,10,EDT,-14400000,EQUITY
MSON,"Misonix, Inc.",2018-09-05T16:35:00.000Z,TAS,-0.14,-0.2,-42.86,UTC,0,EQUITY
MDB,"MongoDB, Inc.",2018-09-05T16:16:00.000Z,TAS,-0.45,-0.41,8.89,EDT,-14400000,EQUITY
ZS,"Zscaler, Inc.",2018-09-05T16:05:00.000Z,TAS,-0.05,-0.01,80.77,EDT,-14400000,EQUITY
SEAC,"SeaChange International, Inc.",2018-09-05T16:43:00.000Z,TAS,-0.18,-0.18,0.55,EDT,-14400000,EQUITY
MINDP,"MIND Technology, Inc.",2018-09-05T17:08:00.000Z,TAS,-0.49,-0.41,16.33,EDT,-14400000,EQUITY
MIND,"MIND Technology, Inc.",2018-09-05T17:08:00.000Z,TAS,-0.49,-0.41,16.33,EDT,-14400000,EQUITY
VRNT,Verint Systems Inc.,2018-09-05T16:11:00.000Z,TAS,0.62,0.76,23.18,EDT,-14400000,EQUITY
STKR,ProPhotonix Limited,2018-09-06T02:01:00.000Z,TAS,,,,UTC,0,EQUITY
