ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
FCCY,1st Constitution Bancorp,2020-05-01T09:15:00.000Z,TAS,0.41,0.33,-18.92,UTC,0,EQUITY
PSX,Phillips 66,2020-05-01T07:00:00.000Z,TAS,0.63,1.02,61.14,EDT,-14400000,EQUITY
PSXP,Phillips 66 Partners LP,2020-05-01T07:00:00.000Z,TAS,0.93,0.93,-0.21,EDT,-14400000,EQUITY
AKTS,"Akoustis Technologies, Inc.",2020-05-01T16:06:00.000Z,TAS,-0.25,-0.21,15.32,EDT,-14400000,EQUITY
PBATF,PT Bukit Asam Tbk,2020-05-01T08:07:00.000Z,TAS,56.76,81,42.71,EDT,-14400000,EQUITY
AENZ,Aenza S.A.A.,2020-05-01T17:24:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FNMA,Federal National Mortgage Association,2020-05-01T07:08:00.000Z,TAS,0,0,,EDT,-14400000,EQUITY
ASIX,AdvanSix Inc.,2020-05-01T06:31:00.000Z,TAS,0.16,0.31,93.75,EDT,-14400000,EQUITY
APO,"Apollo Global Management, Inc.",2020-05-01T07:00:00.000Z,TAS,0.48,0.37,-22.59,EDT,-14400000,EQUITY
ARR-PC,"ARMOUR Residential REIT, Inc.",2020-05-01T16:20:00.000Z,TAS,0.52,0.43,-17.78,EDT,-14400000,EQUITY
APO-PB,"Apollo Global Management, Inc.",2020-05-01T07:00:00.000Z,TAS,0.48,0.37,-22.59,UTC,0,EQUITY
ACLLF,ATCO Ltd.,2020-05-01T06:45:00.000Z,TAS,0.97,0.93,-3.93,EDT,-14400000,EQUITY
ABBV,AbbVie Inc.,2020-05-01T07:45:00.000Z,TAS,2.25,2.42,7.75,EDT,-14400000,EQUITY
UFFRF,"Unifin Financiera, S. A. B. de C. V.",2020-05-01T17:05:00.000Z,TAS,1.36,1.15,-14.83,EDT,-14400000,EQUITY
FNMFN,Federal National Mortgage Association,2020-05-01T07:08:00.000Z,TAS,0,0,,EDT,-14400000,EQUITY
AON,Aon plc,2020-05-01T06:00:00.000Z,TAS,3.66,3.68,0.52,EDT,-14400000,EQUITY
CAR,"Avis Budget Group, Inc.",2020-05-01T06:30:00.000Z,TAS,-1.84,-1.4,23.79,EDT,-14400000,EQUITY
ARR,"ARMOUR Residential REIT, Inc.",2020-05-01T16:20:00.000Z,TAS,0.52,0.43,-17.78,EDT,-14400000,EQUITY
LBRDK,Liberty Broadband Corporation,2020-05-01T16:32:00.000Z,TAS,0.56,-0.04,-107.12,EDT,-14400000,EQUITY
NTGN,BioNTech US Inc.,2020-05-01T08:39:00.000Z,TAS,-0.4,-0.58,-45,UTC,0,EQUITY
NWL,Newell Brands Inc.,2020-05-01T07:30:00.000Z,TAS,0.06,0.09,63.64,EDT,-14400000,EQUITY
BELFA,Bel Fuse Inc.,2020-05-01T09:39:00.000Z,TAS,-0.3,-0.29,3.33,EDT,-14400000,EQUITY
BERY,"Berry Global Group, Inc.",2020-05-01T07:30:00.000Z,TAS,1.07,1.19,11.32,EDT,-14400000,EQUITY
CALB,California BanCorp,2020-05-01T09:03:00.000Z,TAS,0.23,0.11,-52.17,EDT,-14400000,EQUITY
BCPC,Balchem Corporation,2020-05-01T07:00:00.000Z,TAS,0.61,0.81,33.88,EDT,-14400000,EQUITY
LBRDA,Liberty Broadband Corporation,2020-05-01T16:32:00.000Z,TAS,0.61,-0.04,-106.56,EDT,-14400000,EQUITY
QSR,Restaurant Brands International Inc.,2020-05-01T06:30:00.000Z,TAS,0.5,0.48,-4.57,EDT,-14400000,EQUITY
BELFB,Bel Fuse Inc.,2020-05-01T07:30:00.000Z,TAS,-0.44,-0.29,34.09,EDT,-14400000,EQUITY
UBCP,"United Bancorp, Inc.",2020-05-01T15:00:00.000Z,TAS,0.3,0.28,-6.67,EDT,-14400000,EQUITY
WPC,W. P. Carey Inc.,2020-05-01T07:30:00.000Z,TAS,0.46,0.38,-16.85,EDT,-14400000,EQUITY
HUN,Huntsman Corporation,2020-05-01T06:00:00.000Z,TAS,0.19,0.29,53.44,EDT,-14400000,EQUITY
CHTR,"Charter Communications, Inc.",2020-05-01T07:00:00.000Z,TAS,2.73,1.86,-31.82,EDT,-14400000,EQUITY
FRAN,Francesca's Holdings Corporation,2020-05-01T17:15:00.000Z,TAS,,,,UTC,0,EQUITY
CVX,Chevron Corporation,2020-05-01T06:45:00.000Z,TAS,0.68,1.29,89.15,EDT,-14400000,EQUITY
TMP,Tompkins Financial Corporation,2020-05-01T09:02:00.000Z,TAS,1.06,0.53,-49.76,EDT,-14400000,EQUITY
PIPR,Piper Sandler Companies,2020-05-01T08:00:00.000Z,TAS,0.94,1.48,58.12,EDT,-14400000,EQUITY
TKR,The Timken Company,2020-05-01T06:51:00.000Z,TAS,1.07,1.11,3.74,EDT,-14400000,EQUITY
TRP,TC Energy Corporation,2020-05-01T07:30:00.000Z,TAS,1.06,1.18,11.85,EDT,-14400000,EQUITY
CBOE,"Cboe Global Markets, Inc.",2020-05-01T07:30:00.000Z,TAS,1.55,1.65,6.8,EDT,-14400000,EQUITY
CCJ,Cameco Corporation,2020-05-01T07:00:00.000Z,TAS,-0.04,0.07,289.19,EDT,-14400000,EQUITY
TLKAF,Tulikivi Corporation,2020-05-02T02:13:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PCG,PG&E Corporation,2020-05-01T08:21:00.000Z,TAS,1.02,0.89,-12.92,EDT,-14400000,EQUITY
FRANQ,FHC Holdings Corporation,2020-05-01T17:15:00.000Z,TAS,,,,UTC,0,EQUITY
CLX,The Clorox Company,2020-05-01T06:30:00.000Z,TAS,1.67,1.89,13.38,EDT,-14400000,EQUITY
CGAU,Centerra Gold Inc.,2020-05-01T07:45:00.000Z,TAS,0.16,0.16,-2.44,EDT,-14400000,EQUITY
CL,Colgate-Palmolive Company,2020-05-01T06:55:00.000Z,TAS,0.74,0.75,1.9,EDT,-14400000,EQUITY
CDUAF,Canadian Utilities Limited,2020-05-01T06:45:00.000Z,TAS,0.66,0.66,-0.3,EDT,-14400000,EQUITY
EL,The Estée Lauder Companies Inc.,2020-05-01T06:45:00.000Z,TAS,0.73,0.85,17.08,EDT,-14400000,EQUITY
XPL,Solitario Zinc Corp.,2020-05-01T10:55:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TTCF,"Tattooed Chef, Inc.",2020-05-01T16:24:00.000Z,TAS,,,,EDT,-14400000,EQUITY
XOM,Exxon Mobil Corporation,2020-05-01T07:34:00.000Z,TAS,0,0.53,,EDT,-14400000,EQUITY
