ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
PBSFF,2019-05-10T03:48:00.000Z,TAS,0.25,0.42,67.33,EDT,-14400000,EQUITY
UEPS,2019-05-09T16:06:00.000Z,TAS,-0.06,-0.62,-933.33,EDT,-14400000,EQUITY
FBSBF,2019-05-09T23:44:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VTIAF,2019-05-09T14:05:00.000Z,TAS,,0.11,,EDT,-14400000,EQUITY
CTTAY,2019-05-09T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NPRUF,2019-05-09T17:01:00.000Z,TAS,,,,UTC,0,EQUITY
XLRN,2019-05-09T16:05:00.000Z,TAS,-0.59,-0.74,-25.64,UTC,0,EQUITY
HGHAF,2019-05-09T17:26:00.000Z,TAS,0,-0.02,,EDT,-14400000,EQUITY
NOG,2019-05-09T16:30:00.000Z,TAS,1.24,0.7,-43.68,EDT,-14400000,EQUITY
HLBZF,2019-05-09T17:05:00.000Z,TAS,-0.35,,,EDT,-14400000,EQUITY
HUFAF,2019-05-09T05:45:00.000Z,TAS,1.31,0.8,-38.98,EDT,-14400000,EQUITY
LQSIF,2019-05-09T06:55:00.000Z,TAS,-0.16,-0.25,-56.25,EDT,-14400000,EQUITY
AHKSF,2019-05-09T23:30:00.000Z,TAS,26.92,22.99,-14.6,EDT,-14400000,EQUITY
AXON,2019-05-09T16:01:00.000Z,TAS,0.16,0.21,32.08,EDT,-14400000,EQUITY
ARESF,2019-05-09T17:44:00.000Z,TAS,,,,EDT,-14400000,EQUITY
APDN,2019-05-09T16:05:00.000Z,TAS,-3.6,-3.2,11.11,EDT,-14400000,EQUITY
AREXQ,2019-05-09T18:26:00.000Z,TAS,-0.1,-0.09,14.29,UTC,0,EQUITY
AAXN,2019-05-09T16:01:00.000Z,TAS,0.16,0.21,32.08,UTC,0,EQUITY
AVYA,2019-05-09T07:30:00.000Z,TAS,0.75,0.87,15.69,EDT,-14400000,EQUITY
ACTG,2019-05-09T16:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AEE,2019-05-09T07:59:00.000Z,TAS,0.68,0.78,14.2,EDT,-14400000,EQUITY
AXSM,2019-05-09T07:13:00.000Z,TAS,-0.3,-0.32,-8.11,EDT,-14400000,EQUITY
AMC,2019-05-09T06:45:00.000Z,TAS,-0.58,-1.25,-115.89,EDT,-14400000,EQUITY
AACH,2019-05-09T06:07:00.000Z,TAS,-0.02,-0.79,-3850,UTC,0,EQUITY
AL,2019-05-09T16:02:00.000Z,TAS,1.2,1.23,2.5,EDT,-14400000,EQUITY
AMPH,2019-05-09T16:08:00.000Z,TAS,0.04,0.1,150,EDT,-14400000,EQUITY
DPSGY,2019-05-10T01:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EKIVF,2019-05-10T01:52:00.000Z,TAS,,0.03,,EDT,-14400000,EQUITY
NPPXF,2019-05-10T02:00:00.000Z,TAS,18.92,16.88,-10.81,EDT,-14400000,EQUITY
FUV,2019-05-09T16:47:00.000Z,TAS,-0.21,-0.2,6.98,EDT,-14400000,EQUITY
SCZZF,2019-05-10T02:23:00.000Z,TAS,,,,UTC,0,EQUITY
NSKFF,2019-05-10T01:07:00.000Z,TAS,0.97,0.95,-2.26,EDT,-14400000,EQUITY
SLGRF,2019-05-09T15:35:00.000Z,TAS,-0.09,-0.39,-333.33,EDT,-14400000,EQUITY
ASMB,2019-05-09T16:06:00.000Z,TAS,-1.04,-1.05,-0.57,EDT,-14400000,EQUITY
YMATF,2019-05-10T02:00:00.000Z,TAS,60.04,53.78,-10.42,EDT,-14400000,EQUITY
ADMP,2019-05-09T16:30:00.000Z,TAS,-0.16,-0.19,-15.15,EDT,-14400000,EQUITY
YPF,2019-05-09T17:26:00.000Z,TAS,0.4,-0.54,-234.33,EDT,-14400000,EQUITY
AYYLF,2019-05-10T01:53:00.000Z,TAS,14.18,12.08,-14.8,EDT,-14400000,EQUITY
ALTR,2019-05-09T16:07:00.000Z,TAS,0.22,0.26,19.27,EDT,-14400000,EQUITY
AOTVF,2019-05-09T20:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASYS,2019-05-09T16:10:00.000Z,TAS,-0.18,0.07,138.25,EDT,-14400000,EQUITY
ASXC,2019-05-09T16:05:00.000Z,TAS,-1.07,-1.17,-9.76,EDT,-14400000,EQUITY
CAMRF,2019-05-09T07:00:00.000Z,TAS,-1.74,-1.5,13.79,EDT,-14400000,EQUITY
AMBC,2019-05-09T16:56:00.000Z,TAS,-0.16,-0.2,-25,EDT,-14400000,EQUITY
