ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
UEPS,"Net 1 UEPS Technologies, Inc.",2021-05-06T16:23:00.000Z,TAS,-0.2,-0.11,45,EDT,-14400000,EQUITY
SRMGF,SpareBank 1 SMN,2021-05-07T01:00:00.000Z,TAS,2.28,3.4,49.12,EDT,-14400000,EQUITY
TFSVF,24SevenOffice Group AB (publ),2021-05-06T06:09:00.000Z,TAS,-0.03,0.02,166.67,EDT,-14400000,EQUITY
XXII,"22nd Century Group, Inc.",2021-05-06T06:16:00.000Z,TAS,-0.03,-0.03,0,EDT,-14400000,EQUITY
AMH,American Homes 4 Rent,2021-05-06T16:30:00.000Z,TAS,0.06,0.09,50,EDT,-14400000,EQUITY
XLRN,Acceleron Pharma Inc.,2021-05-06T16:01:00.000Z,TAS,-0.81,-1.05,-28.83,UTC,0,EQUITY
Y,Alleghany Corporation,2021-05-06T16:44:00.000Z,TAS,4.26,9.81,130.12,EDT,-14400000,EQUITY
OSAGF,OSRAM Licht AG,2021-05-07T02:20:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LTMAQ,LATAM Airlines Group S.A.,2021-05-06T23:22:00.000Z,TAS,,-0.56,,EDT,-14400000,EQUITY
RHKJF,RHÖN-KLINIKUM Aktiengesellschaft,2021-05-06T08:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MITT,"AG Mortgage Investment Trust, Inc.",2021-05-06T06:30:00.000Z,TAS,0.28,2.73,857.89,EDT,-14400000,EQUITY
IMNTF,IMINT Image Intelligence AB (publ.),2021-05-07T03:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SSLLF,Siltronic AG,2021-05-07T01:21:00.000Z,TAS,1.2,1.67,38.7,EDT,-14400000,EQUITY
RGA,"Reinsurance Group of America, Incorporated",2021-05-06T16:15:00.000Z,TAS,-0.26,-1.24,-376.92,EDT,-14400000,EQUITY
STRYF,Storytel AB (publ),2021-05-07T02:00:00.000Z,TAS,-0.74,-1.15,-54.36,EDT,-14400000,EQUITY
HUFAF,Hufvudstaden AB (publ),2021-05-06T05:45:00.000Z,TAS,1.23,1.23,-0.16,EDT,-14400000,EQUITY
ASX,"ASE Technology Holding Co., Ltd.",2021-05-07T03:29:00.000Z,TAS,0.09,0.14,50.55,EDT,-14400000,EQUITY
AUTL,Autolus Therapeutics plc,2021-05-06T07:00:00.000Z,TAS,-0.6,-0.53,12.4,EDT,-14400000,EQUITY
AXON,"Axon Enterprise, Inc.",2021-05-06T16:01:00.000Z,TAS,0.21,0.31,46.92,EDT,-14400000,EQUITY
ARESF,Artis Real Estate Investment Trust,2021-05-06T17:12:00.000Z,TAS,,0.5,,EDT,-14400000,EQUITY
APRE,"Aprea Therapeutics, Inc.",2021-05-06T16:15:00.000Z,TAS,-0.49,-0.46,6.69,EDT,-14400000,EQUITY
APRN,"Blue Apron Holdings, Inc.",2021-05-06T06:52:00.000Z,TAS,-0.86,-0.75,12.79,EDT,-14400000,EQUITY
AY,Atlantica Sustainable Infrastructure plc,2021-05-06T07:13:00.000Z,TAS,-0.13,-0.17,-27.82,EDT,-14400000,EQUITY
ATRWF,Altius Renewable Royalties Corp.,2021-05-06T14:08:00.000Z,TAS,-0.02,-0.01,54.55,EDT,-14400000,EQUITY
APMSF,Aperam S.A.,2021-05-07T01:00:00.000Z,TAS,1.18,1.45,22.57,EDT,-14400000,EQUITY
ASNXF,Asante Incorporated,2021-05-07T02:00:00.000Z,TAS,,3.19,,EDT,-14400000,EQUITY
AVYA,Avaya Holdings Corp.,2021-05-06T07:00:00.000Z,TAS,0.75,0.74,-1.46,EDT,-14400000,EQUITY
AMRS,"Amyris, Inc.",2021-05-06T08:00:00.000Z,TAS,-0.02,-1.08,-4595.65,EDT,-14400000,EQUITY
AMC,"AMC Entertainment Holdings, Inc.",2021-05-06T16:15:00.000Z,TAS,-1.39,-1.42,-2.31,EDT,-14400000,EQUITY
ARAV,"Aravive, Inc.",2021-05-06T07:00:00.000Z,TAS,-0.45,-0.44,2.65,EDT,-14400000,EQUITY
AVD,American Vanguard Corporation,2021-05-06T16:05:00.000Z,TAS,0.05,0.08,77.78,EDT,-14400000,EQUITY
