ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
THQQF,2020-05-20T04:00:00.000Z,TAS,0.1,0.21,121.05,EDT,-14400000,EQUITY
ATCMF,2020-05-20T16:21:00.000Z,TAS,-0.02,-0.01,50,EDT,-14400000,EQUITY
AVAL,2020-05-20T18:33:00.000Z,TAS,0.17,0.18,5.88,EDT,-14400000,EQUITY
ALVVF,2020-05-20T11:35:00.000Z,TAS,,-0.16,,UTC,0,EQUITY
ARZGF,2020-05-21T01:31:00.000Z,TAS,0.37,0.12,-67.57,EDT,-14400000,EQUITY
DGLY,2020-05-20T09:00:00.000Z,TAS,,-0.17,,EDT,-14400000,EQUITY
ARLUF,2020-05-20T18:52:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AXXTF,2020-05-21T01:18:00.000Z,TAS,0.03,0.02,-36.36,EDT,-14400000,EQUITY
AYRWF,2020-05-20T19:39:00.000Z,TAS,-0.22,0.05,122.73,EDT,-14400000,EQUITY
ALLVF,2020-05-20T11:35:00.000Z,TAS,-0.23,-0.16,30.43,UTC,0,EQUITY
AJISF,2020-05-21T02:00:00.000Z,TAS,,163.49,,EDT,-14400000,EQUITY
ADI,2020-05-20T07:30:00.000Z,TAS,1.03,1.08,5.06,EDT,-14400000,EQUITY
AYRSF,2020-05-20T19:39:00.000Z,TAS,-0.22,0.05,122.73,UTC,0,EQUITY
AHT-PI,2020-05-20T16:27:00.000Z,TAS,-8,-9.4,-17.5,EDT,-14400000,EQUITY
PAHGF,2020-05-21T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ICHBF,2020-05-20T09:19:00.000Z,TAS,1.95,5.39,176.41,EDT,-14400000,EQUITY
SEIGF,2020-05-20T04:33:00.000Z,TAS,,-0.17,,EDT,-14400000,EQUITY
AHT,2020-05-20T16:27:00.000Z,TAS,-80,-94,-17.5,EDT,-14400000,EQUITY
ALZPF,2020-05-21T01:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ARZGY,2020-05-21T01:31:00.000Z,TAS,,,,EDT,-14400000,EQUITY
