ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
CONXF,Nickel 28 Capital Corp.,2020-09-24T17:01:00.000Z,TAS,,-0.03,,EDT,-14400000,EQUITY
AIR,AAR Corp.,2020-09-24T16:10:00.000Z,TAS,-0.05,0.17,454.17,EDT,-14400000,EQUITY
BWLA,Bowl America Incorporated,2020-09-24T16:32:00.000Z,TAS,,,,UTC,0,EQUITY
AEHR,Aehr Test Systems,2020-09-24T16:05:00.000Z,TAS,-0.03,-0.09,-200,EDT,-14400000,EQUITY
RDLYF,Readly International AB (publ),2020-09-25T03:48:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ARHOF,AmRest Holdings SE,2020-09-24T19:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ACN,Accenture plc,2020-09-24T06:44:00.000Z,TAS,1.73,1.99,14.83,EDT,-14400000,EQUITY
RAD,Rite Aid Corporation,2020-09-24T07:00:00.000Z,TAS,0,0.25,5100,EDT,-14400000,EQUITY
AHWSF,Athens Water Supply and Sewerage Company S.A.,2020-09-25T02:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BLKLF,Blackline Safety Corp.,2020-09-24T08:41:00.000Z,TAS,-0.04,-0.04,-8.11,EDT,-14400000,EQUITY
BAOOF,BAIOO Family Interactive Limited,2020-09-24T07:12:00.000Z,TAS,,,,UTC,0,EQUITY
BB,BlackBerry Limited,2020-09-24T07:03:00.000Z,TAS,0.02,0.11,423.81,EDT,-14400000,EQUITY
EBC,"Eastern Bankshares, Inc.",2020-09-24T17:25:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SPRWF,"The Supreme Cannabis Company, Inc.",2020-09-24T17:00:00.000Z,TAS,-0.02,-0.09,-350,UTC,0,EQUITY
KMX,"CarMax, Inc.",2020-09-24T06:50:00.000Z,TAS,1.08,1.79,65.89,EDT,-14400000,EQUITY
HLKHF,HELLA GmbH & Co. KGaA,2020-09-24T10:00:00.000Z,TAS,-0.03,-0.79,-2368.75,EDT,-14400000,EQUITY
URPTF,Uranium Participation Corporation,2020-09-24T18:53:00.000Z,TAS,,,,UTC,0,EQUITY
COST,Costco Wholesale Corporation,2020-09-24T16:15:00.000Z,TAS,2.84,3.04,7.19,EDT,-14400000,EQUITY
NNFSF,"Nongfu Spring Co., Ltd.",2020-09-24T09:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SCHL,Scholastic Corporation,2020-09-24T16:02:00.000Z,TAS,-1.74,-1.16,33.33,EDT,-14400000,EQUITY
SBWFF,Cornish Metals Inc.,2020-09-24T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CRSR,"Corsair Gaming, Inc.",2020-09-24T17:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TPZEF,Topaz Energy Corp.,2020-09-24T17:37:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DNIEF,Danieli & C. Officine Meccaniche S.p.A.,2020-09-24T19:28:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HISJF,"H.I.S. Co., Ltd.",2020-09-25T02:00:00.000Z,TAS,-99.26,-234.62,-136.36,EDT,-14400000,EQUITY
MRQRF,Monarch Gold Corporation,2020-09-24T19:23:00.000Z,TAS,,,,UTC,0,EQUITY
CAMP,CalAmp Corp.,2020-09-24T16:05:00.000Z,TAS,0,-0.03,-2900,EDT,-14400000,EQUITY
CDYCF,Cardero Resource Corp.,2020-09-24T15:56:00.000Z,TAS,,,,UTC,0,EQUITY
DRI,"Darden Restaurants, Inc.",2020-09-24T07:00:00.000Z,TAS,0.05,0.56,976.92,EDT,-14400000,EQUITY
VOTDF,VOTI Detection Inc.,2020-09-24T19:55:00.000Z,TAS,-0.04,-0.07,-75,EDT,-14400000,EQUITY
FPRGF,Falco Resources Ltd.,2020-09-24T14:51:00.000Z,TAS,-0.01,0,100,EDT,-14400000,EQUITY
SRUUF,Sprott Physical Uranium Trust Fund,2020-09-24T18:53:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FDS,FactSet Research Systems Inc.,2020-09-24T07:00:00.000Z,TAS,2.54,2.88,13.21,EDT,-14400000,EQUITY
TCOM,Trip.com Group Limited,2020-09-24T18:00:00.000Z,TAS,-3.12,-1.93,38.18,EDT,-14400000,EQUITY
GFGSF,GFG Resources Inc,2020-09-24T04:46:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HEOFF,H2O Innovation Inc.,2020-09-24T08:00:00.000Z,TAS,0,0.01,433.33,EDT,-14400000,EQUITY
IBEX,IBEX Limited,2020-09-24T16:05:00.000Z,TAS,0.16,0.14,-10.26,EDT,-14400000,EQUITY
RSSS,"Research Solutions, Inc.",2020-09-24T16:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ORMNF,Orex Minerals Inc.,2020-09-24T14:44:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VNWTF,Vecima Networks Inc.,2020-09-24T06:00:00.000Z,TAS,-0.04,-0.05,-25,EDT,-14400000,EQUITY
ORTIF,Ortho Regenerative Technologies Inc.,2020-09-24T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JBL,Jabil Inc.,2020-09-24T08:00:00.000Z,TAS,0.66,0.98,47.81,EDT,-14400000,EQUITY
MTN,"Vail Resorts, Inc.",2020-09-24T16:05:00.000Z,TAS,-3.43,-3.82,-11.24,EDT,-14400000,EQUITY
