ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
EZYMF,2019-07-17T02:30:00.000Z,TAS,-0.08,-0.11,-37.5,EDT,-14400000,EQUITY
MICLF,2019-07-17T02:00:00.000Z,TAS,2.24,2.5,11.61,EDT,-14400000,EQUITY
SKUFF,2019-07-17T02:00:00.000Z,TAS,3.81,3.32,-12.86,EDT,-14400000,EQUITY
ARHUF,2019-07-16T05:00:00.000Z,TAS,1.35,1.42,5.19,EDT,-14400000,EQUITY
AKRYY,2019-07-17T01:00:00.000Z,TAS,0.09,-0.14,-255.56,EDT,-14400000,EQUITY
BIOVF,2019-07-17T02:00:00.000Z,TAS,1.65,1.69,2.55,EDT,-14400000,EQUITY
AKRTF,2019-07-17T01:06:00.000Z,TAS,0.52,0.56,7.69,EDT,-14400000,EQUITY
GNGBF,2019-07-17T02:17:00.000Z,TAS,1.11,1.15,3.32,EDT,-14400000,EQUITY
DTCGF,2019-07-17T02:00:00.000Z,TAS,2.06,1.9,-7.86,EDT,-14400000,EQUITY
GRPAQ,2019-07-16T19:28:00.000Z,TAS,0.83,-1.6,-292.77,EDT,-14400000,EQUITY
TLTZF,2019-07-17T01:00:00.000Z,TAS,1.48,1.2,-18.97,EDT,-14400000,EQUITY
AMXVF,2019-07-16T23:14:00.000Z,TAS,0.27,0.21,-20.75,EDT,-14400000,EQUITY
UAL,2019-07-16T16:15:00.000Z,TAS,4.09,4.21,2.91,EDT,-14400000,EQUITY
SYNMF,2019-07-17T02:48:00.000Z,TAS,0.89,0.61,-31.46,UTC,0,EQUITY
ATBPD,2019-07-16T19:35:00.000Z,TAS,-0.1,-0.3,-200,UTC,0,EQUITY
ASMLF,2019-07-17T01:00:00.000Z,TAS,0.94,1.13,19.7,EDT,-14400000,EQUITY
ATBPF,2019-07-16T19:35:00.000Z,TAS,-0.1,-0.3,-200,EDT,-14400000,EQUITY
ASAZF,2019-07-17T02:00:00.000Z,TAS,2.31,2.31,-0.09,EDT,-14400000,EQUITY
GRPAF,2019-07-16T19:28:00.000Z,TAS,0.83,-1.6,-292.77,EDT,-14400000,EQUITY
AMX,2019-07-16T23:14:00.000Z,TAS,0.31,0.22,-28.34,EDT,-14400000,EQUITY
SKFRY,2019-07-17T02:54:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AKKVF,2019-07-17T01:00:00.000Z,TAS,0.09,-0.14,-255.56,EDT,-14400000,EQUITY
SVNLF,2019-07-17T00:45:00.000Z,TAS,2.16,2.14,-0.83,EDT,-14400000,EQUITY
SWDBF,2019-07-17T01:00:00.000Z,TAS,4.38,4.75,8.5,EDT,-14400000,EQUITY
CBSH,2019-07-16T06:00:00.000Z,TAS,0.84,0.87,3.2,EDT,-14400000,EQUITY
HLAN,2019-07-16T16:00:00.000Z,TAS,1.56,1.55,-0.64,EDT,-14400000,EQUITY
CBSHP,2019-07-16T06:00:00.000Z,TAS,0.89,0.91,3.16,UTC,0,EQUITY
CATC,2019-07-16T08:30:00.000Z,TAS,1.57,1.47,-6.37,EDT,-14400000,EQUITY
FRC-PI,2019-07-16T08:00:00.000Z,TAS,1.27,1.24,-2.29,EDT,-14400000,EQUITY
NCBS,2019-07-16T16:10:00.000Z,TAS,1.09,1.91,74.91,EDT,-14400000,EQUITY
PACW,2019-07-16T07:00:00.000Z,TAS,0.94,1.07,13.71,EDT,-14400000,EQUITY
FRC,2019-07-16T08:00:00.000Z,TAS,1.27,1.24,-2.29,EDT,-14400000,EQUITY
IBKR,2019-07-16T16:01:00.000Z,TAS,0.53,0.43,-18.56,EDT,-14400000,EQUITY
BBAJF,2019-07-16T20:00:00.000Z,TAS,1.15,1.19,3.84,EDT,-14400000,EQUITY
FRC-PK,2019-07-16T08:00:00.000Z,TAS,1.27,1.24,-2.29,EDT,-14400000,EQUITY
MBWM,2019-07-16T05:01:00.000Z,TAS,0.6,0.71,18.33,EDT,-14400000,EQUITY
HOPE,2019-07-16T16:32:00.000Z,TAS,0.34,0.34,0.59,EDT,-14400000,EQUITY
HWC,2019-07-16T16:45:00.000Z,TAS,1,1.01,1.1,EDT,-14400000,EQUITY
FHN-PE,2019-07-16T06:30:00.000Z,TAS,0.37,0.42,14.13,EDT,-14400000,EQUITY
GKSDF,2019-07-16T11:20:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CNPOF,2019-07-16T07:38:00.000Z,TAS,-0.03,-0.01,66.67,EDT,-14400000,EQUITY
CTAS,2019-07-16T16:15:00.000Z,TAS,1.93,2.07,7.14,EDT,-14400000,EQUITY
CSX,2019-07-16T16:01:00.000Z,TAS,0.37,0.36,-2.17,EDT,-14400000,EQUITY
CRECF,2019-07-16T07:54:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SCHW-PD,2019-07-16T08:45:00.000Z,TAS,0.65,0.66,1.07,EDT,-14400000,EQUITY
JPM,2019-07-16T07:01:00.000Z,TAS,2.5,2.82,12.94,EDT,-14400000,EQUITY
WFC,2019-07-16T08:00:00.000Z,TAS,1.15,1.3,12.85,EDT,-14400000,EQUITY
CPITF,2019-07-16T19:10:00.000Z,TAS,0.02,0.02,10,UTC,0,EQUITY
CIDM,2019-07-16T06:03:00.000Z,TAS,-0.02,-0.17,-750,EDT,-14400000,EQUITY
FULT,2019-07-16T16:38:00.000Z,TAS,0.34,0.35,2.94,EDT,-14400000,EQUITY
SCHW,2019-07-16T08:45:00.000Z,TAS,0.65,0.66,1.07,EDT,-14400000,EQUITY
CP,2019-07-16T09:11:00.000Z,TAS,0.84,0.86,2.99,EDT,-14400000,EQUITY
FHN,2019-07-16T06:30:00.000Z,TAS,0.37,0.42,14.13,EDT,-14400000,EQUITY
FHN-PA,2019-07-16T06:30:00.000Z,TAS,0.37,0.42,14.13,UTC,0,EQUITY
