ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
ONEM,"1Life Healthcare, Inc.",2020-02-04T16:28:00.000Z,TAS,,,,EST,-18000000,EQUITY
SBRKF,SpareBank 1 SR-Bank ASA,2020-02-05T02:14:00.000Z,TAS,2.52,1.9,-24.6,EST,-18000000,EQUITY
EGHT,"8x8, Inc.",2020-02-04T16:05:00.000Z,TAS,-0.17,-0.17,0.58,EST,-18000000,EQUITY
DNSKF,Danske Bank A/S,2020-02-05T02:11:00.000Z,TAS,4.48,5.6,24.94,EST,-18000000,EQUITY
DOX,Amdocs Limited,2020-02-04T16:01:00.000Z,TAS,1.05,1.06,0.57,EST,-18000000,EQUITY
GNNDY,GN Store Nord A/S,2020-02-05T02:00:00.000Z,TAS,4.06,4.26,5,EST,-18000000,EQUITY
MANH,"Manhattan Associates, Inc.",2020-02-04T16:07:00.000Z,TAS,0.31,0.4,28.21,EST,-18000000,EQUITY
SKUFF,AB SKF (publ),2020-02-04T07:00:00.000Z,TAS,2.57,2.27,-11.5,EST,-18000000,EQUITY
CLVSF,CellaVision AB (publ),2020-02-05T02:20:00.000Z,TAS,1.45,1.02,-29.41,EST,-18000000,EQUITY
BRRDF,Borregaard ASA,2020-02-05T01:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
AMRPF,Amorepacific Corporation,2020-02-04T23:41:00.000Z,TAS,628.69,-722,-214.84,EST,-18000000,EQUITY
ALL,The Allstate Corporation,2020-02-04T16:22:00.000Z,TAS,3.24,3.13,-3.31,EST,-18000000,EQUITY
APMSF,Aperam S.A.,2020-02-05T01:00:00.000Z,TAS,0.35,0.26,-25.29,EST,-18000000,EQUITY
ALIAF,Alacer Gold Corp.,2020-02-04T07:03:00.000Z,TAS,0.12,0.11,-5.98,UTC,0,EQUITY
AINV,Apollo Investment Corporation,2020-02-04T16:00:00.000Z,TAS,0.46,0.54,18.42,EST,-18000000,EQUITY
YMATF,Azbil Corporation,2020-02-05T01:00:00.000Z,TAS,33.18,36.21,9.14,EST,-18000000,EQUITY
SICRF,SimCorp A/S,2020-02-05T04:53:00.000Z,TAS,0.64,0.62,-2.82,EST,-18000000,EQUITY
LOIMF,Loomis AB (publ),2020-02-05T02:00:00.000Z,TAS,6.09,6.54,7.34,EST,-18000000,EQUITY
HXGBY,Hexagon AB (publ),2020-02-05T02:00:00.000Z,TAS,0.59,0.6,1.69,EST,-18000000,EQUITY
JKHY,"Jack Henry & Associates, Inc.",2020-02-04T16:11:00.000Z,TAS,0.89,0.94,5.38,EST,-18000000,EQUITY
IFNNF,Infineon Technologies AG,2020-02-05T04:37:00.000Z,TAS,0.15,0.17,10.39,EST,-18000000,EQUITY
AXE,Anixter International Inc.,2020-02-04T06:30:00.000Z,TAS,1.63,2.18,33.74,UTC,0,EQUITY
CCNTF,Concentric AB (publ),2020-02-04T07:00:00.000Z,TAS,1.69,1.87,10.65,EST,-18000000,EQUITY
AKBLF,ALK-Abelló A/S,2020-02-05T01:00:00.000Z,TAS,-3.4,-3.95,-16.18,EST,-18000000,EQUITY
ASGLF,AGC Inc.,2020-02-05T01:00:00.000Z,TAS,58.2,70.29,20.77,EST,-18000000,EQUITY
JASSF,"Japan Asset Marketing Co., Ltd.",2020-02-05T01:00:00.000Z,TAS,,,,UTC,0,EQUITY
ALLT,Allot Ltd.,2020-02-04T05:00:00.000Z,TAS,-0.06,-0.05,23.08,EST,-18000000,EQUITY
GGNDF,GN Store Nord A/S,2020-02-05T02:00:00.000Z,TAS,4.06,4.26,5,EST,-18000000,EQUITY
DDCCF,DIC Asset AG,2020-02-05T02:28:00.000Z,TAS,,0.57,,EST,-18000000,EQUITY
JAIRF,"Japan Airport Terminal Co., Ltd.",2020-02-05T02:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
VWSYF,Vestas Wind Systems A/S,2020-02-05T03:23:00.000Z,TAS,0.32,0.29,-10,EST,-18000000,EQUITY
ATGE,Adtalem Global Education Inc.,2020-02-04T16:05:00.000Z,TAS,0.55,0.57,4.01,EST,-18000000,EQUITY
ATEX,Anterix Inc.,2020-02-04T16:37:00.000Z,TAS,-0.59,-0.52,11.86,EST,-18000000,EQUITY
ARTW,"Art's-Way Manufacturing Co., Inc.",2020-02-04T14:33:00.000Z,TAS,,,,EST,-18000000,EQUITY
AFL,Aflac Incorporated,2020-02-04T16:15:00.000Z,TAS,1.02,1.03,0.98,EST,-18000000,EQUITY
FKRAF,Fiskars Oyj Abp,2020-02-05T01:30:00.000Z,TAS,0.35,0.29,-17.14,EST,-18000000,EQUITY
ETH,Ethan Allen Interiors Inc.,2020-02-04T16:23:00.000Z,TAS,0.26,0.27,3.85,UTC,0,EQUITY
ETD,Ethan Allen Interiors Inc.,2020-02-04T16:23:00.000Z,TAS,0.26,0.27,3.85,EST,-18000000,EQUITY
DNKEY,Danske Bank A/S,2020-02-05T02:11:00.000Z,TAS,,,,EST,-18000000,EQUITY
SKFRY,AB SKF (publ),2020-02-04T07:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
IDDWF,Indutrade AB (publ),2020-02-05T01:30:00.000Z,TAS,1.16,1.1,-5.19,EST,-18000000,EQUITY
HXGBF,Hexagon AB (publ),2020-02-05T02:00:00.000Z,TAS,0.08,0.09,2.38,EST,-18000000,EQUITY
PAA,"Plains All American Pipeline, L.P.",2020-02-04T16:16:00.000Z,TAS,0.49,0.35,-29.01,EST,-18000000,EQUITY
ABB,ABB Ltd,2020-02-05T00:47:00.000Z,TAS,0.4,0.27,-31.65,EST,-18000000,EQUITY
ALL-PI,The Allstate Corporation,2020-02-04T16:22:00.000Z,TAS,3.24,3.13,-3.31,EST,-18000000,EQUITY
ARMK,Aramark,2020-02-04T06:30:00.000Z,TAS,0.61,0.62,2.31,EST,-18000000,EQUITY
ATKR,Atkore Inc.,2020-02-04T06:30:00.000Z,TAS,0.82,0.94,15.06,EST,-18000000,EQUITY
ABLZF,ABB Ltd,2020-02-05T00:47:00.000Z,TAS,0.23,0.27,20,EST,-18000000,EQUITY
APAM,Artisan Partners Asset Management Inc.,2020-02-04T17:00:00.000Z,TAS,0.74,0.75,2.04,EST,-18000000,EQUITY
GEOVF,Genovis AB (publ.),2020-02-05T02:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
SVNLF,Svenska Handelsbanken AB (publ),2020-02-05T01:16:00.000Z,TAS,1.97,2.21,12.3,EST,-18000000,EQUITY
INJJF,Intrum AB (publ),2020-02-04T05:31:00.000Z,TAS,5.66,11.39,101.38,EST,-18000000,EQUITY
