ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
AFYA,2019-08-30T10:48:00.000Z,TAS,0.63,10.41,1552.38,EDT,-14400000,EQUITY
ANGGF,2019-08-30T09:29:00.000Z,TAS,0.1,0.09,-7,EDT,-14400000,EQUITY
AACH,2019-08-30T06:00:00.000Z,TAS,-0.1,-0.5,-400,UTC,0,EQUITY
EGFEF,2019-08-30T14:01:00.000Z,TAS,0.03,0,-100,EDT,-14400000,EQUITY
PRNAF,2019-08-30T22:24:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ZLIOF,2019-08-30T07:47:00.000Z,TAS,0.05,0.21,316,EDT,-14400000,EQUITY
CMMCF,2019-08-30T08:46:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AVHNF,2019-08-30T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ACGBF,2019-08-30T04:58:00.000Z,TAS,0.18,0.17,-5.56,EDT,-14400000,EQUITY
IRLTF,2019-08-30T11:22:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DYMEF,2019-08-30T17:00:00.000Z,TAS,-0.08,-0.16,-100,UTC,0,EQUITY
IHHHF,2019-08-30T05:25:00.000Z,TAS,0.03,0.03,-26.47,EDT,-14400000,EQUITY
BIG,2019-08-30T06:00:00.000Z,TAS,0.4,0.53,32.5,EDT,-14400000,EQUITY
CGMBF,2019-08-30T07:21:00.000Z,TAS,0.35,0.36,3.43,EDT,-14400000,EQUITY
KFFB,2019-08-30T07:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DCHIF,2019-08-30T09:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CICOF,2019-08-30T10:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MDBBF,2019-08-30T07:25:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JKS,2019-08-30T06:10:00.000Z,TAS,0.26,0.71,172.31,EDT,-14400000,EQUITY
CFNCF,2019-08-30T16:55:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CPB,2019-08-30T07:30:00.000Z,TAS,0.41,0.5,21.65,EDT,-14400000,EQUITY
TAKOF,2019-08-30T22:25:00.000Z,TAS,-0.02,-0.02,0,EDT,-14400000,EQUITY
CICOY,2019-08-30T10:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VDEVF,2019-08-30T10:55:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FGPHF,2019-08-30T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BPIRF,2019-08-30T06:49:00.000Z,TAS,1.32,0.83,-37.5,EDT,-14400000,EQUITY
HIMX,2019-08-30T16:56:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LX,2019-08-30T05:46:00.000Z,TAS,3.12,3.69,18.46,EDT,-14400000,EQUITY
HBORF,2019-08-30T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HSDEF,2019-08-30T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
YIN,2019-08-30T17:00:00.000Z,TAS,,,,UTC,0,EQUITY
TRUHF,2019-08-30T10:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PTLKF,2019-08-30T11:17:00.000Z,TAS,3.28,-33.25,-1112.7,EDT,-14400000,EQUITY
LOMLF,2019-08-30T17:58:00.000Z,TAS,,,,EDT,-14400000,EQUITY
STBBF,2019-08-30T17:16:00.000Z,TAS,1.26,,,EDT,-14400000,EQUITY
