ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
RETDF,Reit 1 Ltd,2021-03-15T03:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NORSF,Norsk Titanium AS,2021-03-15T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CTXDF,Cantex Mine Development Corp.,2021-03-15T03:31:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CREJF,"CRE, Inc.",2021-03-15T02:00:00.000Z,TAS,,,,UTC,0,EQUITY
PKCOF,"PARK24 Co., Ltd.",2021-03-15T03:00:00.000Z,TAS,-18.57,-30.64,-65.01,EDT,-14400000,EQUITY
GRNNF,Grand City Properties S.A.,2021-03-15T01:46:00.000Z,TAS,0.26,0.3,15.38,EDT,-14400000,EQUITY
SNCPF,Sun Corporation,2021-03-15T02:51:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HISJF,"H.I.S. Co., Ltd.",2021-03-15T02:00:00.000Z,TAS,-191.14,-132,30.94,EDT,-14400000,EQUITY
TGMGF,Theta Gold Mines Limited,2021-03-15T03:33:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HYPOF,Hypoport SE,2021-03-15T01:55:00.000Z,TAS,,1.52,,EDT,-14400000,EQUITY
JAGGF,Jaguar Mining Inc.,2021-03-15T02:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PTTMF,PT TIMAH Tbk,2021-03-14T20:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
