ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
FGWLF,Flughafen Wien Aktiengesellschaft,2020-03-02T10:12:00.000Z,TAS,,,,EST,-18000000,EQUITY
MNCL,Monocle Acquisition Corporation,2020-03-02T17:00:00.000Z,TAS,,,,UTC,0,EQUITY
KNNGF,KION GROUP AG,2020-03-03T02:23:00.000Z,TAS,1.21,1.43,18.48,EST,-18000000,EQUITY
SES,SES AI Corporation,2020-03-02T07:53:00.000Z,TAS,,,,EST,-18000000,EQUITY
PYYIF,"Promotora y Operadora de Infraestructura, S. A. B. de C. V.",2020-03-02T09:41:00.000Z,TAS,,2.23,,EST,-18000000,EQUITY
PYOIF,"Promotora y Operadora de Infraestructura, S. A. B. de C. V.",2020-03-02T09:41:00.000Z,TAS,3.11,2.23,-28.36,EST,-18000000,EQUITY
VTTGF,VAT Group AG,2020-03-03T01:14:00.000Z,TAS,,,,EST,-18000000,EQUITY
AGGHF,Agrios Global Holdings Ltd.,2020-03-02T19:20:00.000Z,TAS,,,,EST,-18000000,EQUITY
AMBC,"Ambac Financial Group, Inc.",2020-03-02T17:07:00.000Z,TAS,-0.46,-1.91,-315.22,EST,-18000000,EQUITY
ASHTF,Ashtead Group plc,2020-03-03T02:00:00.000Z,TAS,0.54,0.56,3.15,EST,-18000000,EQUITY
FOLD,"Amicus Therapeutics, Inc.",2020-03-02T07:00:00.000Z,TAS,-0.27,-0.35,-28.21,EST,-18000000,EQUITY
TCRT,"Alaunos Therapeutics, Inc.",2020-03-02T16:05:00.000Z,TAS,-0.08,-0.09,-15.38,EST,-18000000,EQUITY
MDRSF,Medartis Holding AG,2020-03-03T01:02:00.000Z,TAS,,,,EST,-18000000,EQUITY
ZMTBF,Zumtobel Group AG,2020-03-03T04:51:00.000Z,TAS,,,,UTC,0,EQUITY
ANXGF,Anaconda Mining Inc.,2020-03-02T07:08:00.000Z,TAS,0,0,,EST,-18000000,EQUITY
ALR,AlerisLife Inc.,2020-03-02T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
AMRC,"Ameresco, Inc.",2020-03-02T16:05:00.000Z,TAS,0.39,0.46,18.56,EST,-18000000,EQUITY
APPF,"AppFolio, Inc.",2020-03-02T16:02:00.000Z,TAS,0.03,0.12,252.94,EST,-18000000,EQUITY
ABMAF,Albioma,2020-03-03T01:14:00.000Z,TAS,,,,EST,-18000000,EQUITY
ASLE,AerSale Corporation,2020-03-02T17:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
MDRX,"Allscripts Healthcare Solutions, Inc.",2020-03-02T16:01:00.000Z,TAS,0.18,0.17,-7.1,EST,-18000000,EQUITY
ADCT,ADC Therapeutics SA,2020-03-02T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
ASHTY,Ashtead Group plc,2020-03-03T02:00:00.000Z,TAS,41.45,42.1,1.57,EST,-18000000,EQUITY
ALBO,"Albireo Pharma, Inc.",2020-03-02T07:30:00.000Z,TAS,-1.59,-0.57,64.06,EST,-18000000,EQUITY
FEIOF,Feintool International Holding AG,2020-03-03T01:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
LSANF,Los Andes Copper Ltd.,2020-03-02T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
ANAB,"AnaptysBio, Inc.",2020-03-02T09:00:00.000Z,TAS,-1.2,-0.75,37.29,EST,-18000000,EQUITY
WEIIF,Wolverine Energy and Infrastructure Inc.,2020-03-02T16:05:00.000Z,TAS,0.05,0.01,-80.77,EST,-18000000,EQUITY
ATSG,"Air Transport Services Group, Inc.",2020-03-02T16:46:00.000Z,TAS,0.42,0.56,34.62,EST,-18000000,EQUITY
ATRRF,Altarea SCA,2020-03-02T14:18:00.000Z,TAS,,,,EST,-18000000,EQUITY
TLRY,"Tilray Brands, Inc.",2020-03-02T16:05:00.000Z,TAS,-0.35,-2.14,-511.43,EST,-18000000,EQUITY
WIFI,"Boingo Wireless, Inc.",2020-03-02T16:10:00.000Z,TAS,-0.11,-0.12,-8.11,UTC,0,EQUITY
SOHMF,"Bolsas y Mercados Españoles, Sociedad Holding de Mercados y Sistemas Financieros, S.A.",2020-03-02T06:50:00.000Z,TAS,,0.36,,UTC,0,EQUITY
BPYUP,Brookfield Property REIT Inc.,2020-03-02T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
NTGN,BioNTech US Inc.,2020-03-02T07:00:00.000Z,TAS,-0.62,-0.63,-0.8,UTC,0,EQUITY
HVBT,HIVE Blockchain Technologies Ltd.,2020-03-02T07:00:00.000Z,TAS,,,,UTC,0,EQUITY
HIVE,HIVE Blockchain Technologies Ltd.,2020-03-02T07:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
BPYU,Brookfield Property REIT Inc.,2020-03-02T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
BOLYY,"Bolsas y Mercados Españoles, Sociedad Holding de Mercados y Sistemas Financieros, S.A.",2020-03-02T06:50:00.000Z,TAS,,0.36,,UTC,0,EQUITY
BGNE,"BeiGene, Ltd.",2020-03-02T17:05:00.000Z,TAS,-4.8,-6.39,-33.12,EST,-18000000,EQUITY
