ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SUVPF,Sartorius Aktiengesellschaft,2020-10-20T01:00:00.000Z,TAS,1.13,1.27,12.59,EDT,-14400000,EQUITY
HSCNF,House of Control Group AS,2020-10-19T17:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SMTEF,Smart Eye AB (publ),2020-10-20T02:47:00.000Z,TAS,-1.4,-0.85,39.29,EDT,-14400000,EQUITY
FBGGF,Fabege AB (publ),2020-10-20T02:30:00.000Z,TAS,1.19,0.88,-26.11,EDT,-14400000,EQUITY
NLLGF,Nilörngruppen AB,2020-10-19T12:00:00.000Z,TAS,0.61,1.26,106.56,EDT,-14400000,EQUITY
HUSQF,Husqvarna AB (publ),2020-10-20T01:41:00.000Z,TAS,1.08,1.14,5.85,EDT,-14400000,EQUITY
YRAIF,Yara International ASA,2020-10-20T02:06:00.000Z,TAS,0.82,0.88,6.8,EDT,-14400000,EQUITY
ZION,"Zions Bancorporation, National Association",2020-10-19T16:10:00.000Z,TAS,0.88,1.01,14.25,EDT,-14400000,EQUITY
KCDMF,"Kimberly-Clark de México, S. A. B. de C. V.",2020-10-19T14:14:00.000Z,TAS,0.4,0.44,10,EDT,-14400000,EQUITY
NDCVF,Nordic Semiconductor ASA,2020-10-20T01:10:00.000Z,TAS,0.06,0.09,57.89,EDT,-14400000,EQUITY
TLTZF,Tele2 AB (publ),2020-10-20T01:12:00.000Z,TAS,1.52,1.7,11.84,EDT,-14400000,EQUITY
KHNGF,Kuehne + Nagel International AG,2020-10-20T00:50:00.000Z,TAS,1.59,2.22,39.62,EDT,-14400000,EQUITY
ADC,Agree Realty Corporation,2020-10-19T16:05:00.000Z,TAS,0.42,0.39,-7.8,EDT,-14400000,EQUITY
GJNSF,Gjensidige Forsikring ASA,2020-10-20T01:10:00.000Z,TAS,2.79,3.1,11.19,EDT,-14400000,EQUITY
ALGS,"Aligos Therapeutics, Inc.",2020-10-19T17:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SWDBF,Swedbank AB (publ),2020-10-20T01:00:00.000Z,TAS,3.72,4.68,25.74,EDT,-14400000,EQUITY
