ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
PIRRQ,'Pier 1 Imports, Inc.',2018-06-27T16:15:00.000Z,TAS,-7.87,-7.2,8.55,UTC,0,EQUITY
ACST,Acasti Pharma Inc.,2018-06-27T17:00:00.000Z,TAS,,-0.32,,EDT,-14400000,EQUITY
ZMTBF,Zumtobel Group AG,2018-06-28T03:58:00.000Z,TAS,0.04,-0.66,-1933.33,UTC,0,EQUITY
CRTSF,Chr. Hansen Holding A/S,2018-06-28T02:03:00.000Z,TAS,0.47,0.46,-2.95,EDT,-14400000,EQUITY
AGFMF,AGF Management Limited,2018-06-27T08:59:00.000Z,TAS,0.15,0.14,-6.67,EDT,-14400000,EQUITY
RAD,Rite Aid Corporation,2018-06-27T16:15:00.000Z,TAS,-0.11,-0.2,-75.44,EDT,-14400000,EQUITY
HMRZF,H & M Hennes & Mauritz AB (publ),2018-06-28T02:00:00.000Z,TAS,2.9,2.8,-3.51,EDT,-14400000,EQUITY
GLBRF,Global Brands Group Holding Limited,2018-06-27T05:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FIZZ,National Beverage Corp.,2018-06-27T11:10:00.000Z,TAS,0.82,0.77,-6.44,EDT,-14400000,EQUITY
GMUAF,Gamuda Berhad,2018-06-27T04:00:00.000Z,TAS,,,,UTC,0,EQUITY
BBBY,Bed Bath & Beyond Inc.,2018-06-27T16:15:00.000Z,TAS,0.32,0.32,1.59,EDT,-14400000,EQUITY
MDNAF,Medicenna Therapeutics Corp.,2018-06-27T17:30:00.000Z,TAS,-0.11,-0.05,54.55,UTC,0,EQUITY
CSR,Centerspace,2018-06-27T18:02:00.000Z,TAS,-0.04,-1.9,-4650,EDT,-14400000,EQUITY
URPTF,Uranium Participation Corporation,2018-06-27T20:58:00.000Z,TAS,,,,UTC,0,EQUITY
MDNA,Medicenna Therapeutics Corp.,2018-06-27T17:30:00.000Z,TAS,-0.11,-0.05,54.55,EDT,-14400000,EQUITY
FUL,H.B. Fuller Company,2018-06-27T20:31:00.000Z,TAS,0.85,0.89,4.22,EDT,-14400000,EQUITY
CGC,Canopy Growth Corporation,2018-06-27T06:30:00.000Z,TAS,-0.04,-0.31,-785.71,EDT,-14400000,EQUITY
ZOJIF,Zojirushi Corporation,2018-06-28T02:30:00.000Z,TAS,22.78,16.03,-29.63,EDT,-14400000,EQUITY
MXC,Mexco Energy Corporation,2018-06-27T06:25:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PRGS,Progress Software Corporation,2018-06-27T16:15:00.000Z,TAS,0.53,0.6,12.57,EDT,-14400000,EQUITY
JFROF,'J. Front Retailing Co., Ltd.',2018-06-28T02:00:00.000Z,TAS,32.14,31.89,-0.78,EDT,-14400000,EQUITY
KEQU,Kewaunee Scientific Corporation,2018-06-27T10:13:00.000Z,TAS,,,,EDT,-14400000,EQUITY
YLLXF,Yellow Cake plc,2018-06-28T02:04:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CJREF,Corus Entertainment Inc.,2018-06-27T06:01:00.000Z,TAS,0.35,0.37,4.52,EDT,-14400000,EQUITY
FC,Franklin Covey Co.,2018-06-27T16:10:00.000Z,TAS,-0.23,-0.18,23.08,EDT,-14400000,EQUITY
UNF,UniFirst Corporation,2018-06-27T08:00:00.000Z,TAS,1.56,1.85,18.29,EDT,-14400000,EQUITY
NCLTF,'Nitori Holdings Co., Ltd.',2018-06-28T02:30:00.000Z,TAS,182.78,176.05,-3.68,EDT,-14400000,EQUITY
CAMP,CalAmp Corp.,2018-06-27T16:05:00.000Z,TAS,0.28,0.29,2.11,EDT,-14400000,EQUITY
DWWEF,Diamond Estates Wines & Spirits Inc.,2018-06-27T07:42:00.000Z,TAS,-0.01,-0.01,0,EDT,-14400000,EQUITY
EDDRF,eDreams ODIGEO S.A.,2018-06-27T06:49:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IRET,Investors Real Estate Trust,2018-06-27T18:02:00.000Z,TAS,-0.04,-1.9,-4650,UTC,0,EQUITY
IRET-PC,Investors Real Estate Trust,2018-06-27T18:02:00.000Z,TAS,-0.04,-1.9,-4650,UTC,0,EQUITY
UNHLF,EC Healthcare,2018-06-27T04:42:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SRUUF,Sprott Physical Uranium Trust Fund,2018-06-27T20:58:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GIS,'General Mills, Inc.',2018-06-27T07:00:00.000Z,TAS,0.72,0.79,10.03,EDT,-14400000,EQUITY
LOUIF,South Shore Holdings Limited,2018-06-27T19:50:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JRSH,'Jerash Holdings (US), Inc.',2018-06-27T06:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PAYX,'Paychex, Inc.',2018-06-27T08:30:00.000Z,TAS,0.62,0.61,-0.81,EDT,-14400000,EQUITY
NG,NovaGold Resources Inc.,2018-06-27T17:00:00.000Z,TAS,-0.01,-0.03,-100,EDT,-14400000,EQUITY
WOR,'Worthington Industries, Inc.',2018-06-27T16:49:00.000Z,TAS,1.04,0.95,-8.92,EDT,-14400000,EQUITY
