ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SLUNF,Solutions 30 SE,2020-09-23T12:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AGFMF,AGF Management Limited,2020-09-23T08:00:00.000Z,TAS,0.15,0.19,26.67,EDT,-14400000,EQUITY
KERN,Akerna Corp.,2020-09-23T16:01:00.000Z,TAS,-0.34,-0.4,-17.65,EDT,-14400000,EQUITY
BNTC,Benitec Biopharma Inc.,2020-09-23T16:54:00.000Z,TAS,-0.01,-2.74,-27300,EDT,-14400000,EQUITY
IRCP,IRSA Propiedades Comerciales S.A.,2020-09-23T11:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
URCCF,Uranium Royalty Corp.,2020-09-23T17:50:00.000Z,TAS,,,,UTC,0,EQUITY
CNTG,Centogene N.V.,2020-09-23T07:50:00.000Z,TAS,-0.36,-0.52,-44.44,EDT,-14400000,EQUITY
DYNT,Dynatronics Corporation,2020-09-24T03:30:00.000Z,TAS,-0.15,-0.18,-20,EDT,-14400000,EQUITY
FUL,H.B. Fuller Company,2020-09-23T16:05:00.000Z,TAS,0.7,0.76,7.95,EDT,-14400000,EQUITY
JKS,"JinkoSolar Holding Co., Ltd.",2020-09-23T06:06:00.000Z,TAS,0.61,1.2,97.37,EDT,-14400000,EQUITY
CTAS,Cintas Corporation,2020-09-23T08:30:00.000Z,TAS,2.13,2.78,30.52,EDT,-14400000,EQUITY
OCLCF,Oracle Corporation Japan,2020-09-24T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
UROY,Uranium Royalty Corp.,2020-09-23T17:50:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SANW,S&W Seed Company,2020-09-23T08:01:00.000Z,TAS,-0.06,-0.18,-200,EDT,-14400000,EQUITY
SEOVF,Sernova Corp.,2020-09-23T17:49:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DTPKF,Directa Plus Plc,2020-09-24T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DMPLF,Del Monte Pacific Limited,2020-09-23T21:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TNP,Tsakos Energy Navigation Limited,2020-09-23T08:30:00.000Z,TAS,2.11,1.77,-15.95,EDT,-14400000,EQUITY
TNP-PF,Tsakos Energy Navigation Limited,2020-09-23T08:30:00.000Z,TAS,2.11,1.77,-15.95,EDT,-14400000,EQUITY
JEF,Jefferies Financial Group Inc.,2020-09-23T16:15:00.000Z,TAS,0.34,1.07,219.4,EDT,-14400000,EQUITY
GIS,"General Mills, Inc.",2020-09-23T07:00:00.000Z,TAS,0.87,1,14.55,EDT,-14400000,EQUITY
TRT,Trio-Tech International,2020-09-23T10:34:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LSF,"Laird Superfood, Inc.",2020-09-23T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WOR,"Worthington Industries, Inc.",2020-09-23T06:45:00.000Z,TAS,0.44,,,EDT,-14400000,EQUITY
MITPF,Mithra Pharmaceuticals SA,2020-09-24T01:39:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RBTEF,Robertet SA,2020-09-23T12:29:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TCLIF,Theraclion SA,2020-09-23T12:28:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VLTAF,Voltalia SA,2020-09-24T01:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
