ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
QFIN,"360 DigiTech, Inc.",2020-05-28T07:02:00.000Z,TAS,0.33,1.68,409.09,EDT,-14400000,EQUITY
SCPKF,7C Solarparken AG,2020-05-29T02:18:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MAIFF,Minera Alamos Inc.,2020-05-28T17:00:00.000Z,TAS,,0,,EDT,-14400000,EQUITY
AFYA,Afya Limited,2020-05-28T17:25:00.000Z,TAS,1.12,1.39,23.78,EDT,-14400000,EQUITY
AUNFF,Aurcana Silver Corporation,2020-05-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SLOFF,Solstad Offshore ASA,2020-05-28T04:18:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AKBIF,"Akebono Brake Industry Co., Ltd.",2020-05-29T01:00:00.000Z,TAS,,29.28,,EDT,-14400000,EQUITY
ALBKF,Alpha Services and Holdings S.A.,2020-05-28T13:24:00.000Z,TAS,-0.02,-0.01,50,EDT,-14400000,EQUITY
ANLDF,Anfield Energy Inc.,2020-05-28T16:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASOZF,Asseco Poland S.A.,2020-05-28T11:59:00.000Z,TAS,,0.98,,EDT,-14400000,EQUITY
ATMFF,Atmofizer Technologies Inc.,2020-05-28T13:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EKTAF,Elekta AB (publ),2020-05-29T01:30:00.000Z,TAS,1.05,1.07,1.9,EDT,-14400000,EQUITY
KOZZF,Koza Altin Isletmeleri A.S.,2020-05-28T17:06:00.000Z,TAS,,2.58,,EDT,-14400000,EQUITY
ATEX,Anterix Inc.,2020-05-28T16:21:00.000Z,TAS,-0.52,-0.68,-29.52,EDT,-14400000,EQUITY
ANF,Abercrombie & Fitch Co.,2020-05-28T07:30:00.000Z,TAS,-1.39,-3.29,-137.03,EDT,-14400000,EQUITY
NABXF,Nabaltec AG,2020-05-28T07:33:00.000Z,TAS,,0.14,,UTC,0,EQUITY
FRSX,Foresight Autonomous Holdings Ltd.,2020-05-28T14:23:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ATZAF,Aritzia Inc.,2020-05-28T16:06:00.000Z,TAS,0.21,0.21,1.94,EDT,-14400000,EQUITY
ADVM,"Adverum Biotechnologies, Inc.",2020-05-28T16:01:00.000Z,TAS,-0.27,-0.31,-13.14,EDT,-14400000,EQUITY
EKTAY,Elekta AB (publ),2020-05-29T01:30:00.000Z,TAS,1.05,1.07,1.9,EDT,-14400000,EQUITY
REX,REX American Resources Corporation,2020-05-28T07:00:00.000Z,TAS,0.51,-1.21,-337.25,EDT,-14400000,EQUITY
