ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
IACYF,2019-10-11T04:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BABB,2019-10-11T12:41:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BNTX,2019-10-11T17:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FAST,2019-10-11T06:50:00.000Z,TAS,0.36,0.37,4.23,EDT,-14400000,EQUITY
IZCFF,2019-10-11T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MTYFF,2019-10-11T06:00:00.000Z,TAS,1.02,0.91,-10.78,EDT,-14400000,EQUITY
HIFS,2019-10-11T16:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HBT,2019-10-11T17:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GLDG,2019-10-11T17:55:00.000Z,TAS,-0.01,-0.01,0,EDT,-14400000,EQUITY
MWSNF,2019-10-11T17:58:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GLDLF,2019-10-11T17:55:00.000Z,TAS,-0.01,-0.01,0,UTC,0,EQUITY
SMMT,2019-10-11T07:00:00.000Z,TAS,-0.56,-0.2,64.29,EDT,-14400000,EQUITY
IPCIF,2019-10-11T18:38:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NNXPF,2019-10-11T08:42:00.000Z,TAS,-0.02,-0.05,-117.39,EDT,-14400000,EQUITY
INFY,2019-10-11T06:35:00.000Z,TAS,0.14,0.13,-6.47,EDT,-14400000,EQUITY
RUPRF,2019-10-11T11:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
