ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
RETDF,Reit 1 Ltd,2019-02-15T20:26:00.000Z,TAS,,,,EST,-18000000,EQUITY
AREN,'The Arena Group Holdings, Inc.',2019-02-15T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
AXL,'American Axle & Manufacturing Holdings, Inc.',2019-02-15T08:00:00.000Z,TAS,0.42,0.45,8.43,EST,-18000000,EQUITY
ATMFF,Atmofizer Technologies Inc.,2019-02-15T12:58:00.000Z,TAS,,,,EST,-18000000,EQUITY
HOLI,'Hollysys Automation Technologies, Ltd.',2019-02-15T17:00:00.000Z,TAS,0.59,0.73,23.73,EST,-18000000,EQUITY
CPSI,'Computer Programs and Systems, Inc.',2019-02-15T07:02:00.000Z,TAS,0.58,0.78,34.48,EST,-18000000,EQUITY
ATBPD,Antibe Therapeutics Inc.,2019-02-15T17:02:00.000Z,TAS,-0.1,-0.1,0,UTC,0,EQUITY
ABR-PC,'Arbor Realty Trust, Inc.',2019-02-15T08:15:00.000Z,TAS,0.28,0.47,65.49,UTC,0,EQUITY
ATBPF,Antibe Therapeutics Inc.,2019-02-15T17:02:00.000Z,TAS,-0.1,-0.1,0,EST,-18000000,EQUITY
AAUGF,Angold Resources Ltd.,2019-02-15T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
ABR,'Arbor Realty Trust, Inc.',2019-02-15T08:15:00.000Z,TAS,0.28,0.47,65.49,EST,-18000000,EQUITY
ACDVF,Air Canada,2019-02-15T06:00:00.000Z,TAS,0.15,0.2,29.87,EST,-18000000,EQUITY
OPPXF,Opus Group AB (publ),2019-02-15T08:00:00.000Z,TAS,0.16,0.12,-25,UTC,0,EQUITY
MVEN,'The Arena Group Holdings, Inc.',2019-02-15T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
CIVB,'Civista Bancshares, Inc.',2019-02-15T08:54:00.000Z,TAS,0.41,0.49,19.51,EST,-18000000,EQUITY
