ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
XAN-PC,2019-03-05T19:15:00.000Z,TAS,0.23,0.24,3,UTC,0,EQUITY
ULKBF,2019-03-05T17:17:00.000Z,TAS,0.33,0.35,6.06,UTC,0,EQUITY
ATCO,2019-03-05T17:05:00.000Z,TAS,0.29,0.25,-14.09,EST,-18000000,EQUITY
WMC,2019-03-05T16:45:00.000Z,TAS,0.32,0.34,6.25,EST,-18000000,EQUITY
ATCO-PI,2019-03-05T17:05:00.000Z,TAS,0.29,0.25,-14.09,EST,-18000000,EQUITY
ALARF,2019-03-05T18:48:00.000Z,TAS,0.36,0.57,58.33,UTC,0,EQUITY
APT,2019-03-05T17:04:00.000Z,TAS,,,,EST,-18000000,EQUITY
BHAGF,2019-03-06T01:04:00.000Z,TAS,,,,UTC,0,EQUITY
EKIVF,2019-03-05T11:55:00.000Z,TAS,,,,EST,-18000000,EQUITY
SCFLF,2019-03-06T03:07:00.000Z,TAS,0.19,0.17,-11.46,EST,-18000000,EQUITY
XAN,2019-03-05T19:15:00.000Z,TAS,0.7,0.72,3.15,UTC,0,EQUITY
ACR,2019-03-05T19:15:00.000Z,TAS,0.7,0.72,3.15,EST,-18000000,EQUITY
AXNX,2019-03-05T16:00:00.000Z,TAS,-0.32,-0.5,-55.28,EST,-18000000,EQUITY
AFI,2019-03-05T07:00:00.000Z,TAS,-0.22,-0.35,-55.56,EST,-18000000,EQUITY
AEGXF,2019-03-05T16:05:00.000Z,TAS,0.43,0.41,-5.31,EST,-18000000,EQUITY
AADI,2019-03-05T07:00:00.000Z,TAS,-0.22,-0.21,6.67,EST,-18000000,EQUITY
RCUS,2019-03-05T16:16:00.000Z,TAS,-0.44,-0.28,36.65,EST,-18000000,EQUITY
VIVXF,2019-03-05T17:12:00.000Z,TAS,,,,EST,-18000000,EQUITY
TCRT,2019-03-05T16:01:00.000Z,TAS,-0.11,1.29,1272.73,EST,-18000000,EQUITY
ZMTBF,2019-03-05T07:20:00.000Z,TAS,-0.04,-0.09,-91.11,UTC,0,EQUITY
ADRZF,2019-03-06T02:00:00.000Z,TAS,1.13,0.64,-43.46,EST,-18000000,EQUITY
AMFPF,2019-03-05T06:40:00.000Z,TAS,0.19,0.2,4.21,EST,-18000000,EQUITY
AKTAF,2019-03-05T21:06:00.000Z,TAS,-0.16,-0.14,12.5,EST,-18000000,EQUITY
TAGOF,2019-03-06T03:44:00.000Z,TAS,,,,EST,-18000000,EQUITY
AMBA,2019-03-05T16:13:00.000Z,TAS,0.04,0.14,258.97,EST,-18000000,EQUITY
ARPO,2019-03-05T07:00:00.000Z,TAS,-0.22,-0.21,6.67,UTC,0,EQUITY
AVAV,2019-03-05T16:10:00.000Z,TAS,0.14,0.35,155.47,EST,-18000000,EQUITY
AJX,2019-03-05T16:05:00.000Z,TAS,0.39,0.34,-12.82,EST,-18000000,EQUITY
BNTGF,2019-03-06T01:18:00.000Z,TAS,0.69,0.82,19.53,EST,-18000000,EQUITY
BDIMF,2019-03-05T07:00:00.000Z,TAS,-0.05,-0.07,-34.62,EST,-18000000,EQUITY
TPB,2019-03-05T07:30:00.000Z,TAS,0.49,0.49,0,EST,-18000000,EQUITY
NX,2019-03-05T16:15:00.000Z,TAS,-0.12,-0.07,40.68,EST,-18000000,EQUITY
BSFFF,2019-03-06T01:38:00.000Z,TAS,,,,EST,-18000000,EQUITY
CWXZF,2019-03-05T16:35:00.000Z,TAS,0.01,0.01,0,EST,-18000000,EQUITY
BNED,2019-03-05T08:30:00.000Z,TAS,0.11,0.02,-80.95,EST,-18000000,EQUITY
BIOL,2019-03-05T16:07:00.000Z,TAS,-0.16,-0.13,21.21,EST,-18000000,EQUITY
EGLE,2019-03-05T17:18:00.000Z,TAS,0.6,0.63,5,EST,-18000000,EQUITY
BZUN,2019-03-06T03:05:00.000Z,TAS,3.81,3.46,-9.28,EST,-18000000,EQUITY
FMCXF,2019-03-05T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
KSS,2019-03-05T07:00:00.000Z,TAS,2.18,2.24,2.71,EST,-18000000,EQUITY
HCCI,2019-03-05T17:15:00.000Z,TAS,0.18,0.11,-37.14,EST,-18000000,EQUITY
TRMLF,2019-03-05T17:00:00.000Z,TAS,0.46,0.7,51.52,EST,-18000000,EQUITY
GARS,2019-03-05T17:05:00.000Z,TAS,0.22,0.2,-6.98,UTC,0,EQUITY
HRZN,2019-03-05T16:15:00.000Z,TAS,0.33,0.34,3.66,EST,-18000000,EQUITY
PRMW,2019-03-05T16:05:00.000Z,TAS,0.06,0.04,-33.33,EST,-18000000,EQUITY
TBCRF,2019-03-05T21:41:00.000Z,TAS,0.18,0.18,0,EST,-18000000,EQUITY
COO,2019-03-05T16:15:00.000Z,TAS,2.5,2.88,15.15,EST,-18000000,EQUITY
CNEBF,2019-03-05T23:09:00.000Z,TAS,,,,EST,-18000000,EQUITY
CCO,2019-03-05T16:23:00.000Z,TAS,-0.01,0.07,800,EST,-18000000,EQUITY
GDP,2019-03-05T06:00:00.000Z,TAS,0.46,0.61,31.47,UTC,0,EQUITY
RYI,2019-03-05T16:46:00.000Z,TAS,0.34,0.16,-52.66,EST,-18000000,EQUITY
CMRX,2019-03-05T07:00:00.000Z,TAS,-0.35,-0.29,17.85,EST,-18000000,EQUITY
GCGMF,2019-03-05T16:10:00.000Z,TAS,0.77,0.49,-35.95,UTC,0,EQUITY
DVDCF,2019-03-05T05:57:00.000Z,TAS,,,,EST,-18000000,EQUITY
MRCC,2019-03-05T16:01:00.000Z,TAS,0.36,0.38,5.26,EST,-18000000,EQUITY
IRIX,2019-03-05T16:44:00.000Z,TAS,-0.24,-0.21,14.29,EST,-18000000,EQUITY
ICPBF,2019-03-05T17:09:00.000Z,TAS,,,,EST,-18000000,EQUITY
QUMU,2019-03-05T16:01:00.000Z,TAS,-0.11,-0.05,54.55,EST,-18000000,EQUITY
TGT,2019-03-05T06:30:00.000Z,TAS,1.52,1.53,0.86,EST,-18000000,EQUITY
CDLX,2019-03-05T16:01:00.000Z,TAS,-0.17,-0.06,64.29,EST,-18000000,EQUITY
CIEN,2019-03-05T06:59:00.000Z,TAS,0.3,0.33,11.11,EST,-18000000,EQUITY
DBVT,2019-03-05T17:06:00.000Z,TAS,-2.22,,,EST,-18000000,EQUITY
LDDFF,2019-03-05T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
DBVTF,2019-03-05T17:06:00.000Z,TAS,,,,EST,-18000000,EQUITY
DALQF,2019-03-05T20:33:00.000Z,TAS,,,,EST,-18000000,EQUITY
DLGNF,2019-03-06T02:23:00.000Z,TAS,1.01,1.06,5.16,UTC,0,EQUITY
EDVMF,2019-03-05T07:13:00.000Z,TAS,0.16,0.15,-6.25,EST,-18000000,EQUITY
ECSNF,2019-03-05T17:02:00.000Z,TAS,-0.01,-0.01,0,EST,-18000000,EQUITY
NUVSF,2019-03-05T07:00:00.000Z,TAS,0.09,0.46,394.62,EST,-18000000,EQUITY
