ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
AEO,"American Eagle Outfitters, Inc.",2020-09-09T08:01:00.000Z,TAS,-0.16,-0.03,81.01,EDT,-14400000,EQUITY
AGX,"Argan, Inc.",2020-09-09T16:15:00.000Z,TAS,0.05,0.36,700,EDT,-14400000,EQUITY
KNBHF,Knorr-Bremse Aktiengesellschaft,2020-09-10T01:00:00.000Z,TAS,0.41,0.64,54.96,EDT,-14400000,EQUITY
ALOT,"AstroNova, Inc.",2020-09-09T07:30:00.000Z,TAS,-0.06,0,100,EDT,-14400000,EQUITY
AXR,AMREP Corporation,2020-09-09T16:52:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TRZBF,Transat A.T. Inc.,2020-09-09T22:03:00.000Z,TAS,-2.31,-3.7,-59.83,EDT,-14400000,EQUITY
GIII,"G-III Apparel Group, Ltd.",2020-09-09T07:00:00.000Z,TAS,-0.77,-0.31,59.79,EDT,-14400000,EQUITY
AVAV,"AeroVironment, Inc.",2020-09-09T16:10:00.000Z,TAS,0.4,0.44,9.45,EDT,-14400000,EQUITY
AGTC,Applied Genetic Technologies Corporation,2020-09-09T07:00:00.000Z,TAS,-0.48,-0.56,-16.42,EDT,-14400000,EQUITY
MCFT,"MasterCraft Boat Holdings, Inc.",2020-09-09T07:30:00.000Z,TAS,-0.26,-0.1,62.12,EDT,-14400000,EQUITY
BIGC,"BigCommerce Holdings, Inc.",2020-09-09T16:05:00.000Z,TAS,-0.45,-0.38,15.18,EDT,-14400000,EQUITY
LOVE,The Lovesac Company,2020-09-09T07:00:00.000Z,TAS,-0.48,-0.08,83.37,EDT,-14400000,EQUITY
CKMTF,Carmat SA,2020-09-09T11:46:00.000Z,TAS,-1.73,,,EDT,-14400000,EQUITY
BBCP,"Concrete Pumping Holdings, Inc.",2020-09-09T16:05:00.000Z,TAS,0.04,0.04,-4.76,EDT,-14400000,EQUITY
EPM,Evolution Petroleum Corporation,2020-09-09T16:10:00.000Z,TAS,-0.02,-0.03,-76.47,EDT,-14400000,EQUITY
CURN,"Currency Exchange International, Corp.",2020-09-09T17:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NAV,Navistar International Corporation,2020-09-09T06:04:00.000Z,TAS,-0.05,-0.37,-670.83,UTC,0,EQUITY
SCWX,SecureWorks Corp.,2020-09-09T07:00:00.000Z,TAS,0.02,0.1,400,EDT,-14400000,EQUITY
MVC,"MVC Capital, Inc.",2020-09-09T16:31:00.000Z,TAS,0.14,0.05,-64.29,UTC,0,EQUITY
LMNR,Limoneira Company,2020-09-09T16:01:00.000Z,TAS,0.01,0.1,733.33,EDT,-14400000,EQUITY
GFN,General Finance Corporation,2020-09-09T08:30:00.000Z,TAS,0.04,0.44,1157.14,UTC,0,EQUITY
GME,GameStop Corp.,2020-09-09T16:06:00.000Z,TAS,-1.13,-1.4,-23.35,EDT,-14400000,EQUITY
CHRXF,Chargeurs SA,2020-09-10T01:20:00.000Z,TAS,,,,UTC,0,EQUITY
GFNCP,General Finance Corporation,2020-09-09T08:30:00.000Z,TAS,0.04,0.44,1157.14,UTC,0,EQUITY
JNNDF,Japan Display Inc.,2020-09-10T03:31:00.000Z,TAS,-11.29,-7.06,37.47,EDT,-14400000,EQUITY
DSGX,The Descartes Systems Group Inc.,2020-09-09T16:10:00.000Z,TAS,0.12,0.12,-2.44,EDT,-14400000,EQUITY
EVTZF,Evertz Technologies Limited,2020-09-09T17:17:00.000Z,TAS,0.07,0.01,-85.29,EDT,-14400000,EQUITY
JADSF,Jadestone Energy plc,2020-09-10T02:00:00.000Z,TAS,,,,UTC,0,EQUITY
EERGF,Energean plc,2020-09-10T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SQZZF,Serica Energy plc,2020-09-10T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SURVF,Suntec Real Estate Investment Trust,2020-09-09T06:16:00.000Z,TAS,0.02,,,EDT,-14400000,EQUITY
EANRF,Eastmain Resources Inc.,2020-09-09T08:37:00.000Z,TAS,,,,UTC,0,EQUITY
GRKZF,Greek Organization of Football Prognostics S.A.,2020-09-09T11:05:00.000Z,TAS,,-0.05,,EDT,-14400000,EQUITY
REVG,"REV Group, Inc.",2020-09-09T07:00:00.000Z,TAS,0.01,0.1,1900,EDT,-14400000,EQUITY
HTHT,Huazhu Group Limited,2020-09-09T16:02:00.000Z,TAS,-1.59,-1.66,-4.4,EDT,-14400000,EQUITY
TSVNF,Team17 Group plc,2020-09-10T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GPACF,Geopacific Resources Limited,2020-09-10T00:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PPIH,"Perma-Pipe International Holdings, Inc.",2020-09-09T09:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SKHSF,"Sekisui House, Ltd.",2020-09-10T02:30:00.000Z,TAS,50.74,42.25,-16.73,EDT,-14400000,EQUITY
HDS,"HD Supply Holdings, Inc.",2020-09-09T06:00:00.000Z,TAS,0.73,0.83,13.85,UTC,0,EQUITY
STRM,"Streamline Health Solutions, Inc.",2020-09-09T16:35:00.000Z,TAS,-0.05,-0.04,20,EDT,-14400000,EQUITY
SIRTF,Secure Income REIT Plc,2020-09-10T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
