ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
ARVL,2021-06-30T17:30:00.000Z,TAS,-0.05,0.09,266.67,EDT,-14400000,EQUITY
HNNMY,2021-07-01T02:04:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AOWDF,2021-07-01T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AVTE,2021-06-30T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AGFMF,2021-06-30T08:02:00.000Z,TAS,0.13,0.07,-45.31,EDT,-14400000,EQUITY
HMRZF,2021-07-01T02:04:00.000Z,TAS,1.62,1.67,2.9,EDT,-14400000,EQUITY
FLOBF,2021-06-30T17:07:00.000Z,TAS,,,,UTC,0,EQUITY
FIZZ,2021-06-30T17:01:00.000Z,TAS,0.41,0.42,2.7,EDT,-14400000,EQUITY
FLWBF,2021-06-30T17:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BYRN,2021-06-30T07:00:00.000Z,TAS,0.02,0.16,700,EDT,-14400000,EQUITY
BASFY,2021-06-30T16:49:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BTTR,2021-06-30T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
STZ,2021-06-30T16:03:00.000Z,TAS,2.34,2.33,-0.3,EDT,-14400000,EQUITY
BBBY,2021-06-30T07:45:00.000Z,TAS,0.08,0.05,-39.76,EDT,-14400000,EQUITY
GASXF,2021-06-30T16:04:00.000Z,TAS,-0.01,-0.01,0,EDT,-14400000,EQUITY
DDL,2021-06-30T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LKNCY,2021-06-30T07:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SJR,2021-06-30T17:11:00.000Z,TAS,0.35,0.7,101.73,EDT,-14400000,EQUITY
PPOKF,2021-06-30T09:00:00.000Z,TAS,,89,,EDT,-14400000,EQUITY
FC,2021-06-30T16:05:00.000Z,TAS,-0.07,0.9,1423.53,EDT,-14400000,EQUITY
UNF,2021-06-30T08:00:00.000Z,TAS,1.84,2.21,20.44,EDT,-14400000,EQUITY
NRVTF,2021-06-30T05:29:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PNDFF,2021-06-30T11:03:00.000Z,TAS,154.44,149,-3.52,EDT,-14400000,EQUITY
PTMEF,2021-06-30T15:44:00.000Z,TAS,,,,UTC,0,EQUITY
DIDI,2021-06-30T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EQOS,2021-06-30T16:49:00.000Z,TAS,-0.18,,,EDT,-14400000,EQUITY
MFGP,2021-07-01T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GIS,2021-06-30T07:00:00.000Z,TAS,0.85,0.91,7.57,EDT,-14400000,EQUITY
HSTXF,2021-06-30T18:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SCHN,2021-06-30T08:00:00.000Z,TAS,2.09,2.2,5.52,EDT,-14400000,EQUITY
PIFMF,2021-06-30T11:04:00.000Z,TAS,182.24,197,8.1,EDT,-14400000,EQUITY
SYTA,2021-06-30T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LZ,2021-06-30T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MU,2021-06-30T16:08:00.000Z,TAS,1.72,1.88,9.3,EDT,-14400000,EQUITY
S,2021-06-30T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TC,2021-06-30T07:00:00.000Z,TAS,-0.84,-0.64,23.81,EDT,-14400000,EQUITY
SOIEF,2021-07-01T02:30:00.000Z,TAS,0.08,0.11,40,EDT,-14400000,EQUITY
TGNOF,2021-06-30T13:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
