ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SAIC,Science Applications International Corporation,2018-09-10T07:25:00.000Z,TAS,0.99,1.13,14.14,EDT,-14400000,EQUITY
CDMO,'Avid Bioservices, Inc.',2018-09-10T16:12:00.000Z,TAS,-0.13,-0.06,53.85,EDT,-14400000,EQUITY
ASHTF,Ashtead Group plc,2018-09-11T02:00:00.000Z,TAS,40.2,44.58,10.9,EDT,-14400000,EQUITY
ADXS,'Advaxis, Inc.',2018-09-10T16:30:00.000Z,TAS,-3.75,-4.05,-8,EDT,-14400000,EQUITY
FNNTF,flatexDEGIRO AG,2018-09-11T01:17:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASHTY,Ashtead Group plc,2018-09-11T02:00:00.000Z,TAS,40.2,44.58,10.9,EDT,-14400000,EQUITY
CDMOP,'Avid Bioservices, Inc.',2018-09-10T16:12:00.000Z,TAS,-0.13,-0.06,53.85,UTC,0,EQUITY
AGTC,Applied Genetic Technologies Corporation,2018-09-10T16:03:00.000Z,TAS,-0.17,-0.37,-117.65,EDT,-14400000,EQUITY
MZTFF,Mizrahi Tefahot Bank Ltd.,2018-09-11T03:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CSR,Centerspace,2018-09-10T16:57:00.000Z,TAS,-0.07,0.1,242.86,EDT,-14400000,EQUITY
EICAF,Energica Motor Company S.p.A.,2018-09-10T13:20:00.000Z,TAS,,,,EDT,-14400000,EQUITY
COE,China Online Education Group,2018-09-10T15:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DESTQ,Destination Maternity Corporation,2018-09-10T10:13:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MVC,'MVC Capital, Inc.',2018-09-10T06:34:00.000Z,TAS,0.09,0.16,77.78,UTC,0,EQUITY
LMNR,Limoneira Company,2018-09-10T16:01:00.000Z,TAS,0.55,0.5,-8.42,EDT,-14400000,EQUITY
PZG,Paramount Gold Nevada Corp.,2018-09-11T03:00:00.000Z,TAS,-0.06,-0.07,-16.67,EDT,-14400000,EQUITY
MTRX,Matrix Service Company,2018-09-10T16:13:00.000Z,TAS,0.07,0.03,-57.14,EDT,-14400000,EQUITY
CASY,'Casey's General Stores, Inc.',2018-09-10T16:07:00.000Z,TAS,1.67,1.9,13.64,EDT,-14400000,EQUITY
EXXRF,Exor N.V.,2018-09-10T06:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IRET,Investors Real Estate Trust,2018-09-10T16:57:00.000Z,TAS,-0.07,0.1,242.86,UTC,0,EQUITY
ERYP,ERYTECH Pharma S.A.,2018-09-10T16:31:00.000Z,TAS,-0.56,,,EDT,-14400000,EQUITY
HOV,'Hovnanian Enterprises, Inc.',2018-09-10T09:15:00.000Z,TAS,-1,-0.25,75,EDT,-14400000,EQUITY
IRET-PC,Investors Real Estate Trust,2018-09-10T16:57:00.000Z,TAS,-0.07,0.1,242.86,UTC,0,EQUITY
TSVNF,Team17 Group plc,2018-09-11T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SPG,'Simon Property Group, Inc.',2018-09-10T17:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SKPGF,Spark Power Group Inc.,2018-09-10T17:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RMRHF,Rand Merchant Investment Holdings Limited,2018-09-11T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SONO,'Sonos, Inc.',2018-09-10T16:05:00.000Z,TAS,-0.22,-0.45,-106.42,EDT,-14400000,EQUITY
USAQ,'QHSLab, Inc.',2018-09-10T09:29:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LAKE,'Lakeland Industries, Inc.',2018-09-10T16:01:00.000Z,TAS,0.14,0.12,-14.29,EDT,-14400000,EQUITY
RGGLF,Regional REIT Limited,2018-09-11T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
