ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
RLEVF,2019-08-25T23:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASCJF,2019-08-26T02:00:00.000Z,TAS,0.04,0.01,-75,EDT,-14400000,EQUITY
RHBAF,2019-08-26T02:13:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SNPMF,2019-08-25T07:19:00.000Z,TAS,0.15,0.14,-2.7,EDT,-14400000,EQUITY
GPVRF,2019-08-25T20:00:00.000Z,TAS,,-0.01,,UTC,0,EQUITY
LPHHF,2019-08-26T00:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SNP,2019-08-25T07:19:00.000Z,TAS,1.84,2.12,15.22,EDT,-14400000,EQUITY
GP,2019-08-25T20:00:00.000Z,TAS,,-0.07,,EDT,-14400000,EQUITY
MDDNF,2019-08-25T16:41:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JXFGF,2019-08-25T07:26:00.000Z,TAS,,,,EDT,-14400000,EQUITY
