ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
NCNNF,2020-11-02T09:18:00.000Z,TAS,,,,UTC,0,EQUITY
EZYMF,2020-11-03T02:30:00.000Z,TAS,-0.04,-0.01,75,EST,-18000000,EQUITY
EVKIF,2020-11-03T01:00:00.000Z,TAS,0.37,0.4,9.59,EST,-18000000,EQUITY
PNDZF,2020-11-03T02:28:00.000Z,TAS,3.77,3.6,-4.43,EST,-18000000,EQUITY
HLUKF,2020-11-03T01:38:00.000Z,TAS,2.03,2.38,17.18,EST,-18000000,EQUITY
AROC,2020-11-02T16:15:00.000Z,TAS,0.1,0.12,18.81,EST,-18000000,EQUITY
ADDXF,2020-11-03T03:17:00.000Z,TAS,,,,EST,-18000000,EQUITY
AWR,2020-11-02T16:45:00.000Z,TAS,0.76,0.72,-4.64,EST,-18000000,EQUITY
BRAGF,2020-11-02T07:56:00.000Z,TAS,,0.14,,EST,-18000000,EQUITY
AMC,2020-11-02T16:24:00.000Z,TAS,-4.95,-8.41,-69.9,EST,-18000000,EQUITY
ABIO,2020-11-02T08:30:00.000Z,TAS,,-0.33,,EST,-18000000,EQUITY
FLIDF,2020-11-03T02:02:00.000Z,TAS,1.6,0.96,-40,EST,-18000000,EQUITY
CLCMF,2020-11-03T01:30:00.000Z,TAS,0.17,0.16,-9.83,EST,-18000000,EQUITY
ADTN,2020-11-02T20:05:00.000Z,TAS,0.07,0.16,128.57,EST,-18000000,EQUITY
APLS,2020-11-02T06:33:00.000Z,TAS,-1.58,-1.79,-13.29,EST,-18000000,EQUITY
ADUS,2020-11-02T16:05:00.000Z,TAS,0.65,0.76,16.21,EST,-18000000,EQUITY
LNT,2020-11-02T18:00:00.000Z,TAS,0.88,0.94,6.7,EST,-18000000,EQUITY
OYIEF,2020-11-02T11:53:00.000Z,TAS,0.1,0.13,36.84,UTC,0,EQUITY
MANZF,2020-11-03T01:29:00.000Z,TAS,,0.22,,EST,-18000000,EQUITY
RPAI,2020-11-02T16:15:00.000Z,TAS,-0.01,-0.01,0,UTC,0,EQUITY
BAYRY,2020-11-03T03:11:00.000Z,TAS,0.41,0.23,-42.93,EST,-18000000,EQUITY
AIZ,2020-11-02T16:15:00.000Z,TAS,1,1.41,41,EST,-18000000,EQUITY
AMRC,2020-11-02T16:05:00.000Z,TAS,0.25,0.38,52,EST,-18000000,EQUITY
PADEF,2020-11-02T17:40:00.000Z,TAS,0,0,-150,EST,-18000000,EQUITY
PFFVF,2020-11-03T01:30:00.000Z,TAS,0.51,1.14,123.53,EST,-18000000,EQUITY
PAA,2020-11-02T16:19:00.000Z,TAS,0.33,0.13,-60.12,EST,-18000000,EQUITY
HLUYY,2020-11-03T01:38:00.000Z,TAS,,,,EST,-18000000,EQUITY
ASAAF,2020-11-03T01:17:00.000Z,TAS,,,,EST,-18000000,EQUITY
AMCX,2020-11-02T07:00:00.000Z,TAS,1.28,1.32,3.45,EST,-18000000,EQUITY
ANET,2020-11-02T16:05:00.000Z,TAS,0.55,0.61,9.6,EST,-18000000,EQUITY
ALX,2020-11-02T08:13:00.000Z,TAS,,1.29,,EST,-18000000,EQUITY
