Date, Open, Close, Volume
2018-12-31,15.270000,14.820000,96407
2019-01-02,14.520000,14.640000,146789
2019-01-03,14.560000,14.220000,106834
2019-01-04,14.470000,14.740000,68655
2019-01-07,14.650000,14.670000,94158
2019-01-08,14.810000,14.760000,69353
2019-01-09,14.840000,14.850000,38159
2019-01-10,14.740000,15.010000,38726
2019-01-11,14.890000,14.760000,47919
2019-01-14,14.720000,14.470000,135144
2019-01-15,14.480000,14.210000,44119
2019-01-16,14.210000,14.240000,77613
2019-01-17,14.190000,14.680000,54916
2019-01-18,14.840000,14.890000,62256
2019-01-22,14.790000,14.880000,88450
2019-01-23,14.950000,14.480000,39504
2019-01-24,14.480000,14.760000,47145
2019-01-25,14.940000,14.745000,50156
2019-01-28,14.600000,14.800000,38618
2019-01-29,14.770000,14.770000,33835
2019-01-30,14.780000,14.950000,30602
2019-01-31,14.900000,15.080000,167529
2019-02-01,15.050000,15.190000,83112
2019-02-04,15.110000,15.060000,39256
2019-02-05,15.160000,15.280000,29474
2019-02-06,15.300000,15.340000,22965
2019-02-07,15.240000,15.120000,34948
2019-02-08,15.130000,15.190000,24531
2019-02-11,15.230000,15.445000,50483
2019-02-12,15.500000,15.440000,56049
2019-02-13,15.510000,15.640000,93312
2019-02-14,15.610000,15.610000,33725
2019-02-15,15.770000,15.950000,48885
2019-02-19,15.980000,16.580000,51873
2019-02-20,16.490000,16.670000,93622
2019-02-21,16.360000,16.720000,147679
2019-02-22,16.920000,16.290000,94470
2019-02-25,16.350000,16.740000,138059
2019-02-26,16.740000,16.250000,151387
2019-02-27,16.220000,16.320000,93306
2019-02-28,16.250000,16.340000,143819
2019-03-01,16.470000,16.330000,44416
2019-03-04,16.300000,16.140000,42494
2019-03-05,16.170000,16.190000,36755
2019-03-06,16.180000,15.620000,133414
2019-03-07,15.650000,15.550000,77037
2019-03-08,15.490000,15.280000,78105
2019-03-11,15.310000,15.590000,247344
2019-03-12,15.600000,15.430000,44414
2019-03-13,15.540000,15.680000,133370
2019-03-14,15.410000,15.420000,8600
2019-03-15,15.490000,15.250000,170768
2019-03-18,15.310000,15.300000,172341
2019-03-19,15.470000,15.400000,64396
2019-03-20,15.380000,15.350000,63861
2019-03-21,15.250000,15.380000,44430
2019-03-22,15.240000,15.100000,128454
2019-03-25,15.050000,14.970000,67052
2019-03-26,15.220000,15.090000,105822
2019-03-27,15.070000,15.330000,100925
2019-03-28,15.370000,15.290000,56665
2019-03-29,15.380000,15.160000,124205
2019-04-01,15.320000,15.350000,31589
2019-04-02,15.340000,15.190000,50754
2019-04-03,15.300000,15.200000,39515
2019-04-04,15.190000,15.150000,123089
2019-04-05,15.210000,15.220000,194548
2019-04-08,15.150000,15.530000,334295
2019-04-09,15.410000,16.240000,171414
2019-04-10,16.220000,16.060000,91717
2019-04-11,16.070000,16.110000,44246
2019-04-12,16.230000,16.340000,44473
2019-04-15,16.370000,16.150000,36373
2019-04-16,16.180000,16.190000,57528
2019-04-17,16.310000,16.300000,45317
2019-04-18,16.190000,16.160000,31068
2019-04-22,16.110000,15.800000,48158
2019-04-23,15.770000,16.060000,52153
2019-04-24,16.110000,15.960000,48012
2019-04-25,15.900000,15.580000,38635
2019-04-26,15.520000,15.520000,44389
2019-04-29,15.570000,15.770000,46915
2019-04-30,15.840000,15.820000,60451
2019-05-01,15.810000,15.530000,64879
2019-05-02,15.470000,15.410000,27285
2019-05-03,15.520000,16.040000,57391
2019-05-06,15.680000,15.800000,29205
2019-05-07,15.610000,15.440000,31411
2019-05-08,15.420000,15.930000,142931
2019-05-09,15.850000,15.590000,102026
2019-05-10,15.500000,15.900000,60109
2019-05-13,15.550000,15.560000,95385
2019-05-14,15.570000,15.580000,47634
2019-05-15,15.430000,15.590000,39710
2019-05-16,15.640000,15.880000,106311
2019-05-17,15.730000,16.000000,104524
2019-05-20,15.860000,15.720000,33576
2019-05-21,15.790000,15.940000,88695
2019-05-22,15.900000,15.760000,36661
2019-05-23,15.580000,15.350000,58752
2019-05-24,15.470000,15.410000,20633
2019-05-28,15.350000,15.220000,55242
2019-05-29,15.140000,15.330000,110383
2019-05-30,15.320000,15.300000,33426
2019-05-31,15.160000,15.150000,41425
2019-06-04,15.450000,15.910000,65669
2019-06-05,15.970000,15.920000,67113
2019-06-06,15.850000,15.860000,41075
2019-06-07,15.930000,15.730000,73075
2019-06-10,15.810000,15.790000,36232
2019-06-11,15.940000,15.780000,98312
2019-06-12,15.800000,15.890000,41548
2019-06-13,15.970000,15.840000,41320
2019-06-14,15.990000,15.590000,37806
2019-06-17,15.630000,15.590000,29872
2019-06-18,15.720000,15.750000,61035
2019-06-19,15.840000,15.890000,77736
2019-06-20,16.050000,16.030000,51129
2019-06-21,15.910000,15.920000,80690
2019-06-24,15.880000,15.940000,54124
2019-06-25,15.930000,16.020000,82325
2019-06-26,16.080000,15.830000,71856
2019-06-27,15.800000,15.890000,99758
2019-06-28,15.900000,15.920000,146871
2019-07-01,15.970000,16.320000,107401
2019-07-02,16.280000,16.420000,51773
2019-07-03,16.470000,16.520000,58351
2019-07-05,16.410000,16.490000,51424
2019-07-08,16.430000,16.520000,75985
2019-07-09,16.420000,16.310000,59456
2019-07-10,16.260000,15.890000,77832
2019-07-11,15.860000,15.600000,64637
2019-07-12,15.670000,15.890000,53278
2019-07-15,15.930000,15.960000,33049
2019-07-16,15.890000,15.980000,48781
2019-07-17,15.950000,15.670000,89238
2019-07-18,15.630000,15.620000,49976
2019-07-19,15.600000,15.810000,43785
2019-07-22,15.800000,15.580000,25201
2019-07-23,15.620000,15.810000,26939
2019-07-24,15.710000,16.040000,62280
2019-07-25,15.970000,15.680000,53755
2019-07-26,15.720000,15.790000,70185
2019-07-29,15.790000,15.640000,57307
2019-07-30,15.530000,15.880000,53566
2019-07-31,15.860000,15.610000,91280
2019-08-01,15.570000,14.970000,96686
2019-08-02,14.820000,14.700000,96919
2019-08-05,14.450000,14.130000,56547
2019-08-06,14.160000,13.930000,58552
2019-08-07,13.730000,13.420000,128386
2019-08-08,13.500000,14.580000,102913
2019-08-09,14.700000,14.390000,51367
2019-08-12,14.390000,14.590000,43790
2019-08-13,14.510000,14.810000,63562
2019-08-14,14.470000,14.130000,60913
2019-08-15,14.170000,14.010000,50066
2019-08-16,14.150000,14.390000,48469
2019-08-19,14.650000,14.690000,79783
2019-08-20,14.640000,14.450000,57286
2019-08-21,14.670000,14.670000,63314
2019-08-22,14.720000,14.520000,34303
2019-08-23,14.420000,14.040000,99497
2019-08-26,14.190000,14.280000,39023
2019-08-27,14.460000,14.050000,49862
2019-08-28,14.060000,14.240000,26646
2019-08-29,14.480000,14.360000,33328
2019-08-30,14.460000,14.280000,67027
2019-09-03,14.150000,14.140000,42225
2019-09-04,14.330000,14.370000,28768
2019-09-05,14.580000,14.630000,79974
2019-09-06,14.630000,14.660000,30386
2019-09-09,14.730000,15.150000,40766
2019-09-10,15.130000,15.580000,60698
2019-09-11,15.720000,16.100000,63262
2019-09-12,16.040000,16.040000,69685
2019-09-13,16.220000,16.280000,72538
2019-09-16,16.180000,16.210000,32924
2019-09-17,16.080000,16.120000,36675
2019-09-18,16.080000,16.190000,31990
2019-09-19,16.210000,15.990000,67129
2019-09-20,16.020000,15.880000,155966
2019-09-23,15.720000,15.830000,43319
2019-09-24,15.770000,15.770000,40749
2019-09-25,15.770000,15.960000,45119
2019-09-26,15.930000,15.900000,46720
2019-09-27,16.000000,15.820000,44302
2019-09-30,15.820000,15.940000,50639
2019-10-01,16.040000,15.680000,62655
2019-10-02,15.480000,15.470000,57086
2019-10-03,15.360000,15.480000,52889
2019-10-04,15.440000,15.570000,34085
2019-10-07,15.430000,15.410000,48170
2019-10-08,15.190000,14.970000,59479
2019-10-09,15.180000,15.010000,65833
2019-10-10,15.110000,15.170000,114228
2019-10-11,15.470000,15.760000,545585
2019-10-14,15.895000,15.800000,47544
2019-10-15,15.770000,15.940000,57929
2019-10-16,15.860000,15.780000,138847
