Date, Open, Close, High, Low, Volume
2018-01-02,22.500000,22.060000,23.639900,21.990000,26465
2018-01-03,22.090000,21.840000,22.312800,21.700000,20393
2018-01-04,22.000000,21.390000,22.000000,21.160000,17549
2018-01-05,21.350000,21.210000,21.573500,21.020000,11159
2018-01-08,21.140000,24.580000,24.662400,21.030000,120108
2018-01-09,24.490000,21.790000,24.500000,21.570000,84194
2018-01-10,21.740000,21.260000,21.880000,20.740000,46550
2018-01-11,21.390000,21.410000,22.040000,21.230000,27096
2018-01-12,21.620000,21.800000,21.940000,20.830000,42430
2018-01-16,21.870000,21.390000,21.982000,21.100000,33120
2018-01-17,21.330000,21.040000,21.570000,20.910100,19937
2018-01-18,20.960000,20.720000,21.220000,20.180000,22962
2018-01-19,20.790000,21.340000,21.703000,20.290000,21824
2018-01-22,21.350000,21.290000,21.563500,21.140000,16072
2018-01-23,21.380000,22.030000,22.040000,20.830000,36436
2018-01-24,21.990000,21.480000,22.400000,20.589000,24287
2018-01-25,21.600000,21.500000,21.876100,20.950000,9953
2018-01-26,21.510000,21.500000,21.890000,21.270000,11992
2018-01-29,21.450000,21.680000,21.799900,21.110000,20735
2018-01-30,21.440000,21.310000,21.740000,21.210000,11137
2018-01-31,21.340000,21.470000,21.700000,21.100000,17520
2018-02-01,21.390000,21.490000,21.730000,21.070000,16085
2018-02-02,21.340000,20.820000,21.690000,20.770000,10819
2018-02-05,20.660000,20.020000,21.260000,20.010000,13664
2018-02-06,20.010000,20.130000,21.299900,20.010000,22343
2018-02-07,20.100000,20.440000,20.910000,20.030000,13702
2018-02-08,20.200000,19.640000,20.640000,19.620000,27850
2018-02-09,19.860000,20.080000,20.760000,19.430000,51105
2018-02-12,20.140000,20.380000,20.460000,19.700000,13085
2018-02-13,20.130000,20.250000,20.510000,19.730000,16905
2018-02-14,20.020000,20.710000,21.409900,19.650100,9898
2018-02-15,20.940000,21.580000,21.730000,20.663100,15692
2018-02-16,21.570000,20.910000,21.750000,20.780000,13726
2018-02-20,20.860000,20.940000,21.179900,20.620000,10586
2018-02-21,20.860000,20.865000,21.640000,20.850000,5197
2018-02-22,21.000000,20.920000,21.290000,20.640000,2793
2018-02-23,20.860000,21.115000,21.170000,20.625000,11534
2018-02-26,21.220000,21.390000,21.500000,21.100100,26946
2018-02-27,21.460000,21.200000,21.470000,21.050000,15126
2018-02-28,21.260000,21.220000,21.480000,20.692000,30895
2018-03-01,21.280000,21.350000,21.350000,20.600000,28393
2018-03-02,21.070000,20.920000,21.380000,20.850000,28210
2018-03-05,20.770000,20.900000,21.200000,20.600000,9841
2018-03-06,21.030000,20.840000,21.230000,20.550000,9409
2018-03-07,20.670000,20.860000,21.054000,20.670000,14163
2018-03-08,21.030000,20.830000,21.430000,20.540000,11698
2018-03-09,21.200000,21.220000,21.400000,20.600000,45107
2018-03-12,21.310000,22.950000,23.090000,21.100100,132074
2018-03-13,23.190000,22.940000,23.990000,22.740000,44194
2018-03-14,23.060000,23.230000,23.570000,22.780000,20822
2018-03-15,23.220000,23.210000,23.600000,22.610000,12262
2018-03-16,23.070000,23.020000,23.530000,22.620000,41917
2018-03-19,22.990000,22.860000,23.140000,22.600000,16590
2018-03-20,23.000000,22.695000,23.000000,22.550000,14172
2018-03-21,22.750000,22.720000,22.980000,22.550000,14367
2018-03-22,22.480000,22.400000,22.780000,22.110000,24275
2018-03-23,22.290000,22.260000,22.870000,22.040000,14118
2018-03-26,22.520000,22.110000,22.533000,21.556200,12498
2018-03-27,22.170000,22.390000,22.990000,22.000000,15634
2018-03-28,22.440000,23.110000,23.240000,22.110000,33179
2018-03-29,23.160000,23.670000,23.880000,22.860000,33975
2018-04-02,23.670000,22.830000,23.680000,22.570000,17962
2018-04-03,22.920000,22.930000,23.190000,22.200000,10349
2018-04-04,22.780000,23.360000,23.609900,22.630000,5691
2018-04-05,23.450000,23.700000,23.720000,23.140100,9566
2018-04-06,23.530000,23.410000,23.980000,23.310000,10981
2018-04-09,23.530000,23.190000,23.530000,22.580000,5159
2018-04-10,23.380000,23.780000,23.980000,22.800000,9354
2018-04-11,23.730000,23.570000,23.919900,23.260000,8184
2018-04-12,23.680000,23.740000,24.000000,23.120000,6514
2018-04-13,23.730000,23.390000,23.980000,23.220000,7388
2018-04-16,0.000000,23.980000,24.000000,0.000000,5907
2018-04-17,24.000000,23.990000,24.000000,23.690000,22203
2018-04-18,24.000000,24.203000,24.400000,23.870000,9393
2018-04-19,24.100000,24.120000,24.570000,23.680000,7655
2018-04-20,23.980000,24.120000,24.489900,23.570000,8470
2018-04-23,23.850000,23.780000,23.990000,23.410000,11382
2018-04-24,23.890000,23.840000,24.000000,23.550000,12430
2018-04-25,23.880000,24.100000,24.360000,23.730000,15264
2018-04-26,24.200000,23.740000,24.200000,23.620000,19854
2018-04-27,23.800000,23.240000,24.040000,23.230000,10996
2018-04-30,23.430000,23.290000,24.490000,0.000000,5233
2018-05-01,23.220000,23.440000,24.080000,22.830000,6038
2018-05-02,23.330000,23.410000,24.380000,22.870200,12571
2018-05-03,23.430000,23.040000,24.316200,22.940100,7130
2018-05-04,23.090000,23.280000,23.820000,22.890000,6652
2018-05-07,23.400000,23.300000,23.690000,22.960000,16115
2018-05-08,23.482300,23.500000,23.530000,23.050100,14008
2018-05-09,23.500000,23.500000,23.700000,23.010100,18206
2018-05-10,23.500000,24.090000,24.340000,23.280000,6314
2018-05-11,24.050000,24.040000,24.470000,23.580000,5316
2018-05-14,24.170000,23.630000,24.170000,23.580000,7594
2018-05-15,23.460000,23.990000,24.359900,23.200000,16958
2018-05-16,23.990000,24.570000,24.590000,23.950000,7193
2018-05-17,24.530000,24.830000,24.990000,24.220000,21274
2018-05-18,25.000000,24.650000,25.000000,24.530000,13871
2018-05-21,24.620000,24.780000,24.980000,24.360000,9456
2018-05-22,24.840000,24.510000,25.000000,24.490000,11227
2018-05-23,24.390000,24.830000,24.890000,24.060000,5408
2018-05-24,24.740000,24.750000,24.830000,24.290000,5630
2018-05-25,24.530000,24.450000,24.670000,24.044700,5377
2018-05-29,24.320000,24.810000,24.890000,24.240000,8571
2018-05-30,24.880000,24.660000,25.340000,24.466200,54489
2018-05-31,24.690000,24.230000,25.010000,24.150000,14193
