Date, Open, Close, Volume
2018-12-31,7.890000,7.880000,3457663
2019-01-02,7.790000,7.750000,3655577
2019-01-03,7.720000,7.720000,6023362
2019-01-04,7.790000,7.880000,3925838
2019-01-07,7.870000,8.050000,5225264
2019-01-08,8.090000,8.285000,4449758
2019-01-09,8.290000,8.365000,4335112
2019-01-10,8.340000,8.510000,7152145
2019-01-11,8.470000,8.500000,4248828
2019-01-14,8.470000,8.355000,6047444
2019-01-15,8.370000,8.365000,3415262
2019-01-16,8.350000,8.420000,10562413
2019-01-17,8.370000,8.470000,7367959
2019-01-18,8.490000,8.580000,4975109
2019-01-22,8.570000,8.500000,3497444
2019-01-23,8.470000,8.520000,2613353
2019-01-24,8.510000,8.490000,1708510
2019-01-25,8.500000,8.585000,3048260
2019-01-28,8.580000,8.680000,4737845
2019-01-29,8.700000,8.740000,1947646
2019-01-30,8.800000,8.840000,3256337
2019-01-31,8.820000,8.840000,3799045
2019-02-01,8.850000,8.880000,4158535
2019-02-04,8.870000,8.905000,1905956
2019-02-05,8.910000,8.990000,1733828
2019-02-06,8.990000,9.005000,4286907
2019-02-07,8.960000,9.310000,5858493
2019-02-08,9.240000,9.245000,2328022
2019-02-11,9.260000,9.250000,2680085
2019-02-12,9.260000,9.310000,4780988
2019-02-13,9.290000,9.330000,4188603
2019-02-14,9.300000,9.350000,3526195
2019-02-15,9.420000,9.475000,2374236
2019-02-19,9.450000,9.535000,3197576
2019-02-20,9.540000,9.520000,1996905
2019-02-21,9.490000,9.530000,1577858
2019-02-22,9.560000,9.540000,2068510
2019-02-25,9.580000,9.465000,3034923
2019-02-26,9.460000,9.470000,1891615
2019-02-27,9.420000,9.460000,7376734
2019-02-28,9.470000,9.520000,5102440
2019-03-01,9.590000,9.380000,7107586
2019-03-04,9.450000,9.470000,5888201
2019-03-05,9.500000,9.790000,6910519
2019-03-06,9.790000,9.680000,5125525
2019-03-07,9.680000,9.640000,4081513
2019-03-08,9.630000,9.680000,5064406
