Date, Open, Close, Volume
2019-03-08,22.500000,25.000000,3071
2019-03-11,25.000000,24.000000,962
2019-03-12,24.000000,25.384600,1496
2019-03-13,24.999900,24.999900,100
2019-03-14,24.000000,23.500000,741
2019-03-18,23.750000,23.750000,31
2019-03-19,25.150000,25.150000,46
2019-03-20,23.580000,23.580000,100
2019-03-21,25.970000,25.800000,209
2019-03-22,23.580000,23.560000,400
2019-03-26,24.000000,24.000000,212
2019-03-27,24.090000,24.090000,60
2019-03-28,24.000100,24.950000,627
2019-03-29,24.750000,24.750000,82
2019-04-01,24.030000,23.580000,2280
2019-04-02,23.950000,23.950000,235
2019-04-03,23.950000,23.699700,885
2019-04-05,23.300000,23.750000,720
2019-04-08,23.900000,23.880000,405
2019-04-09,22.170000,22.170000,2
2019-04-10,23.980000,23.980000,31
2019-04-11,22.220000,22.500000,2157
2019-04-12,23.990000,24.000000,3772
2019-04-15,25.200000,24.000000,561
2019-04-16,24.870000,24.850000,564
2019-04-17,22.170000,24.125000,1470
2019-04-18,24.210000,24.477600,126
2019-04-22,24.000000,22.580000,700
2019-04-26,22.500000,22.050000,2581
2019-04-29,22.070000,22.070000,170
2019-04-30,22.600000,22.600000,170
2019-05-01,22.950000,22.950000,2800
2019-05-06,24.090000,24.090000,102
2019-05-08,22.600000,22.600000,311
2019-05-13,23.000000,23.000000,40
2019-05-14,23.500000,23.500000,350
2019-05-17,23.300000,23.300000,564
2019-05-20,23.490000,23.300000,1605
2019-05-21,23.300000,23.416500,1108
2019-05-22,23.482700,23.366300,1100
2019-05-23,23.500000,23.362300,994
2019-05-28,23.250000,23.431000,500
2019-05-29,23.000000,23.100000,543
2019-05-30,24.060000,23.600000,1770
2019-05-31,23.000000,23.000000,420
2019-06-04,24.750000,24.750000,102
2019-06-05,24.700000,24.700000,200
2019-06-06,23.110000,23.100000,600
2019-06-07,23.110000,23.000000,348
2019-06-10,23.970000,23.970000,155
2019-06-11,23.900000,23.900000,101
2019-06-13,22.860000,24.000000,208
2019-06-14,23.980000,23.980000,204
2019-06-17,25.000000,23.250000,294
2019-06-18,23.720000,23.720000,2
2019-06-19,24.000000,23.100000,1002
2019-06-24,24.000000,23.645000,234
2019-06-25,23.000000,22.600000,1026
2019-06-26,22.600000,23.490000,1499
2019-06-27,23.740000,23.050000,6349
2019-06-28,23.750000,23.990000,715
2019-07-01,23.000000,23.000000,1979
2019-07-02,23.050000,23.870000,989
2019-07-03,23.020000,23.264000,708
2019-07-05,23.050000,23.050000,1200
2019-07-08,24.025000,24.025000,128
2019-07-10,23.080000,23.990000,891
2019-07-11,23.050000,23.050000,375
2019-07-15,22.750000,22.750000,150
2019-07-16,22.870000,22.870000,200
2019-07-17,23.100000,23.100000,150
2019-07-18,23.100000,23.100000,120
2019-07-19,23.950000,22.810000,1471
2019-07-22,24.000000,24.000000,450
2019-07-25,23.226000,23.250000,1516
2019-07-26,23.000000,23.000000,250
2019-07-29,22.780000,23.000000,300
2019-07-30,23.100100,23.100000,694
2019-07-31,23.110000,23.100000,665
2019-08-01,23.100000,23.940000,405
2019-08-02,23.100000,23.100000,600
2019-08-07,22.850000,22.850000,100
2019-08-08,22.900000,23.300000,3519
2019-08-09,22.750000,22.750000,585
2019-08-12,23.541200,23.541200,215
2019-08-13,22.750000,22.750000,919
2019-08-14,22.500000,22.500000,616
2019-08-15,22.550000,22.550000,3
2019-08-16,22.500000,22.500000,5000
2019-08-19,23.490000,23.980000,745
2019-08-20,22.400000,22.400000,2874
2019-08-21,23.060000,24.000000,910
2019-08-22,23.087600,23.990000,5764
2019-08-28,23.244500,23.244500,1303
2019-08-29,24.400000,23.500000,1576
2019-08-30,23.110000,23.000000,502
2019-09-03,23.750000,23.750000,3074
2019-09-04,23.100000,22.520000,603
2019-09-05,23.000000,23.000000,195
2019-09-06,23.000000,23.050000,14302
2019-09-10,23.050000,23.050000,2971
2019-09-11,23.050000,23.240000,5326
2019-09-12,23.000000,22.500000,439
2019-09-13,23.050000,23.000000,20380
2019-09-18,22.510000,22.380000,481
2019-09-19,22.600000,22.650000,20500
2019-09-23,23.650000,23.650000,600
2019-09-24,22.300000,21.890000,4721
2019-09-25,22.750000,22.750000,100
2019-09-26,21.750000,21.750000,1321
2019-09-27,21.750000,21.900000,1040
2019-10-01,21.910000,21.900000,762
2019-10-02,21.750000,21.750000,100
2019-10-07,22.000000,22.000000,1196
2019-10-08,21.790000,21.790000,200
2019-10-09,21.250000,21.850000,876
2019-10-11,21.550000,21.550000,200
2019-10-14,21.430000,21.430000,300
