Date, Open, Close, Volume
2018-12-31,4.680000,4.700000,1519
2019-01-02,4.580000,4.510000,12268
2019-01-03,4.840000,4.877300,1825
2019-01-04,4.770000,5.260000,8145
2019-01-07,5.290000,5.032900,2397
2019-01-08,5.020000,4.844100,400
2019-01-09,4.850000,4.860000,502
2019-01-10,5.270000,4.880000,34
2019-01-11,4.850000,5.000000,202
2019-01-14,4.860000,4.852700,1426
2019-01-15,4.860000,5.080000,1190
2019-01-16,5.000000,5.000000,1647
2019-01-17,4.900000,5.300000,348
2019-01-18,5.270000,4.932100,1118
2019-01-22,5.100000,5.090000,1312
2019-01-23,5.300000,4.921600,900
2019-01-24,4.880000,4.874300,1355
2019-01-25,5.000000,5.000000,272
2019-01-28,5.010000,5.010000,20
2019-01-29,4.976700,4.900000,1353
2019-01-30,4.860000,5.170000,9550
2019-01-31,5.150000,5.150000,4
2019-02-01,5.170000,5.100100,1790
2019-02-04,4.900000,4.900000,3384
2019-02-05,4.900000,4.950000,2184
2019-02-06,4.850000,4.695300,5365
2019-02-07,4.530000,4.500000,8848
2019-02-08,4.510000,4.520000,4118
2019-02-11,4.790000,4.635000,10076
2019-02-12,4.750000,4.570000,2299
2019-02-13,4.600000,4.800000,6743
2019-02-14,4.520000,4.650000,2126
2019-02-15,4.510000,4.490400,4035
2019-02-19,4.600000,4.700000,5491
2019-02-20,4.700000,4.680000,9668
2019-02-21,4.700000,4.610000,2408
2019-02-22,4.650000,4.650000,1716
2019-02-25,4.660000,4.650000,2099
2019-02-26,4.670000,4.661000,4790
2019-02-27,4.662500,4.772300,4103
2019-03-01,4.810000,4.855700,3390
2019-03-04,4.900000,4.880000,8406
2019-03-05,4.980000,4.980000,14
2019-03-06,4.910000,4.900000,114
2019-03-07,4.820000,4.940000,7184
2019-03-08,4.940000,4.910000,1383
2019-03-11,4.990000,4.934600,1503
2019-03-12,5.000000,5.000000,2104
2019-03-13,5.000000,5.000000,200
2019-03-14,5.000000,5.000000,100
2019-03-15,4.950000,4.850000,15866
2019-03-18,4.900000,4.899000,6500
2019-03-19,4.870000,5.216000,13351
2019-03-20,5.256200,5.340000,30420
2019-03-21,5.360000,5.310000,432
2019-03-22,5.299500,5.299500,200
2019-03-25,5.360000,5.050000,13405
2019-03-26,5.050000,5.050000,7871
2019-03-27,5.060000,5.170000,9303
2019-03-28,5.074000,5.060000,2678
2019-03-29,5.060000,5.090000,4900
2019-04-01,5.140000,5.140000,550
2019-04-02,5.130000,5.060000,800
2019-04-03,5.110000,5.140000,306
2019-04-04,5.140000,5.200000,5231
2019-04-05,5.310000,5.060100,1632
2019-04-08,5.099900,5.210000,32368
2019-04-09,5.149900,5.200000,23404
2019-04-10,5.210000,5.190000,8719
2019-04-11,5.200000,5.239900,3402
2019-04-12,5.200000,5.270000,1785
2019-04-15,5.260000,5.250000,2597
2019-04-16,5.330000,5.223000,1513
2019-04-17,5.234800,5.250000,2213
2019-04-18,5.210000,5.290000,3131
2019-04-22,5.380000,5.255000,110
2019-04-23,5.260000,5.390000,3584
2019-04-24,5.280000,5.320000,2427
2019-04-25,5.283600,5.250000,160
2019-04-26,5.272000,5.270000,1800
2019-04-29,5.320000,5.220000,832
2019-04-30,5.210000,5.340000,2755
2019-05-01,5.340000,5.250000,1706
2019-05-02,5.300000,5.265100,8982
2019-05-03,5.220000,5.185900,2425
2019-05-06,5.205900,5.255000,983
2019-05-07,5.180000,5.200000,2575
2019-05-08,5.150000,5.272100,618
2019-05-09,5.300000,5.280000,7081
2019-05-13,5.260000,5.280000,10873
2019-05-14,5.320000,5.250000,4278
2019-05-15,5.250000,5.264000,3112
2019-05-16,5.320000,5.289700,801
2019-05-17,5.290000,5.250500,1439
2019-05-20,5.249000,5.250000,5995
2019-05-21,5.286500,5.330000,282
2019-05-22,5.320000,5.320000,8
2019-05-23,5.290000,5.300000,19851
2019-05-24,5.350000,5.213000,9855
2019-05-28,5.280000,5.276100,2767
2019-05-30,5.300000,5.150000,1962
2019-05-31,5.083700,5.083700,4000
2019-06-03,5.050000,5.132200,1092
2019-06-04,5.020100,5.250000,1022
2019-06-05,5.170000,5.055000,202
2019-06-06,5.020100,5.025000,1813
2019-06-07,4.960000,4.800000,1322
2019-06-10,4.800000,4.800000,1605
2019-06-11,4.800900,4.800900,420
2019-06-12,4.820000,4.800000,204
2019-06-14,4.819000,4.990000,1156
2019-06-17,5.000000,4.820000,1966
2019-06-18,4.810000,4.830000,549
2019-06-19,4.890300,4.885500,5503
2019-06-20,4.900000,5.100000,2529
2019-06-21,5.200000,5.015000,852
2019-06-25,5.000000,5.252400,4860
2019-06-26,5.100000,5.250000,354
2019-06-28,5.220000,5.220000,100
2019-07-02,4.989000,4.989000,400
2019-07-03,5.000000,5.075000,864
2019-07-05,5.150000,5.240000,400
2019-07-08,5.250000,5.051000,3685
2019-07-10,5.003800,5.250000,1791
2019-07-11,5.250000,5.090600,1201
2019-07-12,5.140000,5.000000,4313
2019-07-15,4.800000,4.800000,5288
2019-07-16,4.800000,4.957500,800
2019-07-17,4.950000,4.950000,10
2019-07-18,4.935000,4.935000,300
2019-07-19,5.112100,5.048700,1509
