Date, Open, Close, Volume
2018-12-31,26.010000,25.780000,2925
2019-01-02,25.790000,25.332000,5365
2019-01-03,25.400000,25.470000,49054
2019-01-04,25.380000,25.710000,4117
2019-01-07,25.890000,26.110000,1800
2019-01-08,26.140000,26.490000,5479
2019-01-09,26.450000,26.450000,2735
2019-01-10,26.240000,26.751000,3438
2019-01-11,26.880000,26.891000,3307
2019-01-14,26.670000,26.790000,34575
2019-01-15,27.050000,27.101200,853
2019-01-16,27.200000,27.300000,3822
2019-01-17,27.310000,27.366000,2945
2019-01-18,27.420000,27.460600,935
2019-01-22,27.440000,27.359500,1462
2019-01-23,27.340000,27.360000,1063
2019-01-24,27.526000,27.479500,728
2019-01-25,27.840000,27.785000,3981
2019-01-28,27.770000,28.155000,1283
2019-01-29,28.270000,28.338000,328
2019-01-30,28.600000,28.632000,717
2019-01-31,28.560000,28.819500,21595
2019-02-01,28.850000,28.460000,2961
2019-02-04,28.659000,28.730000,32128
2019-02-05,28.790000,28.775200,127750
2019-02-06,29.010000,28.770000,2343
2019-02-07,28.620000,28.940000,3812
2019-02-08,29.020000,28.990000,20209
2019-02-11,29.130000,29.092000,17126
2019-02-12,28.840700,28.930000,8272
2019-02-13,29.004100,29.038100,1091
2019-02-14,29.070100,29.150000,1126
2019-02-15,29.210100,29.210100,195
2019-02-19,29.260000,29.310000,7322
2019-02-20,29.231000,29.189000,75018
2019-02-21,28.910000,29.290000,199913
2019-02-22,29.450000,29.455000,4628
2019-02-25,29.320000,29.240000,3278
2019-02-26,29.200000,29.199300,7992
2019-02-27,29.000000,29.020000,10874
2019-02-28,29.020000,29.149900,248261
2019-03-01,29.100000,29.050000,26769
2019-03-04,29.220000,29.190000,69913
2019-03-05,29.140000,29.270000,2541
2019-03-06,29.210600,29.110000,969
2019-03-07,29.220000,29.040000,3122
2019-03-08,28.890000,29.040000,2230
2019-03-11,29.250000,29.314500,1763
2019-03-12,29.620000,29.670000,3186
2019-03-13,29.802300,29.815000,10482
2019-03-14,29.793000,29.793000,336
2019-03-15,29.990000,29.700000,3126
2019-03-18,29.480000,29.268800,10972
2019-03-19,29.315500,29.210000,2968
2019-03-20,29.130000,29.419000,3187
2019-03-21,29.699900,29.779600,969
2019-03-22,29.745000,29.745000,498
2019-03-25,29.750000,29.737300,2949
2019-03-26,29.821000,29.730100,4101
2019-03-27,29.970000,29.794600,742
2019-03-28,29.959000,29.837500,2628
2019-03-29,30.030000,29.970000,7145
2019-04-01,30.060000,29.745400,16666
2019-04-02,29.941400,30.000000,68001
2019-04-03,30.340000,30.180000,3307
2019-04-04,30.170000,30.030000,27407
2019-04-05,30.299000,30.300000,2895
2019-04-08,30.119000,30.169000,2171
2019-04-09,30.220000,30.020000,4512
2019-04-10,30.050000,30.220000,1316
2019-04-11,30.363600,30.162200,14722
2019-04-12,30.090000,30.250000,2890
2019-04-15,30.340000,30.134900,4874
2019-04-16,30.000000,29.489400,3860
2019-04-17,29.230000,29.239200,7753
2019-04-18,29.210000,29.380000,6755
2019-04-22,28.874800,29.020000,668
2019-04-23,29.050000,29.361200,1225
2019-04-24,29.769000,29.635000,780
2019-04-25,29.542900,29.571000,2129
2019-04-26,29.705000,29.750100,2939
2019-04-29,29.722000,29.396700,2142
2019-04-30,29.510000,29.720000,5070
2019-05-01,29.797600,29.758000,141464
2019-05-02,29.740000,29.816100,123492
2019-05-03,29.797800,29.764000,1336
2019-05-06,29.740000,29.830000,1556
2019-05-07,29.580100,29.251000,5295
2019-05-08,29.500000,29.407200,3697
2019-05-09,29.060000,29.310000,5637
2019-05-10,29.416400,29.640000,4586
2019-05-13,29.550000,29.693600,4692
2019-05-14,29.810000,29.759500,830
2019-05-15,29.820000,29.972000,1974
2019-05-16,30.070000,30.150000,9708
2019-05-17,30.001700,30.070000,2039
2019-05-20,29.890000,29.750000,500
2019-05-21,29.990000,29.980000,1950
2019-05-22,29.900000,29.900000,529
2019-05-23,29.870000,30.005800,1564
2019-05-24,30.215600,30.215600,340
2019-05-28,30.150000,29.859000,226
2019-05-29,29.534200,29.466500,734
2019-05-30,29.590000,29.560000,53933
2019-05-31,29.779600,29.779600,163
2019-06-03,29.770000,29.870000,383686
2019-06-04,29.570100,29.595500,4937
2019-06-05,29.876700,30.332500,4756
2019-06-06,30.530000,30.420000,6795
2019-06-07,30.720000,30.570000,187268
2019-06-10,30.540000,30.390000,3915
2019-06-11,30.370000,30.337200,1810
2019-06-12,30.510000,30.640000,6522
2019-06-13,30.580000,30.631000,14287
2019-06-14,30.790000,30.789800,2652
2019-06-17,30.830000,31.040000,6341
2019-06-18,31.250000,30.960000,2429
2019-06-19,31.010000,31.170000,7722
2019-06-20,31.340000,31.340000,6666
2019-06-21,30.825000,30.950000,12849
2019-06-24,30.581100,30.500000,4338
2019-06-25,30.490000,30.100000,7695
2019-06-26,30.140000,29.540000,5941
2019-06-27,29.690000,29.750000,6407
2019-06-28,29.920000,30.030000,130995
2019-07-01,29.859000,29.870000,252155
2019-07-02,29.900000,30.380000,11909
2019-07-03,30.740000,30.760000,2141
2019-07-05,30.290000,30.670000,3756
2019-07-08,30.570000,30.720000,3961
2019-07-09,30.740000,30.920000,8269
2019-07-10,30.880000,31.090000,4496
2019-07-11,31.000000,30.650000,7141
2019-07-12,30.700000,30.630000,5040
2019-07-15,30.650000,30.660000,6387
2019-07-16,30.570000,30.601600,5612
2019-07-17,30.630000,30.430000,6814
2019-07-18,30.210000,30.450000,1573
2019-07-19,30.500000,29.964200,175380
2019-07-22,29.990000,29.860000,3942
2019-07-23,29.930000,30.180000,1263
2019-07-24,30.240000,30.220000,971
2019-07-25,30.240000,30.080000,6145
2019-07-26,30.142900,30.200000,3331
2019-07-29,30.220000,30.320000,8583
