Date, Open, Close, Volume
2018-12-31,24.900000,24.900000,2446
2019-01-02,25.000000,25.100000,1250
2019-01-03,25.000000,24.776600,6450
2019-01-04,25.000000,25.300000,9358
2019-01-07,25.400000,25.326400,4934
2019-01-08,25.480000,25.500000,3300
2019-01-09,25.200000,25.419800,869
2019-01-10,25.490000,25.490000,902
2019-01-11,25.350100,25.500000,2224
2019-01-14,25.414100,25.530000,3475
2019-01-15,25.450000,25.550000,1066
2019-01-16,25.470000,25.450000,1408
2019-01-17,25.700000,25.500000,3156
2019-01-22,25.550000,25.550000,600
2019-01-23,25.536800,25.440000,4250
2019-01-24,25.530000,25.350000,5052
2019-01-25,25.480000,25.500000,5000
2019-01-28,25.400000,25.289900,7960
2019-01-29,25.300000,25.210000,10000
2019-01-30,25.250000,25.199900,22164
2019-01-31,24.930000,25.020000,17663
2019-02-01,25.050000,24.980000,4897
2019-02-04,24.952700,24.998700,3463
2019-02-05,25.076700,25.000000,3300
2019-02-06,24.930000,24.800000,7107
2019-02-07,25.000000,24.903000,1440
2019-02-11,25.000000,24.900000,2125
2019-02-12,24.900000,24.900000,3652
2019-02-13,25.250000,25.002500,5522
2019-02-14,25.060600,25.111900,4909
2019-02-15,25.100000,25.100000,260
2019-02-19,25.199900,25.100000,2070
2019-02-20,25.071600,25.100000,6875
2019-02-21,25.200000,25.550000,6813
2019-02-22,25.110000,25.110000,400
2019-02-25,25.110000,25.130000,3103
2019-02-26,25.350000,25.400000,6600
2019-02-27,25.400000,25.424500,3228
2019-02-28,25.310000,25.300000,6056
2019-03-01,25.322200,25.320000,1100
2019-03-04,25.375000,25.375000,100
2019-03-05,25.380000,25.150000,5177
2019-03-06,25.190000,25.250000,19218
2019-03-07,25.225000,25.150000,9854
2019-03-08,25.150000,25.195000,4660
2019-03-11,25.140000,25.200000,3050
2019-03-12,25.210000,25.190000,11110
2019-03-13,25.419900,25.150000,7190
2019-03-14,25.100000,25.100000,1374
2019-03-15,25.130000,25.200000,2000
2019-03-18,25.420000,25.299000,1840
2019-03-19,25.210000,25.210000,1700
2019-03-20,25.260000,25.210000,700
2019-03-21,25.300000,25.300000,100
2019-03-25,25.380000,25.500000,2074
2019-03-26,25.390000,25.295700,7955
2019-03-27,25.500000,25.400000,3221
2019-03-28,25.410000,25.480000,3120
2019-03-29,25.357500,25.358900,300
2019-04-01,25.250000,25.300000,2130
2019-04-03,25.300000,25.281100,8018
2019-04-04,25.300000,25.300000,13665
2019-04-05,25.450000,25.400000,2380
2019-04-08,25.311000,25.460000,13113
2019-04-09,25.500000,25.500000,800
2019-04-10,25.550000,25.570000,2890
2019-04-11,25.620000,25.600000,2450
2019-04-12,25.500000,25.608200,1313
2019-04-15,25.530800,25.650000,5630
2019-04-16,25.671900,25.600000,7014
2019-04-17,25.650000,25.606200,7450
2019-04-18,25.500000,25.650000,2079
2019-04-22,25.650000,25.650000,1100
2019-04-23,25.600000,25.650000,2566
2019-04-25,25.650000,25.625300,1068
2019-04-26,25.650000,25.643000,2117
2019-04-29,25.710000,25.700000,31284
2019-04-30,25.550000,25.350000,7360
2019-05-01,25.300000,25.423800,1836
2019-05-02,25.402900,25.300000,2945
2019-05-03,25.300000,25.300000,2275
2019-05-06,25.300000,25.350000,1794
2019-05-07,25.350000,25.350000,1198
2019-05-08,25.350000,25.250000,1200
2019-05-09,25.350000,25.399700,1942
2019-05-10,25.470000,25.470000,3830
2019-05-13,25.350000,25.390000,2834
2019-05-14,25.500000,25.500000,16
2019-05-15,25.550000,25.400000,2800
2019-05-16,25.400000,25.400000,180
2019-05-17,25.400000,25.400000,4775
2019-05-20,25.410000,25.400000,1200
2019-05-21,25.450000,25.450000,200
2019-05-22,25.480000,25.400000,4076
2019-05-23,25.403900,25.378900,4415
2019-05-24,25.380000,25.380000,205
2019-05-28,25.456000,25.420000,1000
2019-05-29,25.453900,25.500000,4607
2019-05-30,25.482600,25.640000,3950
2019-05-31,25.450000,25.450000,149
